epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85893846,0.09869483,0.21268013,0.11459103,20.0,-2.5556154,0.0,100.0,0.01
1,0.85039407,0.11259543,0.23322654,0.15380366,40.0,-3.4663608,0.1,200.0,0.0
2,0.8501177,0.1101346,0.24245654,0.16038813,60.0,-3.3164792,0.55,300.0,0.01
3,0.8478951,0.10915653,0.24921194,0.16060688,80.0,-4.5659027,0.3,400.0,0.04
4,0.84671813,0.11031567,0.25218603,0.16208562,100.0,-5.1886296,0.45,500.0,0.09
5,0.8448332,0.11013178,0.25433695,0.16124953,120.0,-4.292216,0.65,600.0,0.15
6,0.8434353,0.110465564,0.25633028,0.16098708,140.0,-2.6015258,0.85,700.0,0.15
7,0.84335405,0.10944879,0.25874993,0.16012727,160.0,-2.516492,0.75,800.0,0.2
8,0.8431931,0.1112102,0.26106513,0.16052617,180.0,-1.7285566,0.85,900.0,0.21
9,0.84326106,0.112585954,0.262897,0.16101877,200.0,-1.9008029,0.8,1000.0,0.22
10,0.84278053,0.1137849,0.2642022,0.16102788,220.0,-1.1850388,0.95,1100.0,0.31
11,0.8426933,0.114317924,0.26551262,0.1608548,240.0,-0.8263031,0.9,1200.0,0.27
12,0.84326464,0.11460509,0.26673368,0.1609479,260.0,-0.6145402,0.9,1300.0,0.29
13,0.84348917,0.11534286,0.26738006,0.16119221,280.0,-0.5920433,0.9,1400.0,0.34
14,0.8436511,0.11564746,0.2681738,0.16108872,300.0,-0.9202878,0.7,1500.0,0.41
15,0.8435281,0.1154994,0.26886198,0.16096331,320.0,-0.39630133,1.0,1600.0,0.42
16,0.84369665,0.11527998,0.269657,0.16093947,340.0,-0.79051876,0.8,1700.0,0.37
17,0.84345394,0.114948876,0.26984408,0.16062719,360.0,-0.46762863,0.95,1800.0,0.35
18,0.8438124,0.11461257,0.27041027,0.16025837,380.0,-0.44974786,0.9,1900.0,0.37
19,0.84409004,0.11501432,0.2707489,0.15992704,400.0,-0.5134214,0.95,2000.0,0.33
20,0.84443253,0.114667475,0.2711109,0.15946445,420.0,-0.730353,0.85,2100.0,0.34
21,0.8442755,0.11419436,0.27161714,0.15910679,440.0,-0.6870511,0.9,2200.0,0.44
22,0.84425443,0.11407077,0.2719273,0.1588331,460.0,-1.1068829,0.9,2300.0,0.42
23,0.84421283,0.11502102,0.27218753,0.15957163,480.0,-0.5551492,0.85,2400.0,0.37
24,0.84444994,0.1147246,0.2723171,0.15960833,500.0,-0.47894686,0.9,2500.0,0.34
25,0.84481096,0.11438938,0.2725491,0.15930678,520.0,-0.5888027,1.0,2600.0,0.45
26,0.84468335,0.11396092,0.2726416,0.159365,540.0,-0.53035635,0.9,2700.0,0.4
27,0.8448333,0.11359229,0.27275684,0.15912196,560.0,-0.45187408,1.0,2800.0,0.37
28,0.8454056,0.112958826,0.2730591,0.15840508,580.0,-0.53888994,0.95,2900.0,0.41
29,0.84537274,0.1129731,0.27330893,0.15832989,600.0,-0.62050056,0.85,3000.0,0.39
30,0.8454973,0.11317577,0.27345592,0.1582396,620.0,-0.56341606,0.85,3100.0,0.39
31,0.8459053,0.11299566,0.2736364,0.15797204,640.0,-0.52844447,0.9,3200.0,0.39
32,0.8457907,0.11274844,0.27374497,0.15803392,660.0,-0.46572012,0.95,3300.0,0.35
33,0.84607095,0.11234651,0.2738222,0.15802026,680.0,-0.5533333,0.95,3400.0,0.39
34,0.8460414,0.11204273,0.27390593,0.15796481,700.0,-0.46055427,1.0,3500.0,0.36
35,0.8462452,0.11163115,0.27397963,0.15769948,720.0,-0.73856926,0.95,3600.0,0.45
36,0.8464003,0.11193747,0.2739803,0.15777984,740.0,-0.64271957,0.9,3700.0,0.38
37,0.8462839,0.11191519,0.27403957,0.1578652,760.0,-0.4036553,1.0,3800.0,0.43
38,0.84628683,0.112118684,0.27411553,0.15775837,780.0,-0.5846852,0.95,3900.0,0.38
39,0.8463352,0.11201712,0.27413243,0.15767254,800.0,-0.5580856,0.95,4000.0,0.48
