epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86103076,0.14110583,0.19585806,0.0540041,20.0,-1.5824828,0.0,40.0,0.0
1,0.85035783,0.13881683,0.19798757,0.09680094,40.0,-2.0554488,0.0,80.0,0.0
2,0.8493061,0.14030924,0.20385423,0.109230675,60.0,-2.8989978,0.0,120.0,0.0
3,0.8482931,0.13726361,0.20930289,0.12563431,80.0,-2.6081326,0.0,160.0,0.0
4,0.84771997,0.13209404,0.21867763,0.13547963,100.0,-2.81412,0.0,200.0,0.025
5,0.8457637,0.13699137,0.22767475,0.14900431,120.0,-3.5248687,0.05,240.0,0.05
6,0.84497434,0.13162233,0.2308117,0.15831509,140.0,-3.8197968,0.0,280.0,0.05
7,0.84493065,0.13209228,0.23479223,0.16556773,160.0,-2.960845,0.1,320.0,0.025
8,0.84504396,0.1292148,0.23758745,0.16320859,180.0,-2.8254685,0.15,360.0,0.125
9,0.84410805,0.12742223,0.2391466,0.16424063,200.0,-4.2450976,0.1,400.0,0.075
10,0.84351015,0.12547098,0.24088088,0.16474257,220.0,-4.7000055,0.05,440.0,0.05
11,0.84236115,0.12756272,0.24184531,0.16625604,240.0,-2.0687294,0.0,480.0,0.05
12,0.8434406,0.12603782,0.2430128,0.16702662,260.0,-5.6699486,0.0,520.0,0.025
13,0.84367245,0.12414532,0.24455962,0.16791828,280.0,-7.0020037,0.0,560.0,0.05
14,0.8427203,0.12202487,0.245709,0.16711368,300.0,-7.580423,0.0,600.0,0.05
15,0.84246534,0.122149885,0.24687089,0.16638233,320.0,-7.357148,0.05,640.0,0.05
16,0.8420944,0.12104083,0.24730004,0.16596471,340.0,-8.761376,0.0,680.0,0.0
17,0.84248585,0.11976772,0.24762376,0.16489777,360.0,-8.380905,0.1,720.0,0.05
18,0.8425191,0.11855671,0.2487229,0.16451451,380.0,-7.8869715,0.1,760.0,0.05
19,0.84165996,0.11820672,0.24907981,0.16428338,400.0,-9.396523,0.1,800.0,0.025
20,0.84123445,0.11882499,0.24915123,0.16401622,420.0,-9.842109,0.0,840.0,0.05
21,0.8408332,0.11851943,0.24979633,0.16347526,440.0,-10.8836155,0.0,880.0,0.15
