epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
20,0.858825,0.08176446,0.19628209,0.06523364,0.83990383,0.08415604,0.22279307,0.12402172,0.8410731,0.10557095,0.27286774,0.13194312,420.0,-7.504458218619229,0.3,840.0,0.175
21,0.85865927,0.08136498,0.19624193,0.06478532,0.84002274,0.084031016,0.22243775,0.12363105,0.84166795,0.106943846,0.27330083,0.13333261,440.0,-7.081633315324782,0.3,880.0,0.275
22,0.8586323,0.08097344,0.19624959,0.06440625,0.84008694,0.08390126,0.22226413,0.123222515,0.84232837,0.10723239,0.27334705,0.13368084,460.0,-8.826204727977514,0.3,920.0,0.325
23,0.8584049,0.08061472,0.19620286,0.06397238,0.840161,0.08374366,0.22196919,0.12303403,0.84281653,0.108258404,0.27345154,0.13423966,480.0,-8.266558547914029,0.35,960.0,0.3
24,0.8585498,0.08019498,0.19624949,0.06353877,0.8402806,0.08359817,0.22174224,0.12259595,0.84320253,0.11031949,0.2730671,0.1354327,500.0,-10.418660157263279,0.25,1000.0,0.35
25,0.8583565,0.079884954,0.19619645,0.06316172,0.8403046,0.0834303,0.22151479,0.12217247,0.8434389,0.112324476,0.27340636,0.13597144,520.0,-5.575934949487448,0.45,1040.0,0.275
26,0.8580026,0.07956812,0.196125,0.06274575,0.8403086,0.0832961,0.22126745,0.121807665,0.84358734,0.11424604,0.2737082,0.13612615,540.0,-8.777983933299781,0.3,1080.0,0.35
27,0.85786533,0.079228476,0.19610003,0.062342066,0.8402789,0.08312804,0.22106804,0.12143043,0.8438763,0.114575826,0.27330863,0.1363948,560.0,-9.06373339523375,0.25,1120.0,0.45
28,0.8577373,0.078925654,0.19607258,0.06195796,0.84019905,0.083021894,0.22084257,0.12111136,0.8443853,0.114019126,0.2735736,0.13579431,580.0,-4.964591444984078,0.5,1160.0,0.275
29,0.85756874,0.078656666,0.19604911,0.061600782,0.8401429,0.08289739,0.22058553,0.120705925,0.84414697,0.11359367,0.27357006,0.13549963,600.0,-4.889316447675229,0.55,1200.0,0.375
30,0.85738915,0.07837009,0.19601128,0.061245613,0.8399096,0.08274695,0.2204029,0.12044922,0.8435862,0.11406276,0.27312714,0.13539267,620.0,-4.802009956285358,0.4,1240.0,0.325
31,0.8573163,0.07809288,0.19600905,0.060925145,0.8399835,0.08260932,0.22020493,0.1200787,0.8430665,0.11403993,0.27292237,0.13503024,640.0,-5.4725098745822915,0.4,1280.0,0.25
32,0.85733294,0.07774317,0.19604024,0.0606047,0.8400423,0.082458444,0.21996856,0.11971515,0.8434071,0.114067964,0.27327216,0.13522242,660.0,-4.434897687509656,0.65,1320.0,0.375
33,0.85718995,0.077489235,0.1960081,0.060300883,0.84001064,0.082318105,0.21973865,0.11933545,0.84353167,0.11486431,0.27320176,0.13528906,680.0,-5.973988409593701,0.6,1360.0,0.425
34,0.8572063,0.07721987,0.19602425,0.059980743,0.84009767,0.082262866,0.2194677,0.119046584,0.8437095,0.115876466,0.27357534,0.13639551,700.0,-5.9096332865506405,0.25,1400.0,0.35
35,0.8572846,0.07698887,0.19605812,0.059668876,0.8402269,0.082152694,0.21931012,0.1187489,0.8443721,0.11634614,0.2738922,0.13622914,720.0,-2.8457628804147244,0.8,1440.0,0.4
36,0.8572862,0.07673299,0.1960486,0.05938286,0.8401976,0.082067154,0.21911801,0.118548036,0.8442947,0.117613964,0.27439237,0.13747165,740.0,-4.007665771022439,0.75,1480.0,0.25
37,0.85718036,0.07644034,0.19601355,0.05907837,0.8400867,0.08192593,0.21890976,0.11828681,0.84483624,0.11749687,0.27445337,0.13754237,760.0,-3.072109277188778,0.85,1520.0,0.525
38,0.8571002,0.076228365,0.1959951,0.058767956,0.84008217,0.08182149,0.21875384,0.11810537,0.84491473,0.11843034,0.2744327,0.13856584,780.0,-6.819087280467153,0.7,1560.0,0.375
39,0.857269,0.07594212,0.19606106,0.05849032,0.84033877,0.08170741,0.21867433,0.11782872,0.84525895,0.11934191,0.27474278,0.13924423,800.0,-8.30573657605052,0.65,1600.0,0.5
40,0.8568643,0.07575286,0.19605282,0.058415014,0.8402131,0.081605405,0.21844426,0.11791658,0.84549576,0.11999893,0.2748717,0.1394348,820.0,-6.488744502007961,0.7,1640.0,0.425
41,0.85672665,0.075530246,0.19601867,0.058168914,0.84020394,0.08152002,0.21833308,0.11765642,0.84581923,0.12029234,0.2753617,0.13979033,840.0,-3.6612984091192486,0.7,1680.0,0.5
42,0.8569384,0.07530201,0.19608591,0.057913397,0.8405134,0.081331275,0.218271,0.11773692,0.8462048,0.121240616,0.2751669,0.14023362,860.0,-4.082653186887503,0.9,1720.0,0.575
43,0.8569937,0.075036906,0.1961142,0.05768539,0.84063697,0.08120054,0.21818806,0.1173495,0.8466093,0.12183703,0.2758064,0.14043626,880.0,-5.375263524487615,0.75,1760.0,0.45
44,0.8569438,0.07485339,0.19610748,0.057428658,0.84067184,0.08116432,0.21803237,0.11704599,0.84685916,0.12298495,0.27579048,0.14129242,900.0,-6.024412553057075,0.75,1800.0,0.325
45,0.8565257,0.07467208,0.19595623,0.05771841,0.84027153,0.080979906,0.21799435,0.11987332,0.8463282,0.1251138,0.27536425,0.1419667,920.0,-6.713583302646876,0.65,1840.0,0.425
46,0.8565152,0.07450012,0.19596884,0.057508864,0.84039277,0.08092106,0.21779624,0.119628206,0.8463788,0.12580788,0.27546224,0.14232132,940.0,-3.3226348319351673,0.8,1880.0,0.375
47,0.8566657,0.074305035,0.19602036,0.05727019,0.84052944,0.08082946,0.21772994,0.11932384,0.8467555,0.12547563,0.27570352,0.1422101,960.0,-2.7755731876194476,0.95,1920.0,0.6
48,0.85674685,0.07414863,0.19602993,0.057095952,0.8407171,0.08077606,0.21757366,0.11913582,0.8471572,0.12601547,0.27573135,0.14250244,980.0,-2.325599693149328,0.85,1960.0,0.525
49,0.8568681,0.07399348,0.1960786,0.05686572,0.84081554,0.08072677,0.21746221,0.118846856,0.8476345,0.12604292,0.2756891,0.14227277,1000.0,-3.6562471715509894,0.9,2000.0,0.7
50,0.85681564,0.07383465,0.19605806,0.056649193,0.84079677,0.08064168,0.2173418,0.118654445,0.8478015,0.12580584,0.27548343,0.14208375,1020.0,-2.4644808510988954,0.95,2040.0,0.6
51,0.85677546,0.07362376,0.19605412,0.056418084,0.84081334,0.08055147,0.21718425,0.11839294,0.8484419,0.12592632,0.27565843,0.14176226,1040.0,-5.136926391199231,0.9,2080.0,0.575
52,0.8568985,0.07344084,0.19609578,0.056222256,0.8410229,0.08046816,0.21701765,0.11803194,0.849102,0.12641059,0.2757838,0.14166969,1060.0,-4.072813403069974,0.9,2120.0,0.625
53,0.85683566,0.073283516,0.19607757,0.056044206,0.8410693,0.08039432,0.21690999,0.11797396,0.8490922,0.12653671,0.27568057,0.14131667,1080.0,-4.470054063141346,0.85,2160.0,0.6
54,0.8567858,0.073112346,0.19607249,0.05584033,0.84114116,0.0803217,0.2168653,0.11774727,0.849446,0.12716715,0.27612326,0.14182578,1100.0,-2.551010701835156,0.95,2200.0,0.525
55,0.8567428,0.07295451,0.19606519,0.055654015,0.8412182,0.08023047,0.21675524,0.1174792,0.8494702,0.1272823,0.27602565,0.14173384,1120.0,-2.3630629507303236,0.8,2240.0,0.6
56,0.8568159,0.072814174,0.19608404,0.05544361,0.84133273,0.08016498,0.21665753,0.11719211,0.8495736,0.12732804,0.27591354,0.14150235,1140.0,-2.9751919009983543,0.85,2280.0,0.6
57,0.85665417,0.07265228,0.19604924,0.055251636,0.841347,0.08008411,0.21656418,0.11689647,0.849768,0.1275926,0.27606535,0.14135909,1160.0,-6.065544248968363,0.75,2320.0,0.6
58,0.85648084,0.072503574,0.19601403,0.05541428,0.8412924,0.08000678,0.21632816,0.11692148,0.8493112,0.12810111,0.2760049,0.14169767,1180.0,-2.7642638902068137,0.85,2360.0,0.5
59,0.85641545,0.07235717,0.19599636,0.055236537,0.8412769,0.080022596,0.21643117,0.11773065,0.849298,0.12887686,0.27600268,0.14211577,1200.0,-2.7934186230003837,0.8,2400.0,0.5
60,0.8564307,0.07221395,0.19600132,0.055044018,0.84130716,0.07990551,0.21632878,0.11813536,0.8494347,0.12913913,0.27606636,0.14262742,1220.0,-5.213820574134588,0.8,2440.0,0.6
61,0.85637236,0.07205991,0.19595894,0.054999687,0.841393,0.0798231,0.21623707,0.118122086,0.8497081,0.12922376,0.2762274,0.14274336,1240.0,-2.6216090732216837,0.9,2480.0,0.575
62,0.8564927,0.07191969,0.19598134,0.05486415,0.8416913,0.07969329,0.21620558,0.118589506,0.84964806,0.12939651,0.27613422,0.1427834,1260.0,-1.1498511924743653,1.0,2520.0,0.525
63,0.85647386,0.071804166,0.19598249,0.054678008,0.84169436,0.07966083,0.21605478,0.118286625,0.8497986,0.1290734,0.2761032,0.14247379,1280.0,-3.1695052781999107,0.75,2560.0,0.675
64,0.85650927,0.071652934,0.19598614,0.0544859,0.8417972,0.07956501,0.21565826,0.11867388,0.8498052,0.12894768,0.27617747,0.14220494,1300.0,-4.690366593599319,0.75,2600.0,0.65
65,0.8564791,0.07156548,0.19597778,0.054314427,0.8417606,0.07953129,0.21556336,0.11837006,0.8501285,0.12892605,0.27612874,0.14202365,1320.0,-1.0771422378122808,1.0,2640.0,0.475
66,0.85648805,0.07145036,0.19598082,0.05413842,0.84178036,0.07947607,0.21539377,0.1181241,0.85030776,0.12920426,0.2759206,0.14207491,1340.0,-1.5177998823821546,0.85,2680.0,0.575
67,0.85641384,0.07135285,0.19595374,0.05397491,0.8418297,0.07944278,0.21524255,0.11803487,0.85044366,0.12885433,0.27592605,0.1420296,1360.0,-2.493100743055343,0.85,2720.0,0.675
68,0.85632676,0.07125734,0.19589567,0.05392488,0.8420233,0.07941235,0.21532798,0.11887423,0.85060436,0.12919886,0.27613088,0.14218207,1380.0,-10.28581084612012,0.6,2760.0,0.55
69,0.8563394,0.07115204,0.19590269,0.05377938,0.8423212,0.07942087,0.21538922,0.11958577,0.8510337,0.1290642,0.2760874,0.1417239,1400.0,-3.3585030873417856,0.8,2800.0,0.625
70,0.8564159,0.07104626,0.1959222,0.053667817,0.84253424,0.07943606,0.21532837,0.11954662,0.8513231,0.12923594,0.27613685,0.14173926,1420.0,-2.4655600369870663,0.95,2840.0,0.6
71,0.8564678,0.07093358,0.19593829,0.053493023,0.84260964,0.07937908,0.21522412,0.1193641,0.8514609,0.12999515,0.27616066,0.14200507,1440.0,-1.0840581667125224,1.0,2880.0,0.5
72,0.85635453,0.07083948,0.19590512,0.05336835,0.8425147,0.07930417,0.21499379,0.11933021,0.8515015,0.12990499,0.27595508,0.14172895,1460.0,-2.989408159404993,0.8,2920.0,0.675
73,0.8563738,0.070746295,0.19590698,0.0532571,0.8425507,0.07924035,0.21488777,0.11913025,0.85167384,0.12996545,0.27591792,0.1416377,1480.0,-4.159538650929927,0.8,2960.0,0.6
74,0.8565169,0.07063248,0.19596171,0.05311391,0.84288234,0.07914356,0.21496433,0.11939276,0.8518155,0.1298142,0.27601978,0.14145526,1500.0,-0.9665571213364601,1.0,3000.0,0.65
75,0.85659045,0.070535205,0.195986,0.05296222,0.84290093,0.079100035,0.21485125,0.119124055,0.85209244,0.12989993,0.27599365,0.14124686,1520.0,-0.94019704541564,1.0,3040.0,0.575
76,0.8564566,0.07042009,0.19595255,0.05282702,0.8428293,0.079070985,0.21487099,0.119517356,0.85213405,0.12975,0.27621073,0.1410415,1540.0,-1.246599741101265,1.0,3080.0,0.675
77,0.85632426,0.07032933,0.19591124,0.05272184,0.8426621,0.07902907,0.2148134,0.11936764,0.8522443,0.13003844,0.276182,0.14111723,1560.0,-1.1757807914614677,1.0,3120.0,0.45
78,0.8563377,0.070251495,0.19591005,0.05259123,0.8427675,0.07895396,0.21440631,0.12053236,0.85224444,0.13004573,0.27613994,0.14114289,1580.0,-1.8995610465109347,0.95,3160.0,0.65
79,0.85637885,0.07015442,0.19592008,0.05244931,0.84279037,0.07892243,0.21431896,0.120242395,0.85257125,0.12984516,0.27607527,0.14068799,1600.0,-1.2445960792899131,0.9,3200.0,0.825
80,0.8563419,0.07005263,0.19590396,0.052306235,0.8427418,0.07888156,0.21425858,0.11999983,0.852617,0.12993436,0.27614635,0.14066634,1620.0,-1.816046298623085,0.95,3240.0,0.6
81,0.85633755,0.07000664,0.19588746,0.05220111,0.8427036,0.078807615,0.21415114,0.11981479,0.8523087,0.13068728,0.27613398,0.14102031,1640.0,-0.7752339045405388,1.0,3280.0,0.45
82,0.85641164,0.06994462,0.19591199,0.05206352,0.84291905,0.07880597,0.21408518,0.1202979,0.8524325,0.13131322,0.2761056,0.14130618,1660.0,-7.233300355046987,0.7,3320.0,0.6
83,0.85640675,0.069860466,0.19591308,0.051938094,0.8429572,0.07875031,0.2140674,0.12011207,0.85253745,0.13121797,0.27614784,0.1410285,1680.0,-2.697987051457166,0.85,3360.0,0.725
84,0.85632664,0.0697586,0.19588992,0.051815502,0.84287065,0.07868978,0.21399547,0.11993161,0.85276794,0.13095045,0.27631468,0.14075185,1700.0,-1.466614242732525,0.95,3400.0,0.65
85,0.856277,0.06968888,0.19588733,0.05169688,0.84280944,0.07866067,0.21389285,0.11978248,0.85281897,0.13108695,0.27641618,0.1408993,1720.0,-1.3477276952266695,0.9,3440.0,0.675
86,0.85632324,0.0695973,0.19590476,0.051571842,0.8428405,0.07861212,0.21380089,0.11950706,0.85318416,0.13103482,0.2764081,0.14062452,1740.0,-0.8605786512494087,1.0,3480.0,0.65
87,0.8561867,0.06955285,0.19586943,0.051999655,0.8426307,0.07856514,0.21368217,0.11941043,0.8532247,0.13100941,0.27633402,0.14052308,1760.0,-2.9390503141582007,0.9,3520.0,0.725
88,0.8562634,0.069464244,0.19589831,0.05189018,0.8426493,0.07852838,0.21363753,0.11914873,0.85336906,0.13068704,0.2764119,0.14022928,1780.0,-0.8628983791768551,0.95,3560.0,0.7
89,0.8562841,0.06936882,0.1959056,0.051760215,0.8426967,0.078474805,0.21358588,0.11893188,0.85353774,0.1303796,0.2764631,0.13989596,1800.0,-0.709032847881317,1.0,3600.0,0.75
90,0.85630435,0.069292925,0.19590825,0.05166084,0.8429484,0.07842729,0.21335776,0.11898071,0.85370326,0.13058007,0.27642864,0.13980289,1820.0,-1.0097787822782993,1.0,3640.0,0.6
91,0.8563089,0.06920363,0.1959134,0.05153423,0.8429671,0.078387104,0.21325964,0.11875403,0.85368776,0.13038139,0.27637666,0.13969244,1840.0,-0.6637788475751878,1.0,3680.0,0.65
92,0.8562929,0.06914562,0.19595334,0.051535957,0.8430087,0.07834115,0.21324152,0.11863523,0.8538304,0.13042454,0.2764743,0.13960542,1860.0,-0.8055729577839374,1.0,3720.0,0.6
93,0.8562824,0.06907772,0.19594574,0.0514555,0.8430362,0.078303315,0.2131821,0.11841783,0.8536942,0.13015406,0.2764182,0.13934007,1880.0,-2.6802376176118847,0.85,3760.0,0.725
94,0.8562506,0.069005534,0.19593397,0.05137746,0.84298354,0.078295365,0.21302685,0.118329614,0.85370284,0.12997083,0.2763575,0.13905272,1900.0,-2.306736575633287,0.9,3800.0,0.625
95,0.8561639,0.068942316,0.1959117,0.051269274,0.8429251,0.078278765,0.21295163,0.11817135,0.8537578,0.13013916,0.2764342,0.13882029,1920.0,-1.952702587932348,0.95,3840.0,0.725
96,0.856184,0.068888895,0.19592087,0.051172372,0.8429076,0.07825028,0.21289992,0.11796501,0.853915,0.13021733,0.27646157,0.13872336,1940.0,-1.1813767196834086,1.0,3880.0,0.575
97,0.8562506,0.06880855,0.19594632,0.05105658,0.842804,0.07817835,0.21285695,0.11814589,0.8539464,0.13010398,0.27645904,0.138486,1960.0,-2.068338863283396,0.9,3920.0,0.675
98,0.85631293,0.06872277,0.19596393,0.050947968,0.8428678,0.078128934,0.21286768,0.11799088,0.8540521,0.12997963,0.27648857,0.1382816,1980.0,-5.872956528127193,0.75,3960.0,0.625
99,0.85642153,0.06864221,0.19599067,0.05083533,0.8430522,0.07808208,0.21282771,0.11775032,0.8540128,0.1298054,0.2764422,0.13818964,2000.0,-0.9433471302986144,0.95,4000.0,0.75
