epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.83501834,0.095871575,0.20877375,0.10213379,20.0,-2.9382522,0.15,100.0,0.01
1,0.83702046,0.09871725,0.22942479,0.12783995,40.0,-2.8956003,0.15,200.0,0.03
2,0.83875185,0.10197822,0.23652281,0.13711368,60.0,-4.089037,0.1,300.0,0.07
3,0.84020644,0.10347286,0.2409726,0.14319396,80.0,-4.176057,0.3,400.0,0.11
4,0.8393759,0.10470265,0.2439709,0.14489011,100.0,-4.0649395,0.5,500.0,0.09
5,0.84011835,0.105181456,0.24638487,0.14651135,120.0,-3.2730336,0.7,600.0,0.11
6,0.84005094,0.10716912,0.24750707,0.1490336,140.0,-4.5799165,0.55,700.0,0.16
7,0.8403601,0.10934921,0.24840173,0.14907399,160.0,-2.3451393,0.75,800.0,0.2
8,0.84019136,0.11088727,0.2489431,0.15094882,180.0,-4.3728576,0.6,900.0,0.19
9,0.8411949,0.11372924,0.24953447,0.15264349,200.0,-4.2824006,0.55,1000.0,0.2
10,0.8407207,0.1137917,0.24991025,0.1525665,220.0,-3.9515011,0.7,1100.0,0.26
11,0.84043545,0.1140984,0.25017253,0.15382709,240.0,-3.2486923,0.7,1200.0,0.24
12,0.84001595,0.11546552,0.25094447,0.15419835,260.0,-2.9550414,0.85,1300.0,0.23
13,0.8407696,0.116503276,0.2519225,0.15445529,280.0,-3.5814388,0.6,1400.0,0.26
14,0.8413267,0.118192315,0.25245282,0.1546421,300.0,-3.602111,0.75,1500.0,0.3
15,0.8419554,0.11809438,0.25263277,0.15499893,320.0,-2.1637185,0.9,1600.0,0.25
16,0.84190637,0.118745185,0.2529809,0.15440458,340.0,-1.4047492,0.95,1700.0,0.35
17,0.8423651,0.11902926,0.25320402,0.15427242,360.0,-1.3662012,0.95,1800.0,0.44
18,0.84270096,0.11954711,0.25331327,0.15421048,380.0,-2.1083992,0.85,1900.0,0.35
19,0.8428073,0.11937624,0.2538718,0.15404065,400.0,-1.2863328,0.85,2000.0,0.38
20,0.84348863,0.11901242,0.25441754,0.1543255,420.0,-0.62461585,1.0,2100.0,0.45
21,0.8440271,0.1195175,0.2547167,0.15456663,440.0,-0.80695087,0.9,2200.0,0.37
22,0.8439118,0.119648226,0.2550394,0.15443666,460.0,-1.6962246,0.8,2300.0,0.41
23,0.8438608,0.11974748,0.25502172,0.15473054,480.0,-0.8281867,0.9,2400.0,0.42
24,0.8438549,0.11971905,0.25496686,0.1545578,500.0,-0.64502746,0.9,2500.0,0.4
25,0.8443112,0.11958476,0.25508928,0.1540324,520.0,-0.5329556,1.0,2600.0,0.43
26,0.84455496,0.11923412,0.25530088,0.15373181,540.0,-1.0319296,0.9,2700.0,0.45
27,0.8448639,0.11914747,0.25545385,0.15338682,560.0,-0.8426566,1.0,2800.0,0.41
28,0.8452511,0.11878377,0.25545028,0.1535378,580.0,-0.53658414,1.0,2900.0,0.42
29,0.84542793,0.118549354,0.2555624,0.15311618,600.0,-0.6884977,0.95,3000.0,0.45
30,0.8457444,0.11843777,0.25574678,0.15292221,620.0,-0.58692706,0.95,3100.0,0.48
31,0.8457634,0.11821208,0.25584066,0.15287232,640.0,-0.44270125,1.0,3200.0,0.46
32,0.8461261,0.11783894,0.25593323,0.15250911,660.0,-0.44461122,1.0,3300.0,0.49
33,0.84633493,0.118088625,0.25604153,0.15257972,680.0,-0.69701815,0.95,3400.0,0.44
34,0.84676456,0.1180766,0.25618148,0.1523554,700.0,-0.6738199,1.0,3500.0,0.46
35,0.84680957,0.118051715,0.25616974,0.15213725,720.0,-0.4550845,1.0,3600.0,0.5
36,0.8465312,0.11805359,0.2560268,0.152097,740.0,-0.5619181,0.95,3700.0,0.48
37,0.84652656,0.11797009,0.25594303,0.15179403,760.0,-0.57327855,1.0,3800.0,0.43
38,0.84653336,0.117691256,0.25598034,0.15182012,780.0,-0.59999627,0.95,3900.0,0.38
39,0.84682864,0.117564715,0.25604585,0.15132998,800.0,-0.4113439,1.0,4000.0,0.39
