epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84937376,0.11399439,0.20164873,0.074362755,20.0,-1.3109884,0.05,40.0,0.0
1,0.8428964,0.11434194,0.21672298,0.10621861,40.0,-1.7731832,0.05,80.0,0.05
2,0.83835196,0.12520663,0.22480866,0.13455066,60.0,-1.903023,0.05,120.0,0.05
3,0.8414689,0.12198772,0.23126581,0.14492443,80.0,-2.1135192,0.05,160.0,0.05
4,0.84053177,0.119228244,0.23723881,0.15432875,100.0,-2.7184765,0.05,200.0,0.05
5,0.83847827,0.11822418,0.24301411,0.16024472,120.0,-3.4668992,0.2,240.0,0.1
6,0.8402483,0.12330461,0.24716483,0.16696732,140.0,-2.888779,0.15,280.0,0.025
7,0.84128356,0.121323116,0.24995846,0.16458155,160.0,-4.057659,0.05,320.0,0.1
8,0.8421058,0.11835197,0.2511156,0.16374734,180.0,-5.0926094,0.05,360.0,0.15
9,0.84320277,0.11567169,0.2509182,0.16351634,200.0,-3.699491,0.3,400.0,0.05
10,0.8433478,0.11494402,0.25203663,0.16334485,220.0,-4.611606,0.2,440.0,0.025
11,0.84351224,0.115612976,0.25421774,0.1642782,240.0,-5.126611,0.15,480.0,0.1
12,0.8432646,0.11426058,0.2539716,0.16440353,260.0,-6.900403,0.1,520.0,0.075
13,0.84375,0.11357385,0.2549469,0.16528846,280.0,-6.089211,0.25,560.0,0.1
14,0.84367514,0.114024065,0.25595173,0.16522725,300.0,-7.2267623,0.15,600.0,0.1
15,0.8429661,0.113979645,0.25586736,0.16429473,320.0,-6.5491166,0.35,640.0,0.15
16,0.84368944,0.113590784,0.25723824,0.16370927,340.0,-7.4616303,0.2,680.0,0.1
17,0.8441408,0.113381326,0.25811517,0.16299582,360.0,-7.3356347,0.15,720.0,0.0
18,0.8436509,0.11242378,0.25828564,0.16247012,380.0,-9.6536665,0.05,760.0,0.175
19,0.8437581,0.11242896,0.2585644,0.16286872,400.0,-8.58664,0.2,800.0,0.175
20,0.8438198,0.1137462,0.2591037,0.1635384,420.0,-8.13801,0.2,840.0,0.175
21,0.84319186,0.11498931,0.2597988,0.1642455,440.0,-8.843448,0.05,880.0,0.175
