epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86488223,0.10417672,0.2073126,0.057057496,20.0,-1.8991067,0.0,40.0,0.025
1,0.86064553,0.10712609,0.2063008,0.068316236,40.0,-2.6869612,0.05,80.0,0.05
2,0.8560912,0.10963243,0.2045927,0.07145948,60.0,-3.4563682,0.0,120.0,0.05
3,0.8540044,0.11225923,0.20428813,0.074667804,80.0,-4.1047335,0.1,160.0,0.05
4,0.8512073,0.11286456,0.20357546,0.07726006,100.0,-4.4781046,0.15,200.0,0.025
5,0.84922385,0.11232457,0.20336838,0.077256165,120.0,-5.0994587,0.2,240.0,0.0
6,0.84963745,0.111145265,0.20301674,0.078281835,140.0,-4.670525,0.4,280.0,0.075
7,0.8488364,0.11436454,0.20311408,0.08036863,160.0,-6.4026194,0.2,320.0,0.025
8,0.8477705,0.116574176,0.20283931,0.08214914,180.0,-6.2436037,0.3,360.0,0.025
9,0.84757406,0.1163679,0.20300128,0.08330035,200.0,-7.6689353,0.2,400.0,0.0
10,0.8469859,0.11446583,0.20293036,0.08268708,220.0,-9.024504,0.0,440.0,0.05
11,0.84602374,0.11464157,0.20315082,0.08379031,240.0,-8.100319,0.25,480.0,0.0
12,0.84596044,0.11510154,0.20325811,0.08504727,260.0,-6.4557867,0.4,520.0,0.025
13,0.8457158,0.11502761,0.20373401,0.08744168,280.0,-7.4762077,0.35,560.0,0.05
14,0.84482354,0.11777079,0.20330076,0.09020528,300.0,-9.336008,0.2,600.0,0.025
15,0.84547716,0.11797907,0.20364973,0.09216628,320.0,-10.300691,0.25,640.0,0.025
16,0.84471613,0.11814109,0.20331728,0.092803314,340.0,-10.28962,0.2,680.0,0.05
17,0.84554434,0.11900216,0.20357454,0.093313925,360.0,-8.125505,0.4,720.0,0.025
18,0.8453792,0.12057743,0.20395598,0.09420551,380.0,-9.339788,0.25,760.0,0.075
19,0.8456951,0.123372816,0.2042087,0.09638567,400.0,-7.812124,0.35,800.0,0.05
20,0.84549993,0.12357247,0.20392348,0.098822266,420.0,-8.813162,0.3,840.0,0.05
21,0.84553194,0.12374089,0.20417847,0.10037265,440.0,-8.699989,0.45,880.0,0.125
22,0.84579915,0.123761065,0.20416164,0.101946875,460.0,-7.5357423,0.45,920.0,0.075
23,0.8452495,0.1248953,0.2041052,0.103814036,480.0,-10.821241,0.35,960.0,0.175
24,0.8443497,0.12569189,0.20400706,0.10581115,500.0,-6.889231,0.45,1000.0,0.05
25,0.84395057,0.12690766,0.20399591,0.10814179,520.0,-9.278989,0.4,1040.0,0.1
26,0.8440916,0.12660009,0.20385347,0.10898605,540.0,-6.5802946,0.7,1080.0,0.1
27,0.8439793,0.12650949,0.20401035,0.11005976,560.0,-10.008421,0.5,1120.0,0.275
28,0.843653,0.12695104,0.20371914,0.11150317,580.0,-7.9839263,0.55,1160.0,0.2
29,0.84372807,0.12798828,0.20369408,0.112225026,600.0,-8.131872,0.5,1200.0,0.3
30,0.84366924,0.1279352,0.2036094,0.112487294,620.0,-6.4284506,0.6,1240.0,0.15
31,0.8436436,0.12757362,0.20355451,0.11330263,640.0,-11.383931,0.45,1280.0,0.275
32,0.8435499,0.12774292,0.20335768,0.114226304,660.0,-8.233658,0.5,1320.0,0.225
33,0.84317535,0.12749338,0.20332472,0.11466473,680.0,-5.154748,0.85,1360.0,0.3
34,0.8426843,0.12763336,0.2034008,0.11498295,700.0,-5.9970865,0.6,1400.0,0.25
35,0.84259635,0.12802596,0.2035855,0.11577191,720.0,-7.492401,0.75,1440.0,0.325
36,0.84254533,0.12828733,0.20392881,0.116459414,740.0,-6.813862,0.65,1480.0,0.3
37,0.8426902,0.12862878,0.20414756,0.11749313,760.0,-4.5865197,0.9,1520.0,0.25
38,0.8424528,0.12921028,0.20454468,0.11818788,780.0,-6.350732,0.6,1560.0,0.325
39,0.8428967,0.12990889,0.20475025,0.11907014,800.0,-6.785426,0.6,1600.0,0.175
40,0.84282404,0.13099591,0.2050202,0.120233156,820.0,-10.548609,0.45,1640.0,0.25
41,0.84280807,0.13237238,0.20509727,0.12076394,840.0,-6.746352,0.55,1680.0,0.25
42,0.8427972,0.13275413,0.20500538,0.12184602,860.0,-6.5530076,0.65,1720.0,0.2
43,0.8430204,0.13261355,0.20504378,0.12215321,880.0,-8.77492,0.6,1760.0,0.4
