epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8644657,0.10403349,0.20841756,0.06792554,20.0,-1.6149044,0.1,40.0,0.0
1,0.8612606,0.1041196,0.20780307,0.06757902,40.0,-2.711893,0.0,80.0,0.05
2,0.85788774,0.10317143,0.20727228,0.07169739,60.0,-3.305037,0.05,120.0,0.05
3,0.8547382,0.102330536,0.20660366,0.07082204,80.0,-4.204089,0.0,160.0,0.0
4,0.8514487,0.10268536,0.20615856,0.070977464,100.0,-4.55502,0.1,200.0,0.1
5,0.8509662,0.1018588,0.20584238,0.06986635,120.0,-5.163154,0.25,240.0,0.025
6,0.8507634,0.10294818,0.20562743,0.07183045,140.0,-5.658266,0.3,280.0,0.05
7,0.850626,0.10258805,0.20560966,0.07151243,160.0,-4.757771,0.55,320.0,0.05
8,0.8506829,0.10445393,0.20588689,0.07517193,180.0,-6.9049196,0.1,360.0,0.05
9,0.85077816,0.10397638,0.20573881,0.075419396,200.0,-7.623008,0.15,400.0,0.05
10,0.85025924,0.1049687,0.2056572,0.075999126,220.0,-6.551286,0.5,440.0,0.05
11,0.84990793,0.10530732,0.20543307,0.078736745,240.0,-7.900176,0.35,480.0,0.05
12,0.8504948,0.105454355,0.20519513,0.080060914,260.0,-7.4752836,0.35,520.0,0.025
13,0.8492842,0.104945384,0.20499633,0.08074366,280.0,-8.967673,0.2,560.0,0.025
14,0.8485344,0.104462005,0.2044523,0.080608584,300.0,-10.025076,0.2,600.0,0.05
15,0.8484228,0.10682676,0.20480129,0.082030185,320.0,-8.4743395,0.4,640.0,0.025
16,0.84922844,0.10886731,0.20536762,0.08412817,340.0,-9.466769,0.2,680.0,0.0
17,0.84870887,0.108880244,0.20514259,0.08533658,360.0,-8.786603,0.35,720.0,0.075
18,0.8485767,0.10953344,0.2046661,0.08703115,380.0,-7.137924,0.4,760.0,0.0
19,0.8485915,0.11002747,0.20485702,0.08747305,400.0,-9.759977,0.25,800.0,0.1
20,0.84867543,0.11148515,0.20517364,0.08943067,420.0,-9.009633,0.4,840.0,0.075
21,0.8486746,0.1129891,0.20513445,0.09067017,440.0,-10.235847,0.25,880.0,0.0
22,0.84839386,0.116108626,0.20519274,0.09256279,460.0,-9.036011,0.3,920.0,0.025
23,0.84807444,0.11857432,0.2053275,0.095683515,480.0,-9.4834585,0.35,960.0,0.05
24,0.84829074,0.118644655,0.20533623,0.09727903,500.0,-8.947268,0.4,1000.0,0.025
