epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8726363,0.088093005,0.20173597,0.08708891,20.0,-2.1990075,0.15,100.0,0.01
1,0.8590465,0.092414,0.23052868,0.1315155,40.0,-2.1980696,0.25,200.0,0.06
2,0.8534684,0.09383287,0.23862894,0.13317516,60.0,-2.7996001,0.35,300.0,0.1
3,0.85086393,0.093780495,0.24221298,0.1382574,80.0,-3.4707763,0.35,400.0,0.13
4,0.8479943,0.09352531,0.24457803,0.13940737,100.0,-3.940654,0.4,500.0,0.09
5,0.8461196,0.09739979,0.24651156,0.1416938,120.0,-2.7488146,0.65,600.0,0.13
6,0.84497666,0.10129434,0.24801677,0.14517528,140.0,-2.3556933,0.7,700.0,0.11
7,0.8455355,0.10666943,0.24898213,0.14736772,160.0,-3.848123,0.55,800.0,0.22
8,0.84613985,0.10786454,0.2494683,0.14863849,180.0,-3.4123852,0.7,900.0,0.25
9,0.8453408,0.109820835,0.2502295,0.15116104,200.0,-3.7460835,0.65,1000.0,0.21
10,0.8456659,0.11192133,0.25061932,0.15066001,220.0,-2.806617,0.75,1100.0,0.25
11,0.8466553,0.11270681,0.25105155,0.15052055,240.0,-0.97386026,0.95,1200.0,0.25
12,0.8466938,0.115153216,0.25135723,0.1519959,260.0,-1.1519201,0.9,1300.0,0.31
13,0.8472226,0.11566035,0.25185797,0.15193063,280.0,-1.2220395,0.85,1400.0,0.4
14,0.8475349,0.1162506,0.25214836,0.15171146,300.0,-1.0316193,1.0,1500.0,0.37
15,0.8477939,0.11725517,0.25261104,0.15156399,320.0,-1.4857473,0.95,1600.0,0.35
16,0.8472186,0.116715886,0.25276121,0.15211636,340.0,-1.2512182,0.95,1700.0,0.42
17,0.84743804,0.11764341,0.25335634,0.1527817,360.0,-0.7898327,0.9,1800.0,0.39
18,0.84763557,0.11785057,0.2535207,0.15283634,380.0,-1.1020839,1.0,1900.0,0.37
19,0.8473591,0.11880145,0.2535444,0.15308177,400.0,-0.4508319,0.95,2000.0,0.34
20,0.84761286,0.119165845,0.25403693,0.15345187,420.0,-0.7219988,0.95,2100.0,0.41
21,0.8482475,0.11907488,0.25441018,0.15351327,440.0,-0.9769474,0.95,2200.0,0.39
22,0.8481489,0.11901521,0.25446838,0.15363152,460.0,-0.43034706,0.95,2300.0,0.38
23,0.84808177,0.12010326,0.25478968,0.15387453,480.0,-0.6143538,0.9,2400.0,0.35
24,0.8481769,0.12103323,0.25492233,0.15381789,500.0,-0.6040712,1.0,2500.0,0.36
25,0.84836966,0.121092506,0.25510728,0.15355268,520.0,-0.62686193,1.0,2600.0,0.44
26,0.84891367,0.120686054,0.25519022,0.1531882,540.0,-1.2813005,0.95,2700.0,0.45
27,0.84892136,0.12030014,0.2553423,0.15290736,560.0,-0.38238335,1.0,2800.0,0.37
28,0.84903693,0.12019664,0.25536352,0.15306695,580.0,-0.7405091,0.95,2900.0,0.43
29,0.8490866,0.12041753,0.2553322,0.15318929,600.0,-0.67321855,1.0,3000.0,0.37
30,0.8493233,0.12086883,0.2555919,0.15328917,620.0,-0.8050868,0.85,3100.0,0.53
31,0.84913397,0.12046942,0.25577104,0.15294194,640.0,-0.51963544,1.0,3200.0,0.42
32,0.8491586,0.120242536,0.25579268,0.15261179,660.0,-0.47443932,0.95,3300.0,0.37
33,0.84924436,0.12007046,0.25594404,0.15227702,680.0,-0.6218759,1.0,3400.0,0.48
34,0.84931475,0.12018552,0.25604457,0.15200175,700.0,-0.54346114,0.95,3500.0,0.47
35,0.8493157,0.120257765,0.2560854,0.15230152,720.0,-0.63217354,0.95,3600.0,0.34
36,0.84928775,0.12006392,0.2561561,0.15223633,740.0,-0.547737,1.0,3700.0,0.45
37,0.84924036,0.11952747,0.2561388,0.15207566,760.0,-0.60075617,1.0,3800.0,0.49
38,0.8493669,0.11930788,0.25620192,0.1520291,780.0,-0.85925806,1.0,3900.0,0.36
39,0.8493435,0.11907401,0.25637025,0.15175852,800.0,-0.6222823,1.0,4000.0,0.44
