epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.82522535,0.1151579,0.20597535,0.0997469,20.0,-2.2159362,0.0,100.0,0.01
1,0.8307008,0.11591189,0.2045168,0.1155109,40.0,-2.3243337,0.15,200.0,0.02
2,0.8326082,0.115025364,0.20367706,0.12599312,60.0,-3.3701966,0.0,300.0,0.04
3,0.83606595,0.11562711,0.20298901,0.1302351,80.0,-3.795098,0.1,400.0,0.02
4,0.8387782,0.11425684,0.20484167,0.13170734,100.0,-4.260847,0.15,500.0,0.07
5,0.83971477,0.112353854,0.20550784,0.13180724,120.0,-4.4502754,0.2,600.0,0.06
6,0.8411305,0.110993885,0.20566443,0.12932853,140.0,-5.5092916,0.25,700.0,0.11
7,0.84145117,0.11081048,0.20605592,0.12961559,160.0,-5.401185,0.3,800.0,0.15
8,0.8419239,0.11014918,0.20578945,0.12938723,180.0,-4.988268,0.3,900.0,0.1
9,0.84242433,0.10943984,0.20565692,0.12877704,200.0,-5.6060076,0.35,1000.0,0.08
10,0.84236103,0.10994607,0.20549926,0.12880844,220.0,-5.1762896,0.3,1100.0,0.13
11,0.8420282,0.11112055,0.20536213,0.12919201,240.0,-4.4560204,0.4,1200.0,0.12
12,0.84214497,0.11171677,0.20503452,0.12815319,260.0,-8.264403,0.3,1300.0,0.15
13,0.841984,0.112253405,0.20502077,0.12854102,280.0,-7.4454107,0.4,1400.0,0.15
14,0.84099007,0.113225676,0.20498353,0.1286512,300.0,-7.4239135,0.3,1500.0,0.14
15,0.8407418,0.11299908,0.20524159,0.12826912,320.0,-7.8644457,0.35,1600.0,0.15
16,0.8406935,0.11319799,0.2052474,0.12751178,340.0,-7.0999556,0.45,1700.0,0.19
17,0.8404432,0.113603055,0.20497474,0.12701407,360.0,-7.522802,0.35,1800.0,0.18
18,0.84016967,0.11379246,0.2047794,0.1269093,380.0,-7.8068414,0.45,1900.0,0.27
19,0.83986825,0.11387966,0.20485571,0.12727977,400.0,-8.010374,0.65,2000.0,0.13
20,0.8399935,0.11308218,0.20489074,0.12672469,420.0,-7.183009,0.4,2100.0,0.19
21,0.840234,0.11328149,0.20551127,0.12708299,440.0,-6.901175,0.45,2200.0,0.21
22,0.84045535,0.112671725,0.2053759,0.12613076,460.0,-6.0821953,0.4,2300.0,0.19
23,0.8404725,0.11226841,0.20531125,0.12555164,480.0,-7.557692,0.6,2400.0,0.23
24,0.8403142,0.11184561,0.20506322,0.12521173,500.0,-10.513946,0.25,2500.0,0.25
25,0.84021425,0.11213454,0.20514643,0.12488832,520.0,-4.164586,0.8,2600.0,0.26
26,0.8404059,0.11195692,0.2052121,0.124746256,540.0,-6.762252,0.55,2700.0,0.3
27,0.8405761,0.11167408,0.20536162,0.124670304,560.0,-7.165213,0.55,2800.0,0.18
28,0.8406926,0.11132226,0.20548648,0.12411313,580.0,-9.079601,0.55,2900.0,0.27
29,0.84056014,0.11197314,0.20537947,0.12415747,600.0,-8.937187,0.55,3000.0,0.26
30,0.84082675,0.11217061,0.20556274,0.12390492,620.0,-2.995561,0.7,3100.0,0.23
31,0.8408334,0.11219337,0.20541963,0.123557635,640.0,-6.764331,0.6,3200.0,0.23
32,0.8409934,0.11186496,0.2053603,0.1231594,660.0,-8.742475,0.55,3300.0,0.2
33,0.8409462,0.11168724,0.20535876,0.12289765,680.0,-9.166126,0.55,3400.0,0.28
34,0.8407921,0.11116421,0.20542698,0.12268481,700.0,-10.020582,0.45,3500.0,0.34
35,0.8407631,0.11094254,0.2054547,0.12273262,720.0,-9.25765,0.55,3600.0,0.22
36,0.84076166,0.11143062,0.20537621,0.122948624,740.0,-10.82868,0.45,3700.0,0.24
37,0.84054714,0.11162836,0.20510754,0.12274168,760.0,-8.144274,0.5,3800.0,0.27
38,0.84037447,0.11226527,0.20497921,0.122608185,780.0,-7.573987,0.6,3900.0,0.29
39,0.84012014,0.11195612,0.20483243,0.12211165,800.0,-6.4489427,0.75,4000.0,0.38
