epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
30,0.85011727,0.06998362,0.19789192,0.064051285,0.84402925,0.07615457,0.23264135,0.10777076,0.8486109,0.10138551,0.27290177,0.119995646,620.0,-0.7235550681520253,0.75,1240.0,0.15
31,0.85015625,0.0698259,0.197866,0.063626006,0.84399986,0.076041415,0.23256421,0.10746705,0.84840554,0.10120032,0.2727974,0.11961578,640.0,-0.8086279260683804,0.45,1280.0,0.125
32,0.8503985,0.069630906,0.19791985,0.063605815,0.8442042,0.07592389,0.23253952,0.10804459,0.8486111,0.10102978,0.27256468,0.11977267,660.0,-0.31069157086126503,0.85,1320.0,0.15
33,0.85043496,0.06948616,0.19788745,0.063169435,0.8442305,0.07585918,0.23240893,0.10768505,0.8483331,0.100852795,0.27235693,0.11943873,680.0,-0.7143198275938629,0.75,1360.0,0.225
34,0.8505929,0.06928761,0.1978912,0.06276134,0.8441542,0.07569403,0.23233563,0.107344404,0.84824914,0.10027703,0.27227476,0.11876275,700.0,-0.5301230905465781,0.8,1400.0,0.2
35,0.85045,0.06910429,0.19782926,0.06242885,0.8441797,0.07564339,0.23192981,0.10805152,0.8479168,0.09994361,0.27209553,0.118538275,720.0,-1.4330169635955243,0.65,1440.0,0.05
36,0.8504285,0.06898945,0.1977782,0.06209816,0.84418255,0.07561507,0.23195788,0.10783577,0.84763235,0.09981694,0.27205575,0.118345656,740.0,-0.20382400373741985,1.0,1480.0,0.2
37,0.8505485,0.06881998,0.19777499,0.06172852,0.84417254,0.07551464,0.23191616,0.107832775,0.8475644,0.1003037,0.27190858,0.1187035,760.0,-0.28654971991106865,0.9,1520.0,0.1
38,0.8505325,0.06871874,0.19773272,0.0613884,0.84422475,0.075464256,0.23186015,0.10786459,0.8477251,0.10061983,0.27204585,0.11837832,780.0,-0.2979007972907275,0.75,1560.0,0.175
39,0.8506569,0.06857121,0.19772984,0.061075285,0.84417695,0.07538884,0.23162197,0.10825693,0.84771776,0.10046872,0.27176446,0.1183302,800.0,-0.2645569052156061,0.85,1600.0,0.2
40,0.8506622,0.06845754,0.19770275,0.060903788,0.8441701,0.075276084,0.23170951,0.107997194,0.84796697,0.10042667,0.27186382,0.11827094,820.0,-0.3583107385039329,0.75,1640.0,0.125
