epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.83733034,0.09571415,0.2015974,0.056895863,20.0,-2.6783905,0.05,100.0,0.07
1,0.83965373,0.09795227,0.20164168,0.057333246,40.0,-4.2204337,0.1,200.0,0.06
2,0.84203935,0.10193214,0.20279276,0.06152538,60.0,-6.3901834,0.05,300.0,0.02
3,0.84344393,0.10127876,0.20321837,0.060118847,80.0,-8.425673,0.0,400.0,0.05
4,0.84438044,0.100022905,0.2037978,0.059906296,100.0,-9.539547,0.0,500.0,0.04
5,0.84411067,0.0998646,0.20357774,0.05841447,120.0,-10.509363,0.05,600.0,0.01
6,0.8456505,0.099285625,0.20392866,0.057768878,140.0,-13.341954,0.0,700.0,0.04
7,0.8448635,0.09866893,0.20392446,0.05870829,160.0,-12.640786,0.0,800.0,0.04
8,0.845303,0.09807808,0.20414911,0.058970433,180.0,-15.453215,0.05,900.0,0.04
9,0.8454084,0.09816169,0.20422243,0.058442984,200.0,-17.060568,0.05,1000.0,0.04
10,0.844462,0.09795534,0.20391504,0.0592566,220.0,-16.619865,0.1,1100.0,0.02
11,0.84460944,0.09780776,0.20388801,0.059359547,240.0,-17.202549,0.05,1200.0,0.03
12,0.8441561,0.098227404,0.20386118,0.061363067,260.0,-17.987581,0.05,1300.0,0.01
13,0.8441885,0.09810848,0.20374204,0.06194621,280.0,-21.405392,0.0,1400.0,0.03
14,0.8439786,0.09884774,0.20370328,0.0629119,300.0,-20.454926,0.1,1500.0,0.02
15,0.8441357,0.09890965,0.20371205,0.06439379,320.0,-21.137358,0.05,1600.0,0.02
16,0.844429,0.09930116,0.20378499,0.06562277,340.0,-23.464111,0.0,1700.0,0.03
17,0.8444703,0.099467136,0.20381363,0.06620706,360.0,-21.192572,0.1,1800.0,0.03
18,0.84455705,0.0995506,0.20387375,0.06731348,380.0,-23.537794,0.05,1900.0,0.05
19,0.84424955,0.09967043,0.20381682,0.06849331,400.0,-25.046055,0.05,2000.0,0.02
20,0.8442554,0.09959337,0.2037945,0.069870025,420.0,-27.948856,0.0,2100.0,0.03
21,0.8441108,0.09972713,0.20387562,0.07117867,440.0,-22.632257,0.1,2200.0,0.01
22,0.84428936,0.09941641,0.20392454,0.07075541,460.0,-24.938114,0.05,2300.0,0.04
23,0.84433794,0.09955359,0.20396963,0.07126312,480.0,-24.862995,0.1,2400.0,0.05
24,0.844254,0.09937161,0.20400313,0.071824,500.0,-23.879871,0.05,2500.0,0.02
25,0.84420514,0.09928157,0.20388204,0.07226342,520.0,-27.773037,0.0,2600.0,0.04
26,0.84392095,0.09916199,0.20379028,0.07331763,540.0,-25.176983,0.0,2700.0,0.02
27,0.84348756,0.09968579,0.20361002,0.07423625,560.0,-24.186115,0.1,2800.0,0.03
28,0.8433974,0.10000602,0.20358407,0.074310355,580.0,-25.352455,0.0,2900.0,0.04
29,0.8433953,0.10017988,0.20357396,0.07455352,600.0,-22.606731,0.0,3000.0,0.06
30,0.84348947,0.100131534,0.20352975,0.07488931,620.0,-22.462185,0.05,3100.0,0.08
31,0.84347004,0.099987336,0.20357937,0.075162075,640.0,-29.511059,0.05,3200.0,0.01
32,0.84366417,0.10007897,0.20361872,0.07556963,660.0,-22.831303,0.05,3300.0,0.04
33,0.8436022,0.09989577,0.20364693,0.075818256,680.0,-26.267786,0.05,3400.0,0.05
34,0.8435082,0.10001123,0.20357698,0.076545216,700.0,-24.596338,0.05,3500.0,0.03
35,0.8434434,0.09995716,0.20350921,0.077134326,720.0,-27.027115,0.05,3600.0,0.04
36,0.8433456,0.100334294,0.20341982,0.07763953,740.0,-26.03535,0.1,3700.0,0.06
37,0.8432973,0.1002633,0.20334215,0.07790902,760.0,-26.981594,0.0,3800.0,0.03
38,0.8433005,0.100259416,0.20338106,0.07801384,780.0,-30.291693,0.05,3900.0,0.05
39,0.8433369,0.100284964,0.20344107,0.07800496,800.0,-16.035141,0.2,4000.0,0.08
