epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.83836037,0.09674529,0.20183882,0.054934178,20.0,-0.33885586,0.0,40.0,0.05
1,0.8427643,0.096887685,0.20305952,0.05532347,40.0,-0.53190976,0.0,80.0,0.0
2,0.8439286,0.09443275,0.20394184,0.051735923,60.0,-0.82703257,0.0,120.0,0.025
3,0.84481555,0.09398162,0.20411228,0.048481587,80.0,-0.8155347,0.05,160.0,0.05
4,0.84355503,0.09269726,0.20370375,0.047499027,100.0,-1.1160046,0.0,200.0,0.025
5,0.84396917,0.09215101,0.20392492,0.045743555,120.0,-1.555125,0.0,240.0,0.025
6,0.8440117,0.09333115,0.20396696,0.044592,140.0,-1.8246723,0.0,280.0,0.025
7,0.844884,0.09294831,0.20416532,0.04387732,160.0,-1.8522909,0.0,320.0,0.025
8,0.84612733,0.09337816,0.20439972,0.044496678,180.0,-2.1201692,0.05,360.0,0.025
9,0.84584886,0.09331691,0.20425421,0.04354535,200.0,-2.2597513,0.0,400.0,0.05
10,0.84630775,0.09373477,0.20436184,0.044283576,220.0,-1.7307307,0.1,440.0,0.05
11,0.84619254,0.09337302,0.20432892,0.04357083,240.0,-2.4435372,0.0,480.0,0.025
12,0.8463931,0.09370679,0.20443828,0.0435086,260.0,-2.5360081,0.0,520.0,0.025
13,0.8456547,0.09363663,0.20423785,0.043959077,280.0,-2.9225135,0.0,560.0,0.075
14,0.8460977,0.09333691,0.20440632,0.043773174,300.0,-2.7448626,0.05,600.0,0.125
15,0.8463533,0.09282476,0.2045553,0.0432814,320.0,-2.873668,0.05,640.0,0.075
16,0.84656525,0.09282652,0.20454532,0.04286759,340.0,-3.762198,0.0,680.0,0.0
17,0.8467415,0.093052864,0.20448092,0.04252007,360.0,-3.338716,0.0,720.0,0.05
18,0.8463619,0.092766136,0.20439729,0.04227293,380.0,-3.4102097,0.05,760.0,0.05
19,0.84600586,0.09313183,0.20419957,0.042351607,400.0,-3.9209907,0.05,800.0,0.05
20,0.84614134,0.093076505,0.20417604,0.042157445,420.0,-3.9041934,0.0,840.0,0.05
21,0.84577054,0.092846684,0.20406082,0.04188414,440.0,-3.9689388,0.05,880.0,0.025
22,0.84588265,0.09255665,0.20409448,0.041760042,460.0,-4.7508917,0.05,920.0,0.025
23,0.8457897,0.09243491,0.20403312,0.041535802,480.0,-4.998744,0.05,960.0,0.05
24,0.84547853,0.09241316,0.2039426,0.04137479,500.0,-4.9096794,0.0,1000.0,0.1
25,0.84511286,0.09229729,0.20392044,0.041523017,520.0,-4.595752,0.0,1040.0,0.05
26,0.8450572,0.092246026,0.2038844,0.042004954,540.0,-4.663175,0.0,1080.0,0.025
27,0.8449777,0.09231726,0.20384541,0.04186244,560.0,-5.753312,0.0,1120.0,0.0
28,0.84515625,0.09236476,0.20387077,0.041966017,580.0,-4.455826,0.0,1160.0,0.075
29,0.845208,0.092249595,0.20390104,0.04181721,600.0,-4.6194196,0.05,1200.0,0.05
30,0.8449454,0.09230744,0.20383115,0.04207512,620.0,-4.5872774,0.1,1240.0,0.05
31,0.8448629,0.09213147,0.20382467,0.041987944,640.0,-5.0362654,0.1,1280.0,0.025
32,0.8450165,0.092321225,0.20387937,0.04191237,660.0,-7.065768,0.0,1320.0,0.0
33,0.8450783,0.092443384,0.20387208,0.041736722,680.0,-5.5115952,0.05,1360.0,0.05
34,0.8452969,0.09242749,0.20393874,0.04175706,700.0,-5.848666,0.0,1400.0,0.0
35,0.8453434,0.09232833,0.2039594,0.041623224,720.0,-6.7170424,0.0,1440.0,0.05
36,0.8452687,0.09237814,0.20395048,0.04168531,740.0,-6.244519,0.0,1480.0,0.05
37,0.84534717,0.09224614,0.20396568,0.041537613,760.0,-6.3637333,0.05,1520.0,0.0
