epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8642451,0.09903551,0.20556258,0.05877907,20.0,-0.70112175,0.05,40.0,0.025
1,0.8614485,0.10049895,0.20608182,0.06414008,40.0,-0.8145851,0.0,80.0,0.05
2,0.85881186,0.10081184,0.20631067,0.06385278,60.0,-0.93840086,0.05,120.0,0.0
3,0.8563866,0.10039487,0.20596829,0.06460433,80.0,-1.0897646,0.05,160.0,0.05
4,0.8538924,0.09974503,0.20556675,0.06623799,100.0,-1.4185661,0.1,200.0,0.0
5,0.85261726,0.10000253,0.20567065,0.0663997,120.0,-1.1552302,0.15,240.0,0.075
6,0.85276073,0.09950188,0.20569411,0.06706903,140.0,-1.6356676,0.1,280.0,0.025
7,0.8520653,0.100575,0.2058469,0.07085653,160.0,-1.8972267,0.2,320.0,0.025
8,0.85149354,0.099848114,0.20561214,0.07175001,180.0,-1.7898579,0.25,360.0,0.0
9,0.8504638,0.099039756,0.2055021,0.07251628,200.0,-1.8694694,0.2,400.0,0.05
10,0.8503104,0.0988209,0.20507048,0.07407561,220.0,-1.5623927,0.3,440.0,0.075
11,0.8506648,0.09887289,0.20523575,0.07584283,240.0,-1.8639256,0.4,480.0,0.075
12,0.84963226,0.09911245,0.20464922,0.07878145,260.0,-1.6446359,0.3,520.0,0.05
13,0.84895056,0.10011219,0.20469736,0.0810099,280.0,-2.2215238,0.25,560.0,0.025
14,0.8490636,0.10051629,0.20471244,0.082372256,300.0,-1.5128111,0.5,600.0,0.025
15,0.8485236,0.10185894,0.2045662,0.08332444,320.0,-2.419527,0.05,640.0,0.025
16,0.84873956,0.10190234,0.20476443,0.08413825,340.0,-2.4098763,0.35,680.0,0.125
17,0.8487037,0.102365494,0.20480724,0.08475164,360.0,-2.2029347,0.3,720.0,0.0
18,0.84840775,0.10227852,0.204875,0.084301464,380.0,-1.9171047,0.3,760.0,0.05
19,0.8486373,0.10232327,0.20488566,0.08458108,400.0,-1.9065855,0.45,800.0,0.025
20,0.84894276,0.10273536,0.20468421,0.08485402,420.0,-1.6454328,0.25,840.0,0.075
21,0.84894985,0.102529906,0.20478366,0.08464971,440.0,-2.6693726,0.35,880.0,0.0
22,0.8485158,0.10276381,0.20450586,0.08514152,460.0,-2.3771245,0.6,920.0,0.075
23,0.8484831,0.10375305,0.20472708,0.08592142,480.0,-2.2924538,0.5,960.0,0.0
24,0.8485411,0.10394055,0.20461898,0.08551454,500.0,-1.7133405,0.55,1000.0,0.025
25,0.8485286,0.1037527,0.20467238,0.085280284,520.0,-2.4424472,0.4,1040.0,0.025
26,0.8481009,0.1040136,0.20480306,0.085790575,540.0,-1.5358527,0.7,1080.0,0.05
27,0.8481572,0.10416541,0.20464951,0.08600052,560.0,-2.6344612,0.5,1120.0,0.05
28,0.8482447,0.10377386,0.20482028,0.085486986,580.0,-2.2524667,0.5,1160.0,0.075
29,0.8483166,0.103672594,0.20503464,0.085501626,600.0,-1.5830595,0.85,1200.0,0.075
30,0.84837365,0.103709735,0.20499434,0.08558168,620.0,-1.9440784,0.55,1240.0,0.05
31,0.8480552,0.103397064,0.20506832,0.0852028,640.0,-2.3625138,0.55,1280.0,0.025
32,0.84817535,0.10313942,0.20500001,0.08513178,660.0,-1.9199846,0.75,1320.0,0.025
33,0.8479671,0.102676176,0.20484462,0.08496475,680.0,-1.2775155,0.7,1360.0,0.125
34,0.8476847,0.10237056,0.20465559,0.084710576,700.0,-2.6724124,0.5,1400.0,0.05
35,0.8476136,0.102075815,0.20453274,0.08441322,720.0,-2.4069626,0.6,1440.0,0.075
36,0.84740376,0.10174239,0.20445931,0.08428443,740.0,-2.9743133,0.5,1480.0,0.025
37,0.8471895,0.10142208,0.20438816,0.08403763,760.0,-1.9298794,0.65,1520.0,0.1
38,0.8469351,0.10106403,0.20438004,0.08378186,780.0,-2.1543698,0.65,1560.0,0.075
39,0.8467605,0.10106964,0.20430912,0.08369687,800.0,-2.799687,0.55,1600.0,0.1
40,0.8467359,0.10080826,0.20413174,0.08369612,820.0,-3.9025693,0.45,1640.0,0.1
41,0.84671974,0.10080389,0.20418282,0.08396956,840.0,-2.040168,0.75,1680.0,0.075
42,0.8467004,0.10049661,0.20407964,0.08378151,860.0,-2.16706,0.7,1720.0,0.025
43,0.8466849,0.10057085,0.20406467,0.08403774,880.0,-3.457578,0.55,1760.0,0.05
44,0.84670776,0.10028389,0.20408556,0.08411364,900.0,-1.8706267,0.8,1800.0,0.1
45,0.84675455,0.10019463,0.20405443,0.08420464,920.0,-2.1160455,0.7,1840.0,0.05
46,0.8467209,0.09996303,0.20403132,0.08430133,940.0,-2.1048107,0.75,1880.0,0.15
47,0.8465969,0.09972183,0.20395659,0.08421689,960.0,-4.007931,0.5,1920.0,0.05
48,0.84665275,0.09970396,0.20401451,0.083973244,980.0,-2.1592917,0.6,1960.0,0.2
49,0.846778,0.09950644,0.20395327,0.083829075,1000.0,-1.9417511,0.75,2000.0,0.225
50,0.846937,0.09925002,0.20388898,0.083687514,1020.0,-2.6060462,0.5,2040.0,0.2
51,0.84706277,0.09917603,0.2038452,0.08346131,1040.0,-3.973241,0.35,2080.0,0.1
52,0.8470483,0.0992211,0.20385286,0.08372477,1060.0,-2.1383185,0.5,2120.0,0.125
53,0.84723884,0.09900724,0.20380367,0.083736934,1080.0,-2.9578269,0.4,2160.0,0.25
54,0.8472212,0.098757915,0.2037489,0.08362183,1100.0,-3.3647618,0.5,2200.0,0.275
55,0.8472553,0.0988065,0.20370458,0.08359745,1120.0,-2.9345887,0.55,2240.0,0.2
56,0.8472004,0.09884032,0.20354024,0.08352245,1140.0,-3.5716717,0.55,2280.0,0.175
57,0.8474088,0.09858469,0.20357452,0.08325931,1160.0,-3.4392605,0.4,2320.0,0.275
58,0.8474471,0.098372616,0.20364723,0.08335343,1180.0,-2.2913218,0.8,2360.0,0.15
59,0.8473006,0.098622166,0.20358492,0.08345292,1200.0,-1.8201978,0.65,2400.0,0.15
60,0.84729844,0.09839833,0.20348959,0.08348775,1220.0,-3.2576885,0.5,2440.0,0.15
61,0.8474016,0.09848396,0.2034357,0.083621174,1240.0,-2.659876,0.4,2480.0,0.125
62,0.8474841,0.09832781,0.20329617,0.08366305,1260.0,-2.4274344,0.6,2520.0,0.3
63,0.847532,0.09813001,0.20323044,0.083787225,1280.0,-4.7157645,0.5,2560.0,0.325
64,0.8477728,0.09818953,0.20306818,0.08392821,1300.0,-2.2951992,0.75,2600.0,0.2
