epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84144926,0.09427454,0.20013548,0.08184778,20.0,-0.44423407,0.1,40.0,0.025
1,0.84088975,0.0975751,0.19884956,0.08234178,40.0,-0.5727991,0.0,80.0,0.0
2,0.84610087,0.10432372,0.2020122,0.08000632,60.0,-0.70631874,0.0,120.0,0.025
3,0.8435457,0.101568334,0.20180455,0.075829856,80.0,-1.1419891,0.0,160.0,0.1
4,0.8429179,0.10091672,0.20113973,0.07510195,100.0,-1.316318,0.1,200.0,0.025
5,0.8433139,0.10049709,0.20151216,0.07303612,120.0,-1.6233898,0.05,240.0,0.0
6,0.8436398,0.10115097,0.20164819,0.07242932,140.0,-1.8103253,0.0,280.0,0.05
7,0.84399205,0.09999051,0.20177503,0.07116164,160.0,-2.1100495,0.1,320.0,0.05
8,0.84416574,0.100249104,0.20244685,0.071743324,180.0,-1.9643366,0.0,360.0,0.0
9,0.8437316,0.099955976,0.20259966,0.07031524,200.0,-1.8222815,0.15,400.0,0.05
10,0.8449449,0.09960856,0.20301063,0.069195606,220.0,-2.8483615,0.05,440.0,0.05
11,0.84544176,0.0993016,0.20315321,0.06955156,240.0,-2.144876,0.15,480.0,0.025
12,0.8458254,0.098895065,0.20328861,0.06964677,260.0,-2.1887217,0.05,520.0,0.0
13,0.8458287,0.09839793,0.20329161,0.06895785,280.0,-2.8221858,0.15,560.0,0.05
14,0.8453677,0.098175846,0.20327339,0.06862714,300.0,-3.0643377,0.15,600.0,0.075
15,0.8456693,0.09808115,0.20320608,0.06781236,320.0,-3.1269777,0.0,640.0,0.0
16,0.84545153,0.098340094,0.20322193,0.069216855,340.0,-2.9369216,0.05,680.0,0.0
17,0.84579057,0.098531835,0.20349549,0.0702683,360.0,-2.9256492,0.1,720.0,0.025
18,0.84517473,0.09889046,0.20363759,0.07138728,380.0,-3.373111,0.2,760.0,0.05
