epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8550175,0.11181078,0.23185833,0.14433119,20.0,-1.7101969,0.1,100.0,0.03
1,0.84788513,0.13318402,0.24541983,0.15462507,40.0,-3.2451153,0.1,200.0,0.02
2,0.8446273,0.13001335,0.25042236,0.15662196,60.0,-4.1911783,0.0,300.0,0.07
3,0.84329337,0.12612514,0.25265372,0.15627252,80.0,-3.8877387,0.2,400.0,0.1
4,0.84411794,0.12437645,0.2532359,0.15900742,100.0,-5.6483893,0.2,500.0,0.01
5,0.8430709,0.123348355,0.25358984,0.1586985,120.0,-7.6116996,0.1,600.0,0.13
6,0.8429144,0.12222632,0.25335735,0.15856189,140.0,-7.1023226,0.25,700.0,0.14
7,0.842442,0.123970814,0.25442976,0.16034442,160.0,-6.5858603,0.35,800.0,0.08
8,0.84256846,0.12433172,0.2558866,0.16004995,180.0,-8.702077,0.2,900.0,0.09
9,0.8417583,0.12531875,0.25621912,0.15998045,200.0,-7.4810343,0.25,1000.0,0.13
10,0.8412525,0.12690689,0.25676182,0.16023795,220.0,-9.285005,0.15,1100.0,0.09
11,0.84050226,0.12725355,0.25671655,0.16166283,240.0,-8.150931,0.35,1200.0,0.12
12,0.8412687,0.12625939,0.25646842,0.16155563,260.0,-7.393749,0.3,1300.0,0.16
13,0.8413484,0.12596758,0.25739715,0.16167003,280.0,-12.535326,0.05,1400.0,0.16
14,0.8414963,0.12742235,0.2578117,0.16262177,300.0,-12.329418,0.15,1500.0,0.12
15,0.8421476,0.12710933,0.25811797,0.16199452,320.0,-9.264083,0.25,1600.0,0.11
16,0.8422356,0.1270959,0.25822264,0.1619297,340.0,-8.8372,0.4,1700.0,0.14
17,0.84239125,0.12807523,0.25830424,0.16241819,360.0,-8.239643,0.25,1800.0,0.13
18,0.842336,0.12964842,0.2585547,0.16325006,380.0,-6.683287,0.55,1900.0,0.14
19,0.84243697,0.13126026,0.2589396,0.16393377,400.0,-6.9318376,0.4,2000.0,0.14
20,0.84141856,0.13200879,0.2590892,0.16515273,420.0,-9.736643,0.25,2100.0,0.08
21,0.8412661,0.13179488,0.2592643,0.16555326,440.0,-5.9990797,0.35,2200.0,0.17
22,0.8415056,0.13259925,0.25935405,0.16645704,460.0,-7.7846527,0.3,2300.0,0.11
23,0.84148806,0.13327472,0.25956935,0.16653171,480.0,-7.1799483,0.4,2400.0,0.21
24,0.8415179,0.13263573,0.2596081,0.16667771,500.0,-9.580228,0.25,2500.0,0.2
25,0.84130114,0.1333248,0.2597137,0.16704151,520.0,-6.5002,0.1,2600.0,0.14
26,0.8414292,0.13307042,0.25958997,0.16696355,540.0,-4.9503455,0.55,2700.0,0.15
27,0.8412793,0.13311507,0.25947803,0.16711783,560.0,-7.3726373,0.45,2800.0,0.23
28,0.84110576,0.1334777,0.25967556,0.16698486,580.0,-4.2692475,0.45,2900.0,0.13
29,0.84110475,0.13372888,0.25955507,0.1666673,600.0,-5.5048704,0.5,3000.0,0.26
30,0.8414273,0.13398026,0.25992548,0.16697957,620.0,-6.7438097,0.45,3100.0,0.22
31,0.8414027,0.13387085,0.26020586,0.1669143,640.0,-3.3889747,0.55,3200.0,0.23
32,0.84139293,0.13413225,0.2601989,0.1669438,660.0,-3.5647922,0.4,3300.0,0.15
33,0.8414965,0.13444935,0.26030347,0.16709782,680.0,-6.354417,0.5,3400.0,0.18
34,0.8416566,0.1346938,0.26034826,0.16717888,700.0,-3.3724568,0.55,3500.0,0.19
35,0.84180784,0.13497637,0.26039752,0.16740078,720.0,-8.150561,0.5,3600.0,0.17
36,0.8420119,0.13476558,0.26064265,0.16738974,740.0,-5.504162,0.45,3700.0,0.19
37,0.8422944,0.13496648,0.26072815,0.16743803,760.0,-7.3788614,0.5,3800.0,0.17
38,0.84237033,0.13501386,0.26064974,0.167199,780.0,-2.9492028,0.5,3900.0,0.22
39,0.84245855,0.13499422,0.2606409,0.16744584,800.0,-7.1979494,0.65,4000.0,0.13
