# {"t_start": 1584751740.5081153, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,3.545259
-50.0,50,4.497916
-50.0,50,5.316438
-50.0,50,6.126633
-50.0,50,6.934251
-50.0,50,7.743273
-50.0,50,8.547797
-16.0,50,9.363918
-38.0,50,10.176493
-50.0,50,11.024645
-44.0,50,11.848101
-50.0,50,12.678064
-38.0,50,13.497027
-38.0,50,14.326738
-50.0,50,15.158248
-38.0,50,16.098118
-50.0,50,17.104414
-50.0,50,17.960659
-38.0,50,18.834579
-50.0,50,19.681736
-50.0,50,20.534157
-38.0,50,21.397603
-50.0,50,22.265057
-44.0,50,23.133822
-50.0,50,24.050606
-38.0,50,24.926137
-50.0,50,25.79116
-38.0,50,26.659907
-50.0,50,27.573365
-38.0,50,28.463742
-38.0,50,29.35711
-50.0,50,30.241161
-50.0,50,31.139071
-38.0,50,32.039929
-38.0,50,32.934304
-38.0,50,33.842117
-38.0,50,34.753064
-38.0,50,35.675902
-38.0,50,36.602403
-50.0,50,37.530027
-38.0,50,38.47096
-38.0,50,39.43506
-38.0,50,40.389386
-38.0,50,41.330416
-38.0,50,42.274389
-38.0,50,43.226975
-50.0,50,44.179396
-38.0,50,45.142401
-50.0,50,46.115845
-17.0,50,47.09602
-38.0,50,48.090264
26.0,50,48.246227
20.0,50,48.41775
-38.0,50,48.582863
-38.0,50,48.744247
-38.0,50,48.912957
-38.0,50,49.075329
-38.0,50,49.254816
-38.0,50,49.427631
-38.0,50,49.584565
-50.0,50,49.790142
-38.0,50,50.764219
-38.0,50,51.743225
-38.0,50,52.762576
-9.0,50,53.743726
-38.0,50,54.725544
-14.0,50,55.717528
-38.0,50,56.712261
-38.0,50,57.705477
-38.0,50,58.707225
-38.0,50,59.720371
-38.0,50,60.751321
-38.0,50,61.758386
-38.0,50,62.773658
-38.0,50,63.776475
-7.0,50,64.785281
-38.0,50,65.819715
-38.0,50,66.907938
-38.0,50,67.943559
17.0,50,68.999242
-2.0,50,69.974931
-38.0,50,70.970781
-38.0,50,71.959456
-38.0,50,72.95311
24.0,50,73.954158
-38.0,50,74.969021
-38.0,50,75.9696
-38.0,50,76.987107
-38.0,50,78.024618
-38.0,50,79.03514
-38.0,50,80.055694
-38.0,50,81.166847
-38.0,50,82.236958
-44.0,50,83.307325
-38.0,50,84.412375
-38.0,50,85.523287
-38.0,50,86.612743
-38.0,50,87.72911
-4.0,50,88.836915
-38.0,50,89.938396
-38.0,50,91.044544
-38.0,50,92.185385
