epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85203844,0.09410521,0.2373403,0.109882705,20.0,-1.8091652,0.05,40.0,0.0
1,0.8508647,0.093321405,0.23540813,0.11634885,40.0,-1.8618256,0.2,80.0,0.0
2,0.84849447,0.0929945,0.23494305,0.12020612,60.0,-2.8983748,0.1,120.0,0.025
3,0.8493407,0.09317959,0.23657705,0.124160536,80.0,-2.9792886,0.4,160.0,0.125
4,0.8492171,0.095395,0.23755337,0.12919578,100.0,-2.596375,0.25,200.0,0.075
5,0.84904003,0.09579495,0.2393243,0.1320794,120.0,-3.527364,0.15,240.0,0.175
6,0.8474412,0.09582401,0.24044356,0.13363728,140.0,-3.0499046,0.25,280.0,0.05
7,0.84777445,0.09535485,0.24176207,0.13482311,160.0,-3.6420674,0.2,320.0,0.1
8,0.8471563,0.09533443,0.24356328,0.13660243,180.0,-2.7148201,0.4,360.0,0.125
9,0.8465459,0.09624974,0.24429907,0.13969234,200.0,-3.772782,0.45,400.0,0.05
10,0.84689087,0.09697879,0.24516799,0.14096373,220.0,-5.676607,0.1,440.0,0.0
11,0.8470333,0.09644338,0.24696864,0.14173758,240.0,-4.512837,0.4,480.0,0.1
12,0.846997,0.098722704,0.24787089,0.14538987,260.0,-4.5944877,0.25,520.0,0.075
13,0.8471133,0.10015747,0.24825603,0.14773121,280.0,-3.7463307,0.5,560.0,0.075
14,0.84657055,0.100768395,0.24821106,0.14973976,300.0,-4.539544,0.4,600.0,0.2
15,0.8466754,0.10184419,0.24950844,0.15225156,320.0,-5.7422266,0.2,640.0,0.15
16,0.84628755,0.1022619,0.25018835,0.15411302,340.0,-5.674321,0.35,680.0,0.125
17,0.8465121,0.103247724,0.25103635,0.15535416,360.0,-3.137099,0.7,720.0,0.25
18,0.8466682,0.10288166,0.25092387,0.15495814,380.0,-2.9613843,0.75,760.0,0.1
19,0.84648395,0.103248216,0.251587,0.15474391,400.0,-3.24087,0.75,800.0,0.225
20,0.84657985,0.103920735,0.25244668,0.15505266,420.0,-4.343498,0.6,840.0,0.15
21,0.84670925,0.104726434,0.25262684,0.15514001,440.0,-7.00494,0.3,880.0,0.25
22,0.84632283,0.106418006,0.25250638,0.1557342,460.0,-5.8212357,0.25,920.0,0.275
23,0.846065,0.10662556,0.2526108,0.15514833,480.0,-3.7558303,0.65,960.0,0.325
24,0.845953,0.106705904,0.25258064,0.15456818,500.0,-3.7580113,0.65,1000.0,0.325
25,0.8459568,0.10740266,0.25332168,0.15492481,520.0,-4.5054116,0.65,1040.0,0.25
26,0.84565943,0.108978696,0.25335848,0.15556356,540.0,-4.5415797,0.65,1080.0,0.175
27,0.84565705,0.10861597,0.25379264,0.15552926,560.0,-1.5303819,0.8,1120.0,0.325
28,0.84582216,0.10862982,0.2541137,0.15511253,580.0,-3.7204502,0.4,1160.0,0.275
29,0.8458824,0.108857274,0.25440365,0.15482935,600.0,-3.8869464,0.8,1200.0,0.275
30,0.84601825,0.10922491,0.25484055,0.15511537,620.0,-4.048723,0.7,1240.0,0.3
31,0.84596497,0.10974068,0.25514683,0.15551004,640.0,-2.1577034,0.8,1280.0,0.425
32,0.845864,0.10926052,0.25522393,0.15470693,660.0,-3.12863,0.85,1320.0,0.4
33,0.84573776,0.109277345,0.25531006,0.15420762,680.0,-2.9074988,0.7,1360.0,0.425
34,0.84532714,0.10993334,0.25514805,0.15456891,700.0,-2.9424436,0.8,1400.0,0.225
35,0.8453243,0.11036078,0.2551122,0.15472744,720.0,-2.0304232,0.95,1440.0,0.275
36,0.8452862,0.110259436,0.2553856,0.15420866,740.0,-2.9507926,0.7,1480.0,0.275
37,0.84550315,0.11038748,0.25568947,0.15401265,760.0,-1.7201483,0.85,1520.0,0.425
38,0.8456816,0.1107308,0.25589907,0.15395874,780.0,-1.8886865,0.95,1560.0,0.45
39,0.84597015,0.11063129,0.25620225,0.15404853,800.0,-3.1226828,0.9,1600.0,0.275
40,0.8458496,0.111005165,0.25625125,0.15392472,820.0,-1.6973311,0.8,1640.0,0.375
41,0.84616804,0.11093753,0.25663418,0.15354863,840.0,-3.170098,0.7,1680.0,0.4
42,0.8466236,0.111569725,0.25691697,0.1534093,860.0,-3.6572642,0.75,1720.0,0.475
43,0.84664994,0.11137509,0.25703114,0.15277952,880.0,-1.3400763,1.0,1760.0,0.55
44,0.84664327,0.111583054,0.25734383,0.15244581,900.0,-0.91926944,0.95,1800.0,0.375
45,0.8466428,0.111210234,0.25743812,0.15205029,920.0,-3.223344,0.85,1840.0,0.5
46,0.84659344,0.110987596,0.25758508,0.15165854,940.0,-1.4950514,0.95,1880.0,0.6
47,0.8467881,0.11103699,0.25794002,0.15172721,960.0,-2.7758365,0.8,1920.0,0.4
48,0.8471184,0.11122654,0.257925,0.15163991,980.0,-1.8039955,0.9,1960.0,0.45
49,0.8473096,0.11152586,0.25813958,0.15142198,1000.0,-1.1441168,0.9,2000.0,0.5
50,0.847301,0.1111575,0.25807655,0.15099324,1020.0,-4.881765,0.6,2040.0,0.5
51,0.84734964,0.11145982,0.25822338,0.15082723,1040.0,-0.73355305,0.95,2080.0,0.325
52,0.8475845,0.111884095,0.25837284,0.15063092,1060.0,-1.3478702,0.9,2120.0,0.475
53,0.84775156,0.111643225,0.2585957,0.1502946,1080.0,-0.63661057,0.95,2160.0,0.375
54,0.8478763,0.111475684,0.25867742,0.14998797,1100.0,-1.537236,0.85,2200.0,0.475
55,0.84781224,0.1113497,0.25871983,0.14951564,1120.0,-2.3701286,0.75,2240.0,0.625
56,0.8478331,0.111303955,0.25865462,0.14934695,1140.0,-2.111451,0.85,2280.0,0.625
57,0.8476126,0.11129645,0.2585473,0.14934383,1160.0,-0.70291,0.95,2320.0,0.575
58,0.8478191,0.111164086,0.2586994,0.14906931,1180.0,-1.6170056,0.85,2360.0,0.475
59,0.8478529,0.11080868,0.25874376,0.14856386,1200.0,-3.7432587,0.65,2400.0,0.5
60,0.8479602,0.11073094,0.25874773,0.14849673,1220.0,-1.3850877,0.85,2440.0,0.5
61,0.8480962,0.11133433,0.25884372,0.14877135,1240.0,-2.542143,0.85,2480.0,0.45
62,0.8481316,0.11168226,0.2589147,0.148762,1260.0,-1.3413061,0.9,2520.0,0.425
63,0.8480945,0.111493535,0.2589718,0.14846413,1280.0,-1.200693,0.9,2560.0,0.65
64,0.84836817,0.11139507,0.2590051,0.14815474,1300.0,-2.294239,0.85,2600.0,0.55
65,0.8483896,0.11151415,0.25899294,0.1481015,1320.0,-0.7431967,0.95,2640.0,0.55
