epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
31,0.85819435,0.06992451,0.20426545,0.04359325,0.85170907,0.08279755,0.20424357,0.08155983,0.84340316,0.13988906,0.20333597,0.12626876,320.0,-9.183421,0.4,640.0,0.1
32,0.85811836,0.06995369,0.20426103,0.043556146,0.8517513,0.08239133,0.20425005,0.08092642,0.8432017,0.1418836,0.20326668,0.1279561,330.0,-5.881154,0.6,660.0,0.0
33,0.85808206,0.06957079,0.20424101,0.043287765,0.8516927,0.08197813,0.20405442,0.08049308,0.8431251,0.14115661,0.20336805,0.12899141,340.0,-5.2712,0.7,680.0,0.2
34,0.8583102,0.06932116,0.20425215,0.04313651,0.85175514,0.08191169,0.20389336,0.08107594,0.84345144,0.14031664,0.2036516,0.1290889,350.0,-7.7000246,0.2,700.0,0.1
35,0.85832286,0.06898577,0.2042406,0.042903803,0.8518143,0.08155728,0.20382997,0.08048241,0.8429546,0.13995995,0.20344698,0.13032703,360.0,-7.3522964,0.6,720.0,0.15
36,0.8583481,0.06879487,0.20413758,0.043745965,0.85183525,0.08150638,0.20363247,0.08052124,0.8431923,0.13907482,0.20327984,0.1301958,370.0,-5.4702444,0.7,740.0,0.15
37,0.8584612,0.06847219,0.2041851,0.043516554,0.8520008,0.081273355,0.20375417,0.08011536,0.8434995,0.13932133,0.20336439,0.13116522,380.0,-7.2827315,0.7,760.0,0.1
38,0.8583167,0.06827771,0.20417538,0.043379646,0.8517508,0.081153736,0.20384082,0.080108985,0.8430175,0.13999335,0.20353489,0.13168554,390.0,-4.9929104,0.8,780.0,0.15
39,0.85835767,0.067993976,0.20426899,0.044062037,0.851785,0.08087828,0.20385408,0.07983028,0.84314615,0.1391714,0.2038746,0.13249254,400.0,-4.5507345,0.5,800.0,0.0
40,0.858653,0.06778485,0.20437051,0.04386647,0.8520728,0.08075177,0.20397595,0.0797683,0.8436961,0.14052863,0.20368095,0.13369446,410.0,-4.9357586,0.7,820.0,0.0
41,0.8587721,0.06757941,0.2043716,0.043671455,0.8522369,0.08059326,0.20389992,0.07964687,0.8436801,0.13964845,0.20385,0.13361086,420.0,-3.9940689,0.8,840.0,0.25
42,0.85855144,0.06744531,0.20426199,0.043511685,0.8518272,0.08059783,0.2039133,0.08007432,0.843203,0.13916121,0.20411482,0.1335485,430.0,-5.5853515,0.6,860.0,0.25
43,0.8583846,0.06723531,0.20419304,0.04331439,0.85152054,0.0805843,0.20383492,0.080696724,0.8428181,0.13967584,0.20414943,0.1340427,440.0,-6.6974387,0.7,880.0,0.4
