epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.864131,0.10147194,0.21343634,0.11552409,20.0,-2.203815,0.1,100.0,0.03
1,0.8553458,0.10381951,0.2376942,0.1390082,40.0,-2.9873536,0.0,200.0,0.04
2,0.84983784,0.112846315,0.24417105,0.15043204,60.0,-3.2704494,0.15,300.0,0.03
3,0.848196,0.10770872,0.24701598,0.15153936,80.0,-4.107559,0.3,400.0,0.05
4,0.8468218,0.10610869,0.249641,0.1533942,100.0,-4.7738366,0.35,500.0,0.1
5,0.84678227,0.11116766,0.25037506,0.15709694,120.0,-3.2736835,0.6,600.0,0.08
6,0.845449,0.1169405,0.25118557,0.16015762,140.0,-4.395543,0.45,700.0,0.12
7,0.8449311,0.11956187,0.25261182,0.16048813,160.0,-0.7745806,0.95,800.0,0.16
8,0.8444602,0.12281722,0.2534698,0.16167477,180.0,-0.85316485,0.85,900.0,0.16
9,0.8448809,0.123860896,0.2539136,0.16206488,200.0,-1.049995,0.65,1000.0,0.25
10,0.8434348,0.12565854,0.25353816,0.16245463,220.0,-2.0729432,0.8,1100.0,0.23
11,0.8425157,0.12884696,0.2540879,0.16281417,240.0,-2.1764612,0.9,1200.0,0.25
12,0.84269243,0.12957124,0.25449467,0.1633307,260.0,-0.69952005,0.75,1300.0,0.2
13,0.84277314,0.1291673,0.2549685,0.16288115,280.0,-0.7179172,0.9,1400.0,0.38
14,0.84255654,0.12861477,0.2548824,0.16319694,300.0,-0.6810299,0.9,1500.0,0.31
15,0.8426466,0.12932123,0.25491506,0.16335362,320.0,-0.67887276,0.95,1600.0,0.34
16,0.84264207,0.1296768,0.25501776,0.16304548,340.0,-1.7013242,0.8,1700.0,0.37
17,0.8430194,0.12859942,0.2555052,0.16229595,360.0,-0.5432117,1.0,1800.0,0.43
18,0.8433798,0.12832029,0.25565103,0.16151987,380.0,-1.8626137,0.85,1900.0,0.41
19,0.8437953,0.1283251,0.25551793,0.16135731,400.0,-0.84679174,0.85,2000.0,0.35
20,0.8440218,0.12848073,0.2555966,0.16123962,420.0,-0.5969461,1.0,2100.0,0.39
21,0.8441918,0.12829395,0.25578097,0.16126943,440.0,-0.5586727,1.0,2200.0,0.31
22,0.8447198,0.12764965,0.2557602,0.16076612,460.0,-0.6870724,1.0,2300.0,0.45
23,0.84506077,0.12743765,0.25581032,0.16049412,480.0,-0.61523235,1.0,2400.0,0.44
24,0.84486943,0.12673934,0.25582838,0.15983953,500.0,-0.46482396,1.0,2500.0,0.41
25,0.8448579,0.12646294,0.25580332,0.15949328,520.0,-0.5292061,0.95,2600.0,0.41
26,0.84548426,0.12615651,0.256217,0.159283,540.0,-0.5751928,0.95,2700.0,0.37
27,0.8458147,0.12609012,0.25637573,0.15915531,560.0,-0.6677763,1.0,2800.0,0.37
28,0.8459599,0.12565833,0.25643116,0.1586442,580.0,-0.6722358,1.0,2900.0,0.42
29,0.84611374,0.12544121,0.25642583,0.15819818,600.0,-0.36405793,1.0,3000.0,0.4
30,0.8462315,0.12530677,0.2564407,0.15803124,620.0,-0.79446495,0.95,3100.0,0.39
31,0.8462121,0.12471759,0.25640565,0.15762533,640.0,-0.67377084,1.0,3200.0,0.46
32,0.8463845,0.1245104,0.25638685,0.15709926,660.0,-0.5711947,1.0,3300.0,0.52
33,0.8466622,0.12423142,0.25650957,0.15656747,680.0,-0.7816057,0.95,3400.0,0.4
34,0.84707195,0.12422382,0.25667694,0.15640347,700.0,-0.29518074,1.0,3500.0,0.38
35,0.84719205,0.12384618,0.25682992,0.1560568,720.0,-0.5459887,0.95,3600.0,0.46
36,0.8472591,0.12370024,0.25696224,0.15591702,740.0,-0.47080255,0.95,3700.0,0.4
37,0.84732985,0.123377346,0.2570693,0.15571478,760.0,-0.4675693,1.0,3800.0,0.58
38,0.84739226,0.12316323,0.25713876,0.15541418,780.0,-0.51634353,1.0,3900.0,0.43
39,0.8475447,0.12302696,0.25710374,0.15525103,800.0,-0.68333536,0.95,4000.0,0.49
