epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84814525,0.09820064,0.20507233,0.056373388,20.0,-2.005199,0.1,100.0,0.02
1,0.8467478,0.09990438,0.20436192,0.059538163,40.0,-4.565368,0.0,200.0,0.01
2,0.84583086,0.09673164,0.20429905,0.056198277,60.0,-6.9125032,0.0,300.0,0.02
3,0.84396315,0.09570529,0.20377322,0.054844715,80.0,-8.335374,0.05,400.0,0.01
4,0.8451217,0.09537435,0.20400366,0.055999093,100.0,-9.458751,0.0,500.0,0.08
5,0.84507895,0.09460992,0.20404571,0.054577637,120.0,-12.009732,0.0,600.0,0.06
6,0.84485275,0.0938763,0.20412104,0.05408817,140.0,-13.200075,0.05,700.0,0.02
7,0.84475356,0.09358863,0.20415604,0.053505264,160.0,-14.19573,0.05,800.0,0.09
8,0.8457529,0.09374497,0.20449786,0.055291705,180.0,-15.891985,0.1,900.0,0.02
9,0.84646535,0.09395167,0.20455988,0.055300843,200.0,-18.167927,0.0,1000.0,0.01
10,0.8467744,0.09424994,0.20451227,0.05496298,220.0,-19.219471,0.05,1100.0,0.02
11,0.84670186,0.09429252,0.20451881,0.0556229,240.0,-20.453182,0.0,1200.0,0.05
12,0.8464256,0.09456415,0.20439464,0.057304133,260.0,-18.850529,0.1,1300.0,0.04
13,0.8462295,0.09478551,0.20415883,0.059355225,280.0,-23.13473,0.0,1400.0,0.07
14,0.8464248,0.09479477,0.20418261,0.059769873,300.0,-22.834745,0.1,1500.0,0.01
15,0.8465124,0.096268654,0.2040807,0.062368535,320.0,-24.635649,0.0,1600.0,0.05
16,0.8466192,0.09646633,0.20400147,0.06328834,340.0,-25.714066,0.05,1700.0,0.01
17,0.8462636,0.09776809,0.20386633,0.06428603,360.0,-21.883188,0.1,1800.0,0.04
18,0.8464158,0.09835416,0.20393378,0.06582029,380.0,-24.441751,0.0,1900.0,0.05
19,0.84629536,0.098578334,0.2039216,0.06655902,400.0,-21.959175,0.05,2000.0,0.01
20,0.8460665,0.09884516,0.20382254,0.06839707,420.0,-21.985909,0.05,2100.0,0.07
21,0.8462341,0.09849435,0.20388891,0.069139,440.0,-27.529902,0.0,2200.0,0.01
22,0.8461871,0.098798156,0.20383595,0.07108868,460.0,-28.451105,0.0,2300.0,0.02
23,0.8461277,0.0987941,0.20391943,0.07196657,480.0,-27.735174,0.0,2400.0,0.07
24,0.8462116,0.09873476,0.20398717,0.072182566,500.0,-27.211283,0.05,2500.0,0.04
25,0.84605837,0.09853914,0.2039977,0.072309464,520.0,-25.287212,0.1,2600.0,0.04
26,0.84591967,0.09890657,0.2040121,0.0724094,540.0,-23.029663,0.2,2700.0,0.03
27,0.84590656,0.099079885,0.20396633,0.07236632,560.0,-28.486347,0.0,2800.0,0.03
28,0.84578276,0.09891498,0.20396887,0.072196536,580.0,-24.871847,0.05,2900.0,0.02
29,0.84558755,0.09865721,0.20390524,0.07178906,600.0,-28.46171,0.1,3000.0,0.03
30,0.8455611,0.09859707,0.20389718,0.0714789,620.0,-27.411627,0.05,3100.0,0.03
31,0.84559226,0.09852777,0.20387879,0.071209796,640.0,-31.501896,0.0,3200.0,0.03
32,0.8455271,0.09838464,0.20385708,0.07104674,660.0,-30.824387,0.0,3300.0,0.05
33,0.8454931,0.09823659,0.20380062,0.07094662,680.0,-31.472437,0.0,3400.0,0.02
34,0.8454769,0.09824423,0.2037867,0.07105077,700.0,-26.81284,0.05,3500.0,0.04
35,0.84543115,0.098463625,0.20377079,0.07184124,720.0,-30.340527,0.0,3600.0,0.06
36,0.84550697,0.09865751,0.20377976,0.0722961,740.0,-23.549837,0.05,3700.0,0.12
37,0.8455131,0.09863595,0.2037647,0.07261836,760.0,-29.508484,0.0,3800.0,0.03
38,0.84551924,0.09860485,0.20375526,0.072772056,780.0,-24.912445,0.15,3900.0,0.01
39,0.84567696,0.098578565,0.20378363,0.072988965,800.0,-28.021118,0.0,4000.0,0.03
