epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84058475,0.118308485,0.23118879,0.13114159,20.0,-1.5126584,0.05,100.0,0.01
1,0.8394188,0.11365023,0.24613039,0.15466598,40.0,-3.0857606,0.1,200.0,0.05
2,0.8402646,0.12142936,0.25173953,0.16134112,60.0,-4.4679556,0.05,300.0,0.04
3,0.8393901,0.12039516,0.25372753,0.16018659,80.0,-4.565342,0.15,400.0,0.06
4,0.8396103,0.12266833,0.25675753,0.162,100.0,-5.77436,0.1,500.0,0.05
5,0.8394065,0.12526208,0.25657007,0.16542593,120.0,-8.274832,0.0,600.0,0.12
6,0.8394353,0.12698932,0.25748074,0.16377497,140.0,-6.0646048,0.3,700.0,0.07
7,0.839345,0.126952,0.2578756,0.16265614,160.0,-7.780326,0.15,800.0,0.1
8,0.83988875,0.12600823,0.2582788,0.16305135,180.0,-6.076213,0.3,900.0,0.07
9,0.8399572,0.12659058,0.25844824,0.16257682,200.0,-9.065961,0.15,1000.0,0.08
10,0.8400549,0.12706806,0.2585879,0.16241597,220.0,-8.236048,0.3,1100.0,0.12
11,0.8398139,0.13079286,0.25842848,0.16462128,240.0,-11.624927,0.05,1200.0,0.03
12,0.8395583,0.13151987,0.2588981,0.16468936,260.0,-13.321933,0.1,1300.0,0.16
13,0.8392484,0.13160388,0.25914,0.16479199,280.0,-11.40839,0.1,1400.0,0.08
14,0.8397441,0.13230135,0.25946388,0.16611353,300.0,-10.331197,0.3,1500.0,0.06
15,0.8404424,0.13269137,0.2594865,0.16589953,320.0,-11.128923,0.35,1600.0,0.12
16,0.84062856,0.1325432,0.25942495,0.16599743,340.0,-11.136557,0.2,1700.0,0.1
17,0.8414111,0.1340215,0.2594058,0.16583718,360.0,-7.112081,0.4,1800.0,0.1
18,0.84132504,0.13488565,0.25932172,0.16655864,380.0,-6.82135,0.4,1900.0,0.12
19,0.84137386,0.13557576,0.25968248,0.16686437,400.0,-5.4414816,0.5,2000.0,0.18
20,0.8416597,0.13508151,0.25953794,0.1671119,420.0,-4.9895773,0.45,2100.0,0.2
21,0.84146065,0.13601953,0.25989717,0.16745347,440.0,-4.5506306,0.65,2200.0,0.11
22,0.840794,0.13713177,0.25950092,0.16798078,460.0,-4.5495806,0.55,2300.0,0.15
23,0.84103584,0.13739568,0.25964978,0.16814747,480.0,-4.547116,0.5,2400.0,0.18
24,0.8412497,0.13759908,0.2600971,0.16818453,500.0,-2.9950712,0.55,2500.0,0.23
25,0.8409478,0.13923778,0.26023823,0.16869508,520.0,-4.234648,0.25,2600.0,0.15
26,0.8408883,0.1398189,0.2603637,0.16893435,540.0,-2.8409722,0.75,2700.0,0.24
27,0.84070826,0.14000325,0.26032454,0.16896023,560.0,-3.660974,0.45,2800.0,0.19
28,0.8403773,0.14004317,0.26026025,0.16875933,580.0,-5.352029,0.55,2900.0,0.16
29,0.84079677,0.14004374,0.26046246,0.16866182,600.0,-4.6601706,0.6,3000.0,0.2
30,0.84072226,0.14004628,0.26065493,0.16858603,620.0,-4.3919725,0.55,3100.0,0.19
31,0.8408949,0.1397257,0.2605071,0.16864659,640.0,-2.210384,0.7,3200.0,0.23
32,0.84090567,0.13937598,0.26035202,0.16850424,660.0,-4.323346,0.5,3300.0,0.21
33,0.84094125,0.13919054,0.26033065,0.16821149,680.0,-3.784307,0.55,3400.0,0.13
34,0.84104204,0.13976924,0.2605233,0.16858064,700.0,-4.320233,0.55,3500.0,0.13
35,0.8411832,0.13976799,0.26078266,0.16844562,720.0,-2.192722,0.9,3600.0,0.21
36,0.8413752,0.13982439,0.26096585,0.16854693,740.0,-7.7408614,0.7,3700.0,0.21
37,0.84130573,0.140743,0.26094753,0.16876674,760.0,-3.420179,0.5,3800.0,0.22
38,0.8414242,0.14056276,0.26101857,0.16848776,780.0,-4.1782007,0.45,3900.0,0.28
39,0.8413274,0.14063989,0.26107436,0.16841504,800.0,-2.6744645,0.6,4000.0,0.19
