epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8668659,0.09715116,0.20350243,0.09646931,20.0,-2.2106671,0.0,100.0,0.0
1,0.855114,0.10232561,0.23087293,0.13638248,40.0,-3.0067632,0.0,200.0,0.01
2,0.8487515,0.10513472,0.24232545,0.14567192,60.0,-4.091195,0.15,300.0,0.01
3,0.8473289,0.10696795,0.24982691,0.15385763,80.0,-5.11325,0.35,400.0,0.04
4,0.8447365,0.11506802,0.25322038,0.16080546,100.0,-4.4958506,0.45,500.0,0.09
5,0.8443873,0.11398095,0.2566616,0.16250089,120.0,-4.1811714,0.85,600.0,0.06
6,0.8438568,0.11247134,0.25880933,0.16153489,140.0,-3.228347,0.9,700.0,0.17
7,0.8441954,0.1118326,0.26099473,0.16064262,160.0,-3.2381139,0.9,800.0,0.17
8,0.84386396,0.11294759,0.26236603,0.16008884,180.0,-3.9377685,0.9,900.0,0.2
9,0.84422636,0.11454306,0.26419008,0.16006118,200.0,-2.0886273,0.9,1000.0,0.32
10,0.8445644,0.115241855,0.2656549,0.16024536,220.0,-3.1359806,0.85,1100.0,0.27
11,0.84404594,0.11517205,0.2667097,0.1589721,240.0,-2.5510383,0.8,1200.0,0.33
12,0.8435426,0.11509908,0.26708233,0.15937202,260.0,-2.380884,0.85,1300.0,0.35
13,0.8435962,0.114504375,0.26762322,0.15849629,280.0,-1.2431302,0.95,1400.0,0.33
14,0.8433984,0.11436879,0.26818994,0.15856186,300.0,-1.0625573,0.95,1500.0,0.24
15,0.8433916,0.114338905,0.2688159,0.15880638,320.0,-0.64765954,0.9,1600.0,0.41
16,0.84401196,0.11498436,0.26956755,0.15947264,340.0,-0.4733521,1.0,1700.0,0.31
17,0.8440977,0.11445719,0.27002594,0.15917638,360.0,-0.65113986,0.95,1800.0,0.36
18,0.84434265,0.11375907,0.27059582,0.15869562,380.0,-0.56469625,1.0,1900.0,0.4
19,0.8448644,0.11352742,0.27092326,0.15857054,400.0,-0.42359805,1.0,2000.0,0.36
20,0.8447108,0.11370057,0.27141592,0.1581199,420.0,-0.51514876,0.95,2100.0,0.4
21,0.8450372,0.11356402,0.27187756,0.1582024,440.0,-0.87115955,0.8,2200.0,0.37
22,0.84522605,0.11337698,0.27208742,0.15770648,460.0,-0.778006,0.9,2300.0,0.38
23,0.84532,0.11270816,0.27246094,0.15772375,480.0,-0.6596,0.9,2400.0,0.42
24,0.84533906,0.11267536,0.27266753,0.15779386,500.0,-0.63683367,0.8,2500.0,0.43
25,0.84538746,0.11261368,0.2730049,0.15766051,520.0,-0.5319795,1.0,2600.0,0.41
26,0.8453632,0.11292497,0.27322185,0.15756053,540.0,-0.32229444,0.95,2700.0,0.48
27,0.8454687,0.11247199,0.27355534,0.15703899,560.0,-0.4526249,0.9,2800.0,0.43
28,0.8456264,0.11215157,0.27370065,0.15682207,580.0,-0.50033283,0.85,2900.0,0.41
29,0.8458486,0.11194887,0.27399743,0.15668337,600.0,-0.45244527,0.9,3000.0,0.49
30,0.8460309,0.11176935,0.27415523,0.15673955,620.0,-0.35403436,0.9,3100.0,0.51
31,0.84633523,0.11139086,0.27431998,0.15626079,640.0,-0.6570032,0.8,3200.0,0.4
32,0.8462818,0.1115036,0.27428752,0.15620282,660.0,-0.6089471,0.95,3300.0,0.38
33,0.84619457,0.111053765,0.2744674,0.15605995,680.0,-0.32472122,0.9,3400.0,0.44
34,0.84615684,0.11056621,0.27459472,0.155831,700.0,-0.2772202,1.0,3500.0,0.42
35,0.8460727,0.11055982,0.2747141,0.15575163,720.0,-0.5769983,0.9,3600.0,0.43
36,0.8463569,0.11037847,0.27495983,0.15565678,740.0,-0.61140376,0.9,3700.0,0.44
37,0.8463544,0.110163294,0.27515885,0.15561698,760.0,-0.6265403,0.7,3800.0,0.41
38,0.84660167,0.10993341,0.27532822,0.1553831,780.0,-0.6456978,0.85,3900.0,0.4
39,0.84669226,0.10973767,0.2755242,0.15523201,800.0,-0.3819492,0.95,4000.0,0.45
