# {"t_start": 1590040950.2323792, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,2.094751
-50.0,50,3.071147
-50.0,50,3.946842
-50.0,50,4.807808
-50.0,50,5.671426
-49.0,50,6.541459
-50.0,50,7.414617
-50.0,50,8.288749
-50.0,50,9.163947
-50.0,50,10.040978
-50.0,50,10.947845
-50.0,50,11.828147
-50.0,50,12.6966
-50.0,50,13.630707
-50.0,50,14.569694
-50.0,50,15.524128
-50.0,50,16.471356
-50.0,50,17.418514
-50.0,50,18.369807
-50.0,50,19.321094
-49.0,50,20.270612
-48.0,50,21.227152
-50.0,50,22.205233
-50.0,50,23.168626
-50.0,50,24.129872
-50.0,50,25.084644
-50.0,50,26.038312
-49.0,50,26.994932
-50.0,50,27.959021
-48.0,50,28.925503
-48.0,50,29.899497
-48.0,50,30.869019
-50.0,50,31.838863
-48.0,50,32.808509
-50.0,50,33.77702
-50.0,50,34.747138
-49.0,50,35.730774
-50.0,50,36.713426
-48.0,50,37.696097
-50.0,50,38.689402
-48.0,50,39.670258
-48.0,50,40.66228
-50.0,50,41.645116
-48.0,50,42.633372
-50.0,50,43.619665
-49.0,50,44.607446
-48.0,50,45.608081
-50.0,50,46.602309
-48.0,50,47.605042
-50.0,50,48.599927
-50.0,50,49.619747
-48.0,50,49.772626
-48.0,50,49.929661
-48.0,50,50.083966
-48.0,50,50.239573
-48.0,50,50.393678
-48.0,50,50.554413
-50.0,50,50.711475
-48.0,50,50.867439
-48.0,50,51.026687
-47.0,50,51.226639
-47.0,50,52.271518
-48.0,50,53.299314
-48.0,50,54.311389
-48.0,50,55.313278
-48.0,50,56.316547
-48.0,50,57.327286
-50.0,50,58.323596
-48.0,50,59.323556
-48.0,50,60.328829
-48.0,50,61.335659
-48.0,50,62.347203
-50.0,50,63.351345
-48.0,50,64.352616
-48.0,50,65.354647
-48.0,50,66.370793
-48.0,50,67.381493
-48.0,50,68.39172
-48.0,50,69.403871
-47.0,50,70.418581
-48.0,50,71.429189
-48.0,50,72.447001
-48.0,50,73.458359
-48.0,50,74.473911
-48.0,50,75.501466
-48.0,50,76.528197
-10.0,50,77.566503
-48.0,50,78.593877
-48.0,50,79.622247
-48.0,50,80.659809
-48.0,50,81.688538
-48.0,50,82.738288
-48.0,50,83.775384
-48.0,50,84.816972
-48.0,50,85.868538
-48.0,50,86.926317
-48.0,50,87.97029
-48.0,50,89.034104
-48.0,50,90.089992
-48.0,50,91.129627
-48.0,50,92.188481
-48.0,50,93.248294
-48.0,50,94.295946
-47.0,50,95.354341
