epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8474695,0.105546355,0.22048761,0.13297616,20.0,-1.9334385,0.0,100.0,0.01
1,0.8455848,0.12017357,0.24446821,0.16367237,40.0,-2.2620053,0.2,200.0,0.08
2,0.8444287,0.12095996,0.25086883,0.16529848,60.0,-3.7678764,0.1,300.0,0.04
3,0.84215856,0.14005388,0.25247708,0.17390114,80.0,-5.265413,0.0,400.0,0.07
4,0.8415529,0.13713844,0.25392443,0.1742976,100.0,-6.152049,0.05,500.0,0.07
5,0.8396929,0.1408907,0.25276887,0.17474349,120.0,-8.033119,0.05,600.0,0.02
6,0.8388068,0.1418172,0.2532564,0.17399898,140.0,-9.637894,0.05,700.0,0.05
7,0.8386483,0.14295168,0.25519276,0.17555355,160.0,-10.624484,0.1,800.0,0.09
8,0.83825594,0.14439826,0.2559585,0.1773449,180.0,-10.767308,0.05,900.0,0.07
9,0.83846754,0.14653479,0.25634062,0.17927049,200.0,-12.117605,0.1,1000.0,0.03
10,0.8369557,0.1531804,0.25691956,0.18289168,220.0,-13.290014,0.0,1100.0,0.08
11,0.83714575,0.15379739,0.25777325,0.18322985,240.0,-12.179037,0.0,1200.0,0.11
12,0.83608824,0.15553708,0.25774676,0.18396083,260.0,-11.160776,0.25,1300.0,0.09
13,0.8363049,0.15682988,0.25814918,0.18554069,280.0,-12.087797,0.25,1400.0,0.03
14,0.8355592,0.15918946,0.2582476,0.18610424,300.0,-13.97683,0.1,1500.0,0.08
15,0.8353677,0.16194515,0.25846675,0.18604228,320.0,-12.876752,0.2,1600.0,0.07
16,0.8351384,0.16306867,0.2583484,0.18688792,340.0,-16.854183,0.05,1700.0,0.08
17,0.8348484,0.16277762,0.25834778,0.1870003,360.0,-13.729179,0.25,1800.0,0.13
18,0.8354533,0.16329874,0.25851962,0.18747538,380.0,-14.112308,0.15,1900.0,0.14
19,0.8359769,0.16331388,0.25870034,0.1872479,400.0,-15.782793,0.25,2000.0,0.08
20,0.8354059,0.1650057,0.25899702,0.18794338,420.0,-14.908656,0.2,2100.0,0.12
21,0.8351272,0.16575561,0.25889513,0.1882639,440.0,-11.66461,0.2,2200.0,0.16
22,0.8356134,0.16633324,0.25906983,0.18831728,460.0,-14.809085,0.2,2300.0,0.09
23,0.8352616,0.16548808,0.25917298,0.18786225,480.0,-12.204771,0.3,2400.0,0.21
24,0.8354485,0.16485897,0.2593291,0.18766774,500.0,-11.015905,0.3,2500.0,0.14
25,0.83580726,0.16575566,0.25924614,0.18814747,520.0,-8.507672,0.45,2600.0,0.12
26,0.8363536,0.16620773,0.2594592,0.18846466,540.0,-10.448689,0.15,2700.0,0.15
27,0.83606434,0.16704957,0.2595291,0.18896651,560.0,-10.152393,0.2,2800.0,0.1
28,0.836132,0.16806884,0.259674,0.18971173,580.0,-4.9853444,0.6,2900.0,0.2
29,0.83600324,0.16837072,0.25943354,0.18994936,600.0,-8.611207,0.35,3000.0,0.17
30,0.83580905,0.1681381,0.25948238,0.1899723,620.0,-5.4874835,0.5,3100.0,0.16
31,0.83603305,0.1679557,0.25965518,0.18968414,640.0,-9.481773,0.3,3200.0,0.19
32,0.83625764,0.16721642,0.2595902,0.18932846,660.0,-2.5755215,0.6,3300.0,0.17
33,0.83655304,0.16712241,0.25973022,0.18904829,680.0,-2.8855517,0.6,3400.0,0.14
34,0.83628315,0.16693296,0.2598036,0.1889531,700.0,-3.8829465,0.5,3500.0,0.18
35,0.83649015,0.16615869,0.25974777,0.18860276,720.0,-2.241674,0.7,3600.0,0.26
36,0.8365898,0.16576095,0.25982264,0.18858768,740.0,-4.9219484,0.7,3700.0,0.14
37,0.83679414,0.16537987,0.25982654,0.18812467,760.0,-2.6171448,0.8,3800.0,0.26
38,0.8366551,0.1657046,0.259751,0.1885123,780.0,-3.9686694,0.7,3900.0,0.21
39,0.83701205,0.16556871,0.25987312,0.18839175,800.0,-3.2872415,0.7,4000.0,0.16
