epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84130174,0.08732932,0.20465437,0.09057835,20.0,-2.8346653,0.0,100.0,0.0
1,0.8407038,0.10443584,0.22419977,0.13026005,40.0,-2.6670053,0.1,200.0,0.05
2,0.8418655,0.10945806,0.23508981,0.14333275,60.0,-3.441768,0.15,300.0,0.06
3,0.8407619,0.10612323,0.23950614,0.14500059,80.0,-3.7791965,0.25,400.0,0.14
4,0.8415587,0.10604466,0.24143717,0.14648755,100.0,-4.671693,0.35,500.0,0.14
5,0.8393571,0.107856445,0.2437853,0.14852913,120.0,-3.8558872,0.5,600.0,0.1
6,0.83937407,0.109253846,0.24591026,0.15065314,140.0,-4.1203165,0.5,700.0,0.17
7,0.83925706,0.11078938,0.24672827,0.15263529,160.0,-3.8596635,0.6,800.0,0.13
8,0.8397145,0.11102133,0.247604,0.1533357,180.0,-3.5651493,0.7,900.0,0.18
9,0.83890676,0.11219525,0.2488889,0.15439147,200.0,-2.929761,0.85,1000.0,0.19
10,0.8388631,0.11283917,0.24942993,0.15409143,220.0,-2.8767514,0.8,1100.0,0.22
11,0.8389704,0.115882576,0.24998903,0.15610239,240.0,-1.6798664,0.85,1200.0,0.27
12,0.83982116,0.11884288,0.25021532,0.15708542,260.0,-1.943104,0.7,1300.0,0.28
13,0.84023184,0.120312564,0.2506081,0.15770276,280.0,-1.0563867,0.95,1400.0,0.3
14,0.84052616,0.120210595,0.25088024,0.15763554,300.0,-1.390876,1.0,1500.0,0.31
15,0.8410906,0.1208291,0.25150838,0.15746364,320.0,-1.2815983,0.9,1600.0,0.28
16,0.84153897,0.120581396,0.25213572,0.15726393,340.0,-1.2869642,0.95,1700.0,0.35
17,0.84168744,0.12013934,0.25239694,0.15606815,360.0,-1.2270504,0.9,1800.0,0.37
18,0.8419481,0.120846026,0.25295705,0.15599987,380.0,-1.373063,0.95,1900.0,0.31
19,0.8421127,0.120693736,0.2534114,0.15534562,400.0,-0.7503267,1.0,2000.0,0.39
20,0.8421572,0.121438585,0.25342652,0.15595983,420.0,-0.8494633,0.95,2100.0,0.3
21,0.8420883,0.12169375,0.25365475,0.15608168,440.0,-1.3009547,0.9,2200.0,0.38
22,0.84241635,0.12218545,0.25378495,0.15624173,460.0,-0.5654113,1.0,2300.0,0.36
23,0.8427561,0.12213617,0.25404623,0.156801,480.0,-0.73719966,0.95,2400.0,0.42
24,0.84312683,0.122012615,0.25447813,0.1567199,500.0,-0.8603096,0.85,2500.0,0.4
25,0.8433488,0.12159412,0.2545736,0.15641354,520.0,-0.53223115,1.0,2600.0,0.41
26,0.84388846,0.12107671,0.2547171,0.15575579,540.0,-0.4631812,1.0,2700.0,0.55
27,0.8443256,0.120989956,0.25499278,0.15543364,560.0,-0.61217785,1.0,2800.0,0.45
28,0.8443994,0.12083063,0.25491983,0.1551066,580.0,-0.55207676,1.0,2900.0,0.38
29,0.8446637,0.12050269,0.25495148,0.15477899,600.0,-0.56915617,1.0,3000.0,0.51
30,0.84487075,0.120246045,0.25498536,0.15432104,620.0,-0.71987164,0.9,3100.0,0.41
31,0.84521484,0.12009642,0.2549892,0.15393406,640.0,-0.8986796,1.0,3200.0,0.42
32,0.8451653,0.120068334,0.254894,0.15363434,660.0,-0.62861365,0.85,3300.0,0.46
33,0.8455402,0.11999927,0.25505698,0.15341784,680.0,-0.77191925,0.9,3400.0,0.39
34,0.8456401,0.11997339,0.25530127,0.15321885,700.0,-0.65017825,1.0,3500.0,0.47
35,0.845855,0.12025409,0.2554792,0.15310463,720.0,-0.6244728,0.95,3600.0,0.44
36,0.8460732,0.120010935,0.25551927,0.15274167,740.0,-0.43807116,0.95,3700.0,0.49
37,0.8462915,0.119740754,0.25570786,0.15243098,760.0,-0.5788321,1.0,3800.0,0.46
38,0.84644467,0.120072566,0.25574166,0.15216924,780.0,-0.4529748,1.0,3900.0,0.39
39,0.84655017,0.11980766,0.2556563,0.15180029,800.0,-0.7756781,1.0,4000.0,0.42
