epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8656101,0.09646053,0.23912331,0.0983475,20.0,-1.2782161,0.05,40.0,0.025
1,0.85714847,0.09623755,0.2372532,0.11286885,40.0,-1.9170389,0.15,80.0,0.025
2,0.8564212,0.09665841,0.23674734,0.11905159,60.0,-2.2027898,0.15,120.0,0.025
3,0.8563877,0.09705245,0.23668458,0.12469569,80.0,-2.7949357,0.2,160.0,0.1
4,0.8537372,0.0958126,0.23708296,0.12488279,100.0,-2.6594822,0.3,200.0,0.075
5,0.85097575,0.095285565,0.23867153,0.12783939,120.0,-2.1232305,0.4,240.0,0.125
6,0.85013944,0.09597587,0.23895624,0.13066322,140.0,-3.0759482,0.25,280.0,0.125
7,0.84991074,0.09559557,0.23966433,0.13381383,160.0,-3.1594558,0.35,320.0,0.125
8,0.84978014,0.09485549,0.24045976,0.13517335,180.0,-3.42014,0.4,360.0,0.1
9,0.848988,0.09498203,0.24220575,0.13810688,200.0,-4.473975,0.3,400.0,0.1
10,0.8491371,0.09487035,0.24325934,0.13911816,220.0,-3.595883,0.3,440.0,0.025
11,0.84848595,0.09471032,0.24374887,0.14182709,240.0,-3.0940168,0.55,480.0,0.075
