epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85201806,0.096923806,0.21132898,0.114280775,20.0,-2.1636796,0.05,100.0,0.0
1,0.850151,0.10586932,0.23148397,0.14084755,40.0,-2.2094648,0.25,200.0,0.04
2,0.8478327,0.10971143,0.2386554,0.14936472,60.0,-3.625977,0.2,300.0,0.1
3,0.8473158,0.110424496,0.24308905,0.14999785,80.0,-3.6141999,0.25,400.0,0.06
4,0.8467481,0.11360585,0.24552482,0.15505694,100.0,-4.03783,0.45,500.0,0.12
5,0.8460788,0.114204474,0.24491158,0.15690146,120.0,-3.9773583,0.45,600.0,0.14
6,0.8448107,0.11453136,0.24604896,0.15774855,140.0,-3.7751403,0.65,700.0,0.12
7,0.84438086,0.1191692,0.24706055,0.1601715,160.0,-4.1099977,0.6,800.0,0.09
8,0.84335756,0.11948216,0.24776748,0.16047007,180.0,-3.549085,0.65,900.0,0.12
9,0.8435011,0.12160647,0.2497122,0.16255297,200.0,-2.6112988,0.75,1000.0,0.2
10,0.84368634,0.12325269,0.25068742,0.16337255,220.0,-3.9484627,0.65,1100.0,0.21
11,0.843863,0.12608351,0.25114325,0.16421148,240.0,-1.940304,0.75,1200.0,0.25
12,0.8438971,0.12922265,0.2518012,0.16578402,260.0,-2.4135282,0.7,1300.0,0.22
13,0.84428054,0.12942646,0.25220928,0.1654909,280.0,-1.5198531,0.75,1400.0,0.28
14,0.84463954,0.13068686,0.25250423,0.1664612,300.0,-0.77337873,1.0,1500.0,0.37
15,0.8447824,0.13103916,0.25214955,0.16658387,320.0,-0.9341589,0.95,1600.0,0.36
16,0.845148,0.13152002,0.25246933,0.16747856,340.0,-0.3924904,1.0,1700.0,0.33
17,0.8452608,0.1321172,0.25303105,0.16787288,360.0,-1.4315196,0.8,1800.0,0.31
18,0.8449931,0.13295129,0.25338152,0.16868308,380.0,-1.4774327,0.9,1900.0,0.3
19,0.8454463,0.13289243,0.25360176,0.16868743,400.0,-0.7387604,0.85,2000.0,0.31
20,0.84583664,0.13259143,0.25402924,0.16865896,420.0,-1.0910226,0.95,2100.0,0.38
21,0.84637135,0.1328885,0.2542636,0.16877618,440.0,-1.5230495,0.95,2200.0,0.36
22,0.8466089,0.13293488,0.25449896,0.16895969,460.0,-0.796501,0.9,2300.0,0.36
23,0.84707737,0.13281031,0.25466716,0.16876793,480.0,-0.4954714,0.95,2400.0,0.37
24,0.8471389,0.1328562,0.25484988,0.16930716,500.0,-0.84481394,1.0,2500.0,0.38
25,0.84700614,0.13325642,0.2550967,0.16970508,520.0,-0.73245305,1.0,2600.0,0.32
26,0.8470691,0.13325925,0.25536773,0.16953899,540.0,-0.5921451,0.95,2700.0,0.48
27,0.8468419,0.13301177,0.2554033,0.16964465,560.0,-0.74354523,0.95,2800.0,0.47
28,0.8471101,0.13234445,0.25569895,0.16940926,580.0,-0.61840093,0.95,2900.0,0.49
29,0.8475117,0.13215281,0.25609377,0.16974609,600.0,-2.5436683,0.85,3000.0,0.37
30,0.84762025,0.1320161,0.25610656,0.16973874,620.0,-0.65530264,1.0,3100.0,0.41
31,0.8478039,0.13156842,0.25622323,0.1694677,640.0,-0.5135061,1.0,3200.0,0.44
32,0.8480262,0.13163133,0.2564285,0.16940348,660.0,-0.6450032,0.95,3300.0,0.4
33,0.84822726,0.13143261,0.2565295,0.16949318,680.0,-0.5987034,1.0,3400.0,0.34
34,0.8483887,0.13137963,0.25666124,0.16939005,700.0,-1.9316534,0.95,3500.0,0.4
35,0.84830785,0.13078326,0.25670156,0.16939266,720.0,-2.2304485,0.95,3600.0,0.38
36,0.8483073,0.13042462,0.25676644,0.16942897,740.0,-0.9465622,0.95,3700.0,0.45
37,0.8481014,0.1299526,0.25677103,0.16936566,760.0,-0.6031452,1.0,3800.0,0.52
38,0.84812427,0.13015495,0.25681275,0.16943796,780.0,-0.5485604,1.0,3900.0,0.32
39,0.8482234,0.13016625,0.25670287,0.16968165,800.0,-0.6384171,1.0,4000.0,0.43
