epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85561925,0.09855538,0.20557159,0.04879819,20.0,-1.444895,0.0,40.0,0.025
1,0.84986204,0.097905,0.20389895,0.054447293,40.0,-2.4626637,0.0,80.0,0.075
2,0.84898823,0.096904226,0.20387179,0.05322095,60.0,-3.1610305,0.05,120.0,0.0
3,0.8465907,0.095472135,0.2030254,0.055715222,80.0,-3.881876,0.05,160.0,0.0
4,0.847022,0.094666876,0.20380884,0.056193117,100.0,-4.390878,0.0,200.0,0.05
5,0.8465769,0.095010675,0.20371,0.064381555,120.0,-5.1268296,0.1,240.0,0.0
6,0.84644485,0.094336055,0.20389605,0.062212456,140.0,-6.31767,0.0,280.0,0.05
7,0.8468718,0.09361988,0.20427698,0.06049803,160.0,-6.3034344,0.05,320.0,0.1
8,0.84662414,0.093476176,0.20426376,0.058670726,180.0,-7.3843803,0.0,360.0,0.0
9,0.8460894,0.09360058,0.2040605,0.05709955,200.0,-8.123633,0.0,400.0,0.0
10,0.84593326,0.09366796,0.20413719,0.056364454,220.0,-8.970328,0.0,440.0,0.025
11,0.84570473,0.0942578,0.20390287,0.05630361,240.0,-9.902519,0.0,480.0,0.05
12,0.84626293,0.09494973,0.20405723,0.05691936,260.0,-9.798137,0.05,520.0,0.0
13,0.8464515,0.09472727,0.2042145,0.056718845,280.0,-10.392104,0.05,560.0,0.025
14,0.8461036,0.09444228,0.2041012,0.055856377,300.0,-10.794192,0.1,600.0,0.1
15,0.8455787,0.094225466,0.20407164,0.056846958,320.0,-12.028285,0.05,640.0,0.025
16,0.8453652,0.094843365,0.20393206,0.057556044,340.0,-13.094595,0.05,680.0,0.05
17,0.8456876,0.09443589,0.20413707,0.058160566,360.0,-13.092623,0.05,720.0,0.025
18,0.8461745,0.09434537,0.20424804,0.058565397,380.0,-14.017813,0.0,760.0,0.075
19,0.84622353,0.09434792,0.20423909,0.05819077,400.0,-13.017374,0.2,800.0,0.075
20,0.8460781,0.094311334,0.20417978,0.058070265,420.0,-14.4122715,0.05,840.0,0.075
21,0.84580535,0.09425834,0.20417601,0.0587281,440.0,-14.714079,0.0,880.0,0.025
22,0.84585094,0.0952496,0.20423374,0.06075354,460.0,-14.647389,0.1,920.0,0.0
23,0.8454829,0.09533469,0.20412065,0.060808755,480.0,-15.981272,0.0,960.0,0.075
24,0.84523803,0.09539514,0.20395999,0.061432783,500.0,-15.090605,0.0,1000.0,0.025
25,0.8454097,0.09545354,0.2040729,0.06257275,520.0,-14.846214,0.05,1040.0,0.025
26,0.84555084,0.095550746,0.20428881,0.064236194,540.0,-15.763792,0.0,1080.0,0.025
27,0.84630805,0.09565548,0.20428337,0.06713334,560.0,-17.164429,0.0,1120.0,0.025
28,0.84623784,0.09564102,0.20423013,0.06743319,580.0,-14.84791,0.05,1160.0,0.025
29,0.84575886,0.09594556,0.20414402,0.06887222,600.0,-18.22289,0.1,1200.0,0.025
30,0.84605104,0.096193634,0.20410436,0.07020698,620.0,-16.976696,0.0,1240.0,0.025
31,0.84569496,0.09637424,0.20402825,0.070358455,640.0,-19.379917,0.0,1280.0,0.025
32,0.8456995,0.096933536,0.20403753,0.07120786,660.0,-19.315907,0.05,1320.0,0.025
33,0.8456075,0.097154565,0.20406792,0.07244244,680.0,-17.101036,0.1,1360.0,0.025
34,0.8454623,0.097387634,0.2041011,0.07249349,700.0,-21.038855,0.0,1400.0,0.025
35,0.84565085,0.09737732,0.20421316,0.07337441,720.0,-21.960058,0.0,1440.0,0.0
36,0.84567785,0.097493194,0.20404845,0.07375306,740.0,-18.966583,0.0,1480.0,0.0
37,0.84571886,0.09783373,0.2039817,0.074123695,760.0,-20.088991,0.0,1520.0,0.0
38,0.8457164,0.09802729,0.20395574,0.07446498,780.0,-20.696396,0.05,1560.0,0.0
39,0.84597546,0.09805355,0.20404115,0.07496674,800.0,-21.597971,0.05,1600.0,0.05
40,0.8458975,0.098514736,0.2039652,0.07539832,820.0,-22.719242,0.0,1640.0,0.05
41,0.8461204,0.098675065,0.20407964,0.0761396,840.0,-19.203196,0.15,1680.0,0.0
42,0.8462432,0.09854432,0.20413452,0.07655258,860.0,-22.987564,0.0,1720.0,0.0
