epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8404248,0.12617834,0.23967585,0.14463758,20.0,-1.7614594,0.05,100.0,0.03
1,0.8427241,0.1339234,0.24977009,0.15789747,40.0,-2.5465307,0.2,200.0,0.04
2,0.84347254,0.13291003,0.2565707,0.16175689,60.0,-3.8058612,0.25,300.0,0.04
3,0.83923644,0.13148855,0.2571925,0.16227004,80.0,-5.3279963,0.2,400.0,0.05
4,0.84034616,0.13051486,0.25975823,0.16327609,100.0,-5.7098665,0.25,500.0,0.13
5,0.8409338,0.1294697,0.2595413,0.16617316,120.0,-5.9419565,0.25,600.0,0.11
6,0.84123844,0.12878592,0.26079088,0.16537046,140.0,-7.2138963,0.35,700.0,0.17
7,0.84108496,0.12868054,0.26055345,0.16384715,160.0,-5.2204285,0.5,800.0,0.15
8,0.8405822,0.13104306,0.26075616,0.16497606,180.0,-8.160687,0.35,900.0,0.21
9,0.8405673,0.13031971,0.2604184,0.16480611,200.0,-3.0652945,0.7,1000.0,0.21
10,0.84150106,0.12990414,0.2604231,0.1651659,220.0,-9.641287,0.35,1100.0,0.17
11,0.84125143,0.13049427,0.26034912,0.16465776,240.0,-8.658155,0.4,1200.0,0.25
12,0.84122103,0.13049199,0.25991553,0.16514303,260.0,-6.2316594,0.6,1300.0,0.27
13,0.8415119,0.12877332,0.259984,0.16401185,280.0,-2.1525931,0.9,1400.0,0.2
14,0.8416803,0.1282635,0.25999096,0.16358127,300.0,-8.955671,0.5,1500.0,0.27
15,0.8419562,0.12707746,0.26023662,0.16306144,320.0,-7.514638,0.6,1600.0,0.21
16,0.84206086,0.1275848,0.26015133,0.16263813,340.0,-8.20982,0.4,1700.0,0.23
17,0.84183437,0.12748487,0.2603078,0.1623977,360.0,-5.0325565,0.8,1800.0,0.32
18,0.842243,0.12782706,0.2607184,0.16243622,380.0,-4.798611,0.8,1900.0,0.36
19,0.84226346,0.12891331,0.26089215,0.1626084,400.0,-4.4779367,0.65,2000.0,0.26
20,0.8426209,0.12989064,0.26125857,0.16269867,420.0,-6.3063884,0.65,2100.0,0.33
21,0.8423421,0.13059528,0.26146314,0.16280574,440.0,-5.5032005,0.9,2200.0,0.26
22,0.84174794,0.1312928,0.26131386,0.16374376,460.0,-3.722335,0.75,2300.0,0.37
23,0.8418197,0.13201374,0.26145557,0.16380318,480.0,-4.0520344,0.85,2400.0,0.34
24,0.84177876,0.13198169,0.26171166,0.16370645,500.0,-4.187807,0.75,2500.0,0.42
25,0.8418686,0.13222925,0.2618434,0.16327636,520.0,-3.096909,0.9,2600.0,0.39
26,0.84161806,0.1324886,0.2618663,0.16309309,540.0,-2.0850115,0.95,2700.0,0.41
27,0.842163,0.13222273,0.26196793,0.16293725,560.0,-1.6910126,0.9,2800.0,0.39
28,0.8424857,0.13242777,0.26203367,0.16267633,580.0,-1.1790922,0.95,2900.0,0.38
29,0.84255,0.13224147,0.26205575,0.1625728,600.0,-1.9440912,1.0,3000.0,0.46
30,0.84294873,0.13227499,0.26200262,0.16235794,620.0,-1.7871535,0.95,3100.0,0.39
31,0.8428901,0.13183282,0.26209176,0.16188794,640.0,-0.61917424,1.0,3200.0,0.38
32,0.8432834,0.13144524,0.26234087,0.16157834,660.0,-1.5007603,0.95,3300.0,0.47
33,0.84330034,0.13227615,0.2624822,0.16182767,680.0,-0.9681365,0.9,3400.0,0.47
34,0.84324306,0.13234203,0.26245242,0.16151334,700.0,-0.68488437,1.0,3500.0,0.48
35,0.84365493,0.13183586,0.2624471,0.16123906,720.0,-2.2096517,0.85,3600.0,0.45
36,0.84380436,0.13118203,0.2626376,0.16093747,740.0,-0.661152,1.0,3700.0,0.53
37,0.84418005,0.1308977,0.26273453,0.16071655,760.0,-0.6321238,0.95,3800.0,0.41
