epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86072177,0.101902686,0.20874941,0.06778401,20.0,-1.5454267,0.15,40.0,0.05
1,0.8571808,0.10571495,0.20698862,0.08612901,40.0,-2.3605552,0.1,80.0,0.025
2,0.8534618,0.11224496,0.20529348,0.09597004,60.0,-2.7567737,0.05,120.0,0.05
3,0.8524712,0.11261326,0.20435926,0.09763939,80.0,-3.4320877,0.2,160.0,0.15
4,0.8518955,0.11327364,0.2045754,0.09811407,100.0,-3.226851,0.35,200.0,0.125
5,0.85079473,0.11735654,0.20391048,0.10058113,120.0,-3.4750838,0.45,240.0,0.025
6,0.8479953,0.124491274,0.20351586,0.10387733,140.0,-3.2947927,0.45,280.0,0.025
7,0.8466441,0.1304935,0.20408332,0.10837932,160.0,-3.7469337,0.45,320.0,0.05
8,0.8451846,0.13260518,0.20361051,0.11150119,180.0,-4.726242,0.3,360.0,0.05
9,0.8452287,0.13495965,0.20398615,0.11585775,200.0,-4.2450624,0.3,400.0,0.025
10,0.84548444,0.13550541,0.20441502,0.118996516,220.0,-3.758353,0.2,440.0,0.125
11,0.8454992,0.13390766,0.20479101,0.12007595,240.0,-4.136519,0.35,480.0,0.1
12,0.84489447,0.13349934,0.20549746,0.1221242,260.0,-5.6059837,0.1,520.0,0.125
13,0.8444831,0.13176118,0.20544806,0.12344909,280.0,-5.756484,0.15,560.0,0.125
14,0.8434349,0.13223225,0.20506532,0.12623869,300.0,-4.394883,0.3,600.0,0.025
15,0.8438305,0.13200158,0.20531817,0.12796032,320.0,-3.825946,0.4,640.0,0.0
16,0.84351325,0.13196456,0.2044765,0.12936537,340.0,-6.320548,0.15,680.0,0.025
17,0.8440165,0.13115297,0.2040264,0.1304647,360.0,-6.0298777,0.2,720.0,0.125
18,0.8445843,0.13106932,0.20433758,0.1312719,380.0,-5.450219,0.35,760.0,0.1
19,0.8446335,0.130252,0.20426786,0.1329465,400.0,-4.164754,0.6,800.0,0.1
20,0.84444356,0.12974714,0.20402808,0.13316539,420.0,-6.1550093,0.3,840.0,0.2
21,0.84427905,0.12959222,0.20370165,0.13443716,440.0,-5.67386,0.4,880.0,0.15
22,0.8446865,0.12967727,0.20339246,0.13561451,460.0,-4.4441233,0.5,920.0,0.15
23,0.8441611,0.12961301,0.20320131,0.13540237,480.0,-8.569187,0.4,960.0,0.25
24,0.84453803,0.1290503,0.20344166,0.13562061,500.0,-4.7348003,0.5,1000.0,0.15
25,0.8451414,0.12813903,0.20341443,0.1356743,520.0,-5.27995,0.6,1040.0,0.225
26,0.8454899,0.1276175,0.2032626,0.13580197,540.0,-7.231559,0.3,1080.0,0.2
27,0.8457484,0.12679656,0.20329912,0.13547835,560.0,-4.578183,0.55,1120.0,0.25
28,0.84566075,0.12657422,0.20371541,0.1358903,580.0,-3.3233886,0.85,1160.0,0.3
29,0.8457027,0.1266588,0.20379789,0.1361864,600.0,-3.685199,0.7,1200.0,0.225
30,0.84586215,0.12596375,0.20393342,0.1362411,620.0,-3.0386162,0.8,1240.0,0.35
31,0.84603316,0.12544534,0.20388196,0.13635194,640.0,-6.8723207,0.5,1280.0,0.475
32,0.8458751,0.12546802,0.2038793,0.13752933,660.0,-5.4055233,0.55,1320.0,0.225
33,0.84583807,0.12495902,0.20402247,0.13780688,680.0,-7.198659,0.5,1360.0,0.2
34,0.8460336,0.12507899,0.204038,0.13824832,700.0,-4.1359816,0.7,1400.0,0.225
35,0.84607595,0.12465238,0.20408079,0.13808973,720.0,-5.462725,0.6,1440.0,0.35
36,0.8461914,0.124625295,0.20432338,0.13861641,740.0,-4.328628,0.75,1480.0,0.3
37,0.84640425,0.12425297,0.20409371,0.13845418,760.0,-3.9952354,0.65,1520.0,0.25
38,0.8466409,0.124092974,0.20409767,0.13839328,780.0,-4.888602,0.6,1560.0,0.3
39,0.84663564,0.124024905,0.20410103,0.13829051,800.0,-3.2827067,0.85,1600.0,0.225
40,0.84681565,0.12418438,0.20404404,0.13834575,820.0,-5.147086,0.5,1640.0,0.175
41,0.8469073,0.124155335,0.2042397,0.13839914,840.0,-5.1056604,0.7,1680.0,0.25
42,0.8468411,0.12534748,0.20415474,0.13875711,860.0,-1.905179,0.8,1720.0,0.225
43,0.84691477,0.12517373,0.20425862,0.1388042,880.0,-5.2331095,0.6,1760.0,0.325
44,0.8465646,0.12560275,0.20396848,0.13934235,900.0,-3.699904,0.75,1800.0,0.3
45,0.84671146,0.12545817,0.20415694,0.13894011,920.0,-4.288153,0.7,1840.0,0.4
46,0.8466191,0.12538745,0.20436837,0.13906004,940.0,-3.3823237,0.8,1880.0,0.375
47,0.8463791,0.12523913,0.20418608,0.13888505,960.0,-3.8082824,0.8,1920.0,0.3
48,0.8463187,0.12509312,0.2040061,0.13893862,980.0,-3.2503846,0.8,1960.0,0.375
