epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8535607,0.0911102,0.20629185,0.038996276,20.0,-2.2897103,0.05,100.0,0.02
1,0.8542935,0.093311824,0.20613526,0.03894258,40.0,-4.0126104,0.05,200.0,0.02
2,0.8518092,0.09309264,0.20556252,0.042623878,60.0,-6.5180197,0.0,300.0,0.06
3,0.85124373,0.093795836,0.20524698,0.043065857,80.0,-7.2559977,0.1,400.0,0.03
4,0.8491204,0.09424653,0.20482194,0.048261534,100.0,-10.3887005,0.0,500.0,0.04
5,0.84742045,0.09514871,0.20438927,0.05233911,120.0,-11.645391,0.05,600.0,0.03
6,0.84595037,0.096267045,0.20409653,0.053322658,140.0,-12.878797,0.0,700.0,0.05
7,0.8459413,0.096659966,0.20408756,0.056479063,160.0,-14.024585,0.05,800.0,0.01
8,0.8470841,0.09610253,0.20435824,0.056723963,180.0,-15.361612,0.0,900.0,0.08
9,0.84709936,0.09584197,0.20436476,0.05585759,200.0,-17.449783,0.0,1000.0,0.03
10,0.84681815,0.095527075,0.20417829,0.05580069,220.0,-16.447752,0.1,1100.0,0.05
11,0.8469799,0.095638864,0.20424815,0.056101497,240.0,-18.7249,0.1,1200.0,0.07
12,0.8465894,0.09631159,0.20418632,0.057362914,260.0,-20.376734,0.0,1300.0,0.01
13,0.84621423,0.09631481,0.2040044,0.057123274,280.0,-19.929258,0.05,1400.0,0.04
14,0.84612423,0.0966512,0.20393068,0.057409514,300.0,-17.459055,0.1,1500.0,0.04
15,0.84613067,0.09673134,0.20391673,0.05720839,320.0,-21.853054,0.0,1600.0,0.02
16,0.8458541,0.09690211,0.20381759,0.058219615,340.0,-25.734558,0.0,1700.0,0.03
17,0.84578156,0.096722804,0.20383024,0.05800195,360.0,-22.864702,0.05,1800.0,0.08
18,0.84559864,0.09657788,0.20374304,0.058363155,380.0,-26.73704,0.0,1900.0,0.03
19,0.84521085,0.096360505,0.20360345,0.05834236,400.0,-24.239796,0.05,2000.0,0.06
20,0.8451085,0.09636589,0.20354925,0.0581394,420.0,-27.764246,0.05,2100.0,0.02
21,0.8454284,0.09654472,0.20365158,0.058540367,440.0,-26.292233,0.1,2200.0,0.03
22,0.8453753,0.09657303,0.20367259,0.059068557,460.0,-29.376104,0.0,2300.0,0.07
23,0.8454168,0.09639681,0.20372745,0.05900031,480.0,-24.9846,0.05,2400.0,0.02
24,0.84532887,0.096535005,0.2036995,0.059831027,500.0,-28.357025,0.05,2500.0,0.04
25,0.845335,0.09667376,0.2037791,0.060744237,520.0,-29.678513,0.0,2600.0,0.03
26,0.84562415,0.09648023,0.20386872,0.061256424,540.0,-29.804403,0.05,2700.0,0.04
27,0.84556437,0.09642967,0.20391145,0.061899103,560.0,-24.721275,0.15,2800.0,0.1
28,0.8455251,0.09675642,0.20393224,0.06263897,580.0,-30.230793,0.0,2900.0,0.03
29,0.8456653,0.096613325,0.20391329,0.06285498,600.0,-33.198517,0.05,3000.0,0.07
30,0.84566593,0.097500555,0.2038309,0.063609764,620.0,-31.142826,0.05,3100.0,0.05
31,0.84549564,0.09744668,0.20383672,0.06374396,640.0,-33.72204,0.05,3200.0,0.01
32,0.8456997,0.09741364,0.20389087,0.064650506,660.0,-28.874302,0.1,3300.0,0.03
33,0.8455692,0.097287364,0.20396085,0.066541515,680.0,-31.08215,0.1,3400.0,0.04
34,0.8453827,0.097657025,0.20398514,0.067022786,700.0,-33.454975,0.0,3500.0,0.04
35,0.84518933,0.097617485,0.20396574,0.06778878,720.0,-30.802563,0.0,3600.0,0.04
36,0.84513116,0.09779316,0.20394577,0.06857282,740.0,-31.209555,0.05,3700.0,0.06
37,0.8452874,0.097746395,0.20403224,0.06894937,760.0,-30.52331,0.1,3800.0,0.05
38,0.8452794,0.09780098,0.20403488,0.06908848,780.0,-33.341965,0.05,3900.0,0.05
39,0.8452997,0.09786547,0.20408656,0.06931821,800.0,-22.271648,0.15,4000.0,0.06
