epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8652482,0.10288251,0.19879133,0.109931834,20.0,-2.3395572,0.1,100.0,0.01
1,0.86278933,0.107009925,0.22768831,0.14835235,40.0,-2.8463893,0.1,200.0,0.03
2,0.8581709,0.10872766,0.23775992,0.15120015,60.0,-3.0291696,0.2,300.0,0.02
3,0.8553694,0.11092582,0.24163698,0.15794367,80.0,-3.654412,0.1,400.0,0.06
4,0.8519294,0.10988959,0.24460217,0.15804237,100.0,-3.7957451,0.4,500.0,0.08
5,0.8483431,0.11352381,0.24743368,0.15873231,120.0,-4.702452,0.35,600.0,0.07
6,0.84764975,0.11602286,0.24816284,0.15908815,140.0,-4.6397576,0.5,700.0,0.11
7,0.8471303,0.11801925,0.2494546,0.1615569,160.0,-4.5178423,0.45,800.0,0.15
8,0.8452794,0.119223684,0.25038615,0.1635138,180.0,-4.9282494,0.5,900.0,0.15
9,0.84286445,0.12186539,0.2502761,0.16503277,200.0,-6.6810517,0.4,1000.0,0.25
10,0.8420945,0.124292605,0.25149852,0.1659844,220.0,-2.7994952,0.75,1100.0,0.18
11,0.84075165,0.12583242,0.25155488,0.16683722,240.0,-4.389455,0.8,1200.0,0.24
12,0.8402327,0.12558518,0.252407,0.16687566,260.0,-4.877926,0.7,1300.0,0.24
13,0.8402911,0.12508163,0.25299695,0.16642429,280.0,-2.2288902,0.9,1400.0,0.34
14,0.8395435,0.12661748,0.25314716,0.16660763,300.0,-2.297789,0.9,1500.0,0.23
15,0.8397048,0.12640576,0.25380185,0.16662392,320.0,-1.9027532,0.9,1600.0,0.32
16,0.8394726,0.12808983,0.25401413,0.16711901,340.0,-2.2323334,0.95,1700.0,0.33
17,0.83960676,0.12874672,0.2542385,0.16738231,360.0,-2.0353665,0.85,1800.0,0.21
18,0.83994883,0.12889013,0.25452268,0.167143,380.0,-1.1539376,1.0,1900.0,0.38
19,0.8404813,0.12905715,0.25492728,0.16694799,400.0,-0.88350564,1.0,2000.0,0.37
20,0.8406306,0.12976159,0.2548762,0.16721585,420.0,-0.84529436,0.95,2100.0,0.3
21,0.8407615,0.13003996,0.25478336,0.1670211,440.0,-0.8440612,0.95,2200.0,0.4
22,0.8409671,0.12967193,0.25507897,0.16634163,460.0,-0.6189035,0.9,2300.0,0.44
23,0.8411409,0.12965183,0.2549038,0.16615431,480.0,-0.94713557,0.8,2400.0,0.32
24,0.8412463,0.12964407,0.25501493,0.1660234,500.0,-1.0407846,1.0,2500.0,0.39
25,0.8417023,0.12923698,0.25522354,0.1661346,520.0,-0.8025094,0.95,2600.0,0.43
26,0.84189487,0.12871997,0.2552612,0.16554293,540.0,-0.5809365,0.95,2700.0,0.48
27,0.8422144,0.12855178,0.2552034,0.1653789,560.0,-0.61773866,1.0,2800.0,0.37
28,0.84239537,0.12790723,0.2554561,0.16465688,580.0,-0.5884784,0.95,2900.0,0.43
29,0.84272814,0.12762047,0.2554846,0.16418913,600.0,-0.6497187,0.95,3000.0,0.41
30,0.8429161,0.12693617,0.25553572,0.16340685,620.0,-0.7428578,0.9,3100.0,0.59
31,0.8435566,0.12665144,0.255794,0.16273744,640.0,-0.6133212,0.95,3200.0,0.35
32,0.8435431,0.1260217,0.25582597,0.16216111,660.0,-0.5194709,1.0,3300.0,0.51
33,0.8435845,0.12561442,0.25601292,0.16176033,680.0,-0.49095196,1.0,3400.0,0.44
34,0.8441758,0.12526663,0.2559368,0.16126527,700.0,-0.7346524,0.9,3500.0,0.43
35,0.8443634,0.12460667,0.25603437,0.16089486,720.0,-0.75626737,0.9,3600.0,0.43
36,0.8446805,0.12429652,0.25609726,0.16041039,740.0,-0.5094638,0.95,3700.0,0.37
37,0.8449442,0.12401095,0.25609872,0.1602791,760.0,-0.9855257,0.95,3800.0,0.44
38,0.8452372,0.12349176,0.25602472,0.1599146,780.0,-0.69082224,1.0,3900.0,0.5
39,0.8454633,0.12338259,0.25606143,0.15956117,800.0,-0.76228637,0.95,4000.0,0.46
