# {"t_start": 1589992815.9409413, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,2.336997
-50.0,50,3.423994
-50.0,50,4.407985
-50.0,50,5.400419
-50.0,50,6.382194
-50.0,50,7.39249
-50.0,50,8.398089
-50.0,50,9.407214
-50.0,50,10.42636
-50.0,50,11.443735
-50.0,50,12.472358
-50.0,50,13.514006
-50.0,50,14.550615
-50.0,50,15.611977
-50.0,50,16.667374
-50.0,50,17.646458
-50.0,50,18.695148
-50.0,50,19.742741
-50.0,50,20.808464
-50.0,50,21.854203
-50.0,50,22.919322
-50.0,50,23.989619
-49.0,50,25.101581
-49.0,50,26.178644
-48.0,50,27.234609
-50.0,50,28.264035
-50.0,50,29.319026
-50.0,50,30.384649
-48.0,50,31.475458
-48.0,50,32.562451
-50.0,50,33.638823
-49.0,50,34.706821
-50.0,50,35.755191
-50.0,50,36.817386
-50.0,50,37.882866
-49.0,50,38.970674
-49.0,50,40.046706
-49.0,50,41.130943
-50.0,50,42.210863
-48.0,50,43.280315
-48.0,50,44.347971
-48.0,50,45.421636
-49.0,50,46.441534
-48.0,50,47.477437
-48.0,50,48.51745
-50.0,50,49.60899
-48.0,50,50.710284
-50.0,50,51.818077
-49.0,50,52.93242
-48.0,50,54.041405
-48.0,50,55.171928
-48.0,50,55.361089
-48.0,50,55.547625
-48.0,50,55.744271
-48.0,50,55.925668
-33.0,50,56.114343
-48.0,50,56.303301
-48.0,50,56.491357
-32.0,50,56.688022
-48.0,50,56.884377
-48.0,50,57.105819
-48.0,50,58.218886
-48.0,50,59.329685
-48.0,50,60.438381
-48.0,50,61.557394
-48.0,50,62.670515
-48.0,50,63.79462
-12.0,50,64.939116
-48.0,50,66.07351
-48.0,50,67.20409
-48.0,50,68.321266
-48.0,50,69.439018
-48.0,50,70.560781
-48.0,50,71.683902
-48.0,50,72.794374
-48.0,50,73.903587
-48.0,50,75.01228
-15.0,50,76.12002
-48.0,50,77.222394
-48.0,50,78.31982
-48.0,50,79.451594
-48.0,50,80.577807
-48.0,50,81.713373
-48.0,50,82.84396
-48.0,50,83.925671
-48.0,50,85.010614
-48.0,50,86.125999
-48.0,50,87.25102
-48.0,50,88.359304
-48.0,50,89.490769
-48.0,50,90.616477
-48.0,50,91.774097
-48.0,50,92.896411
-48.0,50,94.020053
-48.0,50,95.159788
-48.0,50,96.277307
-48.0,50,97.355237
-48.0,50,98.467544
-22.0,50,99.578187
-48.0,50,100.700982
-48.0,50,101.820322
-48.0,50,102.949638
-48.0,50,104.022594
-48.0,50,105.130293
-48.0,50,106.249052
-48.0,50,107.343257
-48.0,50,108.418705
-49.0,50,109.554705
-48.0,50,110.682453
-48.0,50,111.825921
-48.0,50,112.958429
-3.0,50,113.144411
-48.0,50,113.339614
-48.0,50,113.523848
-48.0,50,113.706403
-48.0,50,113.883363
-48.0,50,114.062537
-6.0,50,114.257788
-48.0,50,114.464095
-48.0,50,114.662666
-48.0,50,114.835772
-48.0,50,115.980964
-15.0,50,117.15134
-48.0,50,118.304066
-48.0,50,119.441667
-47.0,50,120.609208
-48.0,50,121.734672
-48.0,50,122.872455
-48.0,50,124.016232
-48.0,50,125.178024
-48.0,50,126.323768
-48.0,50,127.46096
-48.0,50,128.607161
-48.0,50,129.758
-48.0,50,130.822429
-48.0,50,131.880569
-48.0,50,132.973547
-48.0,50,134.118411
-48.0,50,135.258066
-48.0,50,136.390998
-48.0,50,137.461729
-48.0,50,138.541369
-48.0,50,139.677264
-48.0,50,140.825539
-48.0,50,141.954217
-48.0,50,143.098285
-48.0,50,144.246348
-48.0,50,145.393339
-48.0,50,146.545972
