epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8523085,0.09724316,0.20912614,0.1060301,20.0,-1.9278196,0.05,100.0,0.01
1,0.8475762,0.10449783,0.22865008,0.14532669,40.0,-2.884946,0.05,200.0,0.04
2,0.8454564,0.10707712,0.2396,0.15411432,60.0,-4.000094,0.2,300.0,0.03
3,0.84470123,0.10719589,0.24597059,0.15772143,80.0,-5.2970695,0.2,400.0,0.05
4,0.84152395,0.105825506,0.2496426,0.15986761,100.0,-3.5042567,0.95,500.0,0.08
5,0.84092396,0.10830683,0.25301486,0.16115335,120.0,-4.804497,0.65,600.0,0.08
6,0.83961195,0.1087176,0.25568992,0.1614232,140.0,-3.088462,0.85,700.0,0.18
7,0.84072345,0.10954616,0.25910527,0.16245505,160.0,-3.7981706,0.8,800.0,0.19
8,0.8407452,0.11029458,0.2606264,0.16343538,180.0,-2.730038,0.95,900.0,0.22
9,0.84095883,0.11011269,0.26242846,0.16326798,200.0,-2.681952,0.85,1000.0,0.31
10,0.84146744,0.11090372,0.26416916,0.16246006,220.0,-2.0512462,0.9,1100.0,0.32
11,0.84157276,0.11100146,0.26522186,0.16190489,240.0,-1.5471427,0.9,1200.0,0.27
12,0.8422241,0.11154743,0.26599634,0.1613027,260.0,-1.9313982,0.9,1300.0,0.31
13,0.84265846,0.111652255,0.26712993,0.16074719,280.0,-0.9953192,1.0,1400.0,0.39
14,0.843093,0.11182004,0.2677104,0.16062978,300.0,-1.1019168,0.95,1500.0,0.35
15,0.8437426,0.11245495,0.2684712,0.16047892,320.0,-0.87949,0.9,1600.0,0.27
16,0.8440811,0.11209944,0.26892537,0.16083732,340.0,-0.39006636,1.0,1700.0,0.31
17,0.8443005,0.112058856,0.26931375,0.16072552,360.0,-0.82806957,0.75,1800.0,0.31
18,0.84449106,0.112686306,0.2698515,0.1609438,380.0,-0.5718536,1.0,1900.0,0.26
19,0.8444138,0.112106025,0.27018932,0.1604723,400.0,-0.7028847,0.95,2000.0,0.29
20,0.844501,0.11191255,0.27054912,0.16004118,420.0,-0.69344854,0.9,2100.0,0.33
21,0.8448829,0.11162851,0.27099538,0.15947372,440.0,-0.56787133,1.0,2200.0,0.38
22,0.8453023,0.1114011,0.27141255,0.15874776,460.0,-0.7253253,0.9,2300.0,0.46
23,0.84529966,0.111175425,0.27182177,0.1583062,480.0,-0.6188127,0.95,2400.0,0.43
24,0.8455865,0.11123491,0.2722445,0.15775646,500.0,-0.8515545,0.9,2500.0,0.41
25,0.84557086,0.11113059,0.27236155,0.15743583,520.0,-0.729605,0.85,2600.0,0.42
26,0.8460596,0.11090507,0.27265805,0.15705429,540.0,-0.7195717,0.95,2700.0,0.42
27,0.8462498,0.110784054,0.27280077,0.15696478,560.0,-0.55006117,1.0,2800.0,0.36
28,0.8466596,0.11035049,0.27305317,0.15626438,580.0,-1.0155432,0.95,2900.0,0.5
29,0.8467068,0.11050284,0.27325392,0.15640077,600.0,-0.78538,0.95,3000.0,0.41
30,0.8468707,0.11051861,0.27328905,0.15628202,620.0,-0.6023856,0.95,3100.0,0.48
31,0.846987,0.11005177,0.27346623,0.15591581,640.0,-0.7531811,0.9,3200.0,0.43
32,0.8471765,0.11039949,0.2736146,0.15594475,660.0,-0.72703826,0.95,3300.0,0.37
33,0.8472145,0.110659994,0.27372348,0.15583977,680.0,-1.1362784,0.75,3400.0,0.4
34,0.84720635,0.11043336,0.27395177,0.15553692,700.0,-0.48887363,1.0,3500.0,0.37
35,0.84740716,0.10999473,0.2742214,0.1552558,720.0,-0.6964439,0.9,3600.0,0.47
36,0.84737563,0.10970219,0.27420554,0.15522018,740.0,-0.5184401,1.0,3700.0,0.41
37,0.84735924,0.10963521,0.27435514,0.15506569,760.0,-0.5841769,0.95,3800.0,0.41
38,0.8475148,0.10947272,0.27462062,0.15499088,780.0,-0.4455369,1.0,3900.0,0.42
39,0.8478263,0.10978175,0.27477393,0.15480146,800.0,-0.6038901,1.0,4000.0,0.35
