# {"t_start": 1585150486.449987, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,4.253438
-50.0,50,5.263254
-42.0,50,6.171788
-50.0,50,7.099332
-50.0,50,8.058706
-50.0,50,8.9871
-50.0,50,9.905322
-50.0,50,10.820669
-50.0,50,11.733637
-50.0,50,12.655302
-50.0,50,13.557081
-50.0,50,14.487728
-50.0,50,15.405889
-50.0,50,16.379866
-50.0,50,17.250292
-28.0,50,18.130432
-50.0,50,19.086349
-50.0,50,20.025413
-50.0,50,20.957762
-50.0,50,21.894805
-50.0,50,22.844856
-50.0,50,23.025426
-50.0,50,23.196764
-50.0,50,23.365477
-50.0,50,23.540313
-50.0,50,23.704899
-50.0,50,23.866533
-50.0,50,24.030166
-50.0,50,24.194655
-50.0,50,24.383292
-50.0,50,24.596836
-28.0,50,25.531332
-50.0,50,26.445139
-50.0,50,27.386346
-50.0,50,28.31825
-50.0,50,29.254336
-11.0,50,30.20753
-50.0,50,31.121271
-50.0,50,32.056112
-50.0,50,32.989742
-50.0,50,33.910463
-50.0,50,34.854552
-50.0,50,35.791953
-50.0,50,36.724423
-50.0,50,37.665374
-50.0,50,38.659874
-50.0,50,39.595924
-50.0,50,40.551989
-50.0,50,41.508505
-50.0,50,42.486582
-50.0,50,43.46549
-50.0,50,43.646348
-50.0,50,43.815587
-50.0,50,43.998318
-50.0,50,44.168326
-50.0,50,44.342086
-50.0,50,44.521446
-50.0,50,44.700178
-50.0,50,44.884472
-50.0,50,45.072567
-50.0,50,45.250483
-50.0,50,46.199488
-50.0,50,47.152838
-50.0,50,48.107364
-50.0,50,49.042177
-36.0,50,50.006844
-50.0,50,50.972333
-50.0,50,51.913167
-50.0,50,52.880839
-50.0,50,53.830053
-50.0,50,54.801981
-50.0,50,55.764802
-50.0,50,56.757725
-50.0,50,57.724223
-50.0,50,58.692006
-50.0,50,59.649179
-50.0,50,60.592372
-50.0,50,61.554359
-50.0,50,62.503025
-50.0,50,63.472991
-50.0,50,64.434817
-50.0,50,64.606238
-50.0,50,64.785139
0.0,50,64.966716
-50.0,50,65.143209
-50.0,50,65.323331
-50.0,50,65.518578
-50.0,50,65.690568
-50.0,50,65.886716
-50.0,50,66.064959
-50.0,50,66.244118
-50.0,50,67.196794
-50.0,50,68.177215
-50.0,50,69.091796
-50.0,50,70.06436
-50.0,50,71.030653
-23.0,50,71.987418
-50.0,50,72.944639
-50.0,50,73.911144
0.0,50,74.866687
-50.0,50,75.825223
-50.0,50,76.784392
-50.0,50,77.746906
-50.0,50,78.709401
-50.0,50,79.681866
-50.0,50,80.636501
-50.0,50,81.595438
-50.0,50,82.56767
-50.0,50,83.532495
-50.0,50,84.497351
-50.0,50,85.479312
-50.0,50,85.648292
-50.0,50,85.823275
-50.0,50,86.004902
-50.0,50,86.172576
-50.0,50,86.343961
-50.0,50,86.523157
-50.0,50,86.695739
-50.0,50,86.87768
-50.0,50,87.044325
-50.0,50,87.234432
-50.0,50,88.19842
-16.0,50,89.148169
-50.0,50,90.117858
-50.0,50,91.05674
-50.0,50,92.025676
-50.0,50,92.986978
-50.0,50,93.950938
-50.0,50,94.931824
-50.0,50,95.877717
-50.0,50,96.843977
-50.0,50,97.809639
-50.0,50,98.745555
-50.0,50,99.722903
-50.0,50,100.687836
-50.0,50,101.664211
-38.0,50,102.635931
-50.0,50,103.604357
-50.0,50,104.575565
-50.0,50,105.546552
-50.0,50,106.525941
-50.0,50,106.705577
-50.0,50,106.882742
-29.0,50,107.063397
-50.0,50,107.244231
-50.0,50,107.430534
-50.0,50,107.603219
0.0,50,107.78169
-50.0,50,107.958821
-50.0,50,108.140972
-50.0,50,108.310159
-50.0,50,109.276686
-50.0,50,110.268835
-32.0,50,111.256249
-50.0,50,112.238541
-50.0,50,113.219821
-50.0,50,114.205712
-50.0,50,115.196559
-50.0,50,116.198887
-50.0,50,117.193277
