epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8322763,0.08692942,0.20077032,0.061142035,20.0,-0.5722086,0.05,40.0,0.025
1,0.83737916,0.0881323,0.20097256,0.054672144,40.0,-0.7611133,0.1,80.0,0.1
2,0.84303063,0.09072397,0.2029596,0.051305145,60.0,-0.75103295,0.1,120.0,0.025
3,0.84419936,0.09244821,0.20337647,0.04835619,80.0,-1.1206701,0.0,160.0,0.025
4,0.84331155,0.093504496,0.2030044,0.046469063,100.0,-1.0847337,0.1,200.0,0.025
5,0.8445645,0.09352066,0.20335226,0.045762964,120.0,-1.2757555,0.1,240.0,0.025
6,0.844536,0.09410342,0.2032536,0.044621367,140.0,-1.5419791,0.1,280.0,0.025
7,0.84417486,0.09334493,0.20320722,0.043407146,160.0,-1.7218329,0.0,320.0,0.0
8,0.84457344,0.093046494,0.20338406,0.043560494,180.0,-1.6363266,0.05,360.0,0.025
9,0.8446796,0.09292219,0.20348766,0.04271306,200.0,-2.0984893,0.05,400.0,0.0
10,0.8452458,0.09248944,0.20375212,0.041946415,220.0,-2.0129018,0.1,440.0,0.025
11,0.8457802,0.09236208,0.2039008,0.041315082,240.0,-2.9543345,0.1,480.0,0.0
12,0.8455176,0.09250077,0.20382479,0.04074461,260.0,-2.7128391,0.05,520.0,0.0
13,0.8454554,0.092267424,0.20388363,0.041227378,280.0,-3.0180736,0.05,560.0,0.0
14,0.8454029,0.09216563,0.20378011,0.04314915,300.0,-3.391898,0.0,600.0,0.075
15,0.84544086,0.09209535,0.20381759,0.04271722,320.0,-2.8389971,0.1,640.0,0.0
16,0.8450687,0.09212786,0.20363176,0.042951323,340.0,-3.0963616,0.0,680.0,0.025
17,0.84487337,0.09209466,0.20356333,0.042761568,360.0,-3.168649,0.1,720.0,0.025
18,0.8452422,0.09199952,0.20368254,0.04245348,380.0,-3.589939,0.05,760.0,0.075
19,0.84460354,0.09168926,0.20347989,0.042736836,400.0,-3.5465255,0.0,800.0,0.05
20,0.84429723,0.09188429,0.20332809,0.042386755,420.0,-4.107564,0.0,840.0,0.0
21,0.8441909,0.0921075,0.20323324,0.042241674,440.0,-4.746995,0.0,880.0,0.0
22,0.8442022,0.09199802,0.20323905,0.04228577,460.0,-4.2771893,0.0,920.0,0.0
23,0.8438572,0.092295915,0.2031648,0.042512473,480.0,-4.9480944,0.0,960.0,0.025
24,0.8439718,0.092271775,0.20323831,0.042247366,500.0,-4.3474154,0.0,1000.0,0.05
25,0.8439066,0.09236488,0.20308788,0.043211646,520.0,-4.032584,0.0,1040.0,0.025
26,0.84399647,0.09236131,0.20317267,0.044527985,540.0,-4.8353367,0.0,1080.0,0.025
27,0.8441968,0.09240257,0.20323026,0.044271197,560.0,-5.028252,0.05,1120.0,0.025
28,0.8439686,0.09235573,0.20316614,0.044005826,580.0,-4.9083242,0.0,1160.0,0.05
29,0.84414357,0.09243714,0.20321421,0.04398446,600.0,-5.3473744,0.05,1200.0,0.025
30,0.8442052,0.09237798,0.20325238,0.04380871,620.0,-6.689737,0.0,1240.0,0.05
31,0.84421897,0.092343606,0.20328598,0.0436,640.0,-4.884852,0.0,1280.0,0.05
32,0.8442777,0.09232426,0.2033577,0.043880425,660.0,-4.9471564,0.0,1320.0,0.075
33,0.8445943,0.09237095,0.20346354,0.044005867,680.0,-5.550496,0.0,1360.0,0.025
34,0.8445448,0.09255114,0.20344405,0.043997884,700.0,-5.3178825,0.1,1400.0,0.025
35,0.84451276,0.09261972,0.20345056,0.044227436,720.0,-6.1714897,0.0,1440.0,0.0
36,0.844584,0.09261596,0.20347925,0.044043504,740.0,-4.7321663,0.0,1480.0,0.125
37,0.84470224,0.09244893,0.20350336,0.043958064,760.0,-5.943792,0.1,1520.0,0.05
38,0.8447435,0.09232873,0.20354971,0.0440944,780.0,-4.8957458,0.0,1560.0,0.025
39,0.84476906,0.092323385,0.20353508,0.04407345,800.0,-6.809472,0.0,1600.0,0.05
40,0.84461755,0.09242313,0.20349753,0.04400074,820.0,-5.557777,0.1,1640.0,0.0
41,0.84473896,0.092483334,0.20355415,0.04415578,840.0,-6.2148194,0.0,1680.0,0.0
42,0.84491104,0.09245052,0.20361601,0.044068605,860.0,-7.10188,0.0,1720.0,0.05
43,0.84489423,0.092522405,0.2036107,0.043912087,880.0,-6.5547013,0.0,1760.0,0.025
44,0.8451011,0.09258481,0.20365682,0.043765172,900.0,-7.635455,0.05,1800.0,0.025
45,0.8451075,0.092950545,0.20365554,0.043704733,920.0,-6.667502,0.0,1840.0,0.025
46,0.8452031,0.09305313,0.20365775,0.043599218,940.0,-7.0451813,0.05,1880.0,0.1
47,0.8451075,0.09304151,0.2036372,0.043719307,960.0,-7.204734,0.0,1920.0,0.025
48,0.8451879,0.09310308,0.20364285,0.04368641,980.0,-6.2357225,0.05,1960.0,0.0
49,0.8451535,0.09305351,0.20364317,0.043624412,1000.0,-5.950796,0.05,2000.0,0.025
50,0.8449338,0.0931637,0.203553,0.043516647,1020.0,-5.775518,0.1,2040.0,0.025
51,0.8447976,0.093028076,0.20352459,0.04341711,1040.0,-8.395997,0.05,2080.0,0.05
52,0.8449283,0.09302333,0.20355137,0.043549098,1060.0,-8.052272,0.0,2120.0,0.025
53,0.84505486,0.09305593,0.20357396,0.04344251,1080.0,-6.9202766,0.05,2160.0,0.025
54,0.84506303,0.09307304,0.20357035,0.04336064,1100.0,-7.1086226,0.05,2200.0,0.05
55,0.84527874,0.09305797,0.20362532,0.0433808,1120.0,-8.988019,0.05,2240.0,0.0
56,0.8451757,0.092951186,0.20360354,0.04330554,1140.0,-6.102388,0.0,2280.0,0.05
57,0.8451724,0.092884295,0.20362596,0.043468393,1160.0,-7.235425,0.05,2320.0,0.025
58,0.84500146,0.092915416,0.20357588,0.043484036,1180.0,-8.172335,0.0,2360.0,0.025
59,0.84493977,0.09316003,0.20357078,0.043531623,1200.0,-4.958561,0.05,2400.0,0.05
60,0.844891,0.09349755,0.2035336,0.043686133,1220.0,-8.677859,0.0,2440.0,0.05
61,0.8448255,0.09344822,0.20351861,0.0436473,1240.0,-8.221234,0.0,2480.0,0.0
62,0.8447601,0.093444586,0.20349936,0.04376044,1260.0,-7.9775925,0.0,2520.0,0.025
63,0.8448561,0.09346836,0.20351739,0.04371962,1280.0,-7.450177,0.0,2560.0,0.05
64,0.8448251,0.09342603,0.20352614,0.043806456,1300.0,-7.746315,0.05,2600.0,0.025
65,0.8448444,0.093377866,0.2035564,0.04385624,1320.0,-6.0519047,0.05,2640.0,0.125
66,0.8449511,0.09362072,0.20358372,0.044013273,1340.0,-9.6240015,0.0,2680.0,0.0
67,0.8449761,0.09363071,0.2035913,0.044134356,1360.0,-6.086278,0.1,2720.0,0.0
68,0.844924,0.09361269,0.20355329,0.044152502,1380.0,-7.5732384,0.05,2760.0,0.025
69,0.8449788,0.093628936,0.2035607,0.044092264,1400.0,-9.304603,0.05,2800.0,0.05
70,0.8449216,0.0936513,0.20353678,0.044122554,1420.0,-8.693287,0.05,2840.0,0.0
71,0.84492475,0.09358042,0.20355462,0.04422263,1440.0,-7.8474665,0.0,2880.0,0.025
72,0.8448434,0.09355655,0.20353979,0.044351965,1460.0,-7.9803324,0.1,2920.0,0.025
73,0.84495044,0.09358867,0.20356697,0.0443085,1480.0,-7.8046465,0.05,2960.0,0.025
74,0.84496737,0.09350135,0.20360583,0.04423533,1500.0,-7.9274087,0.05,3000.0,0.0
75,0.8450145,0.093424074,0.20362882,0.04416169,1520.0,-8.10055,0.0,3040.0,0.175
76,0.84497195,0.09343052,0.20361616,0.0440875,1540.0,-8.50868,0.05,3080.0,0.025
77,0.8450437,0.09343339,0.2036272,0.04408944,1560.0,-9.573454,0.0,3120.0,0.0
78,0.8450694,0.093340695,0.20364939,0.043999027,1580.0,-7.6006646,0.05,3160.0,0.025
79,0.8450114,0.09334456,0.20362343,0.043967586,1600.0,-7.5441985,0.0,3200.0,0.0
80,0.84492594,0.09327834,0.2036062,0.043876454,1620.0,-9.916661,0.05,3240.0,0.05
81,0.8448934,0.09333053,0.20359454,0.043966666,1640.0,-9.857357,0.0,3280.0,0.025
82,0.8449457,0.093398936,0.20359221,0.043899298,1660.0,-8.438307,0.0,3320.0,0.0
83,0.844913,0.09339068,0.20359688,0.043869853,1680.0,-10.315833,0.0,3360.0,0.025
84,0.8449133,0.09340579,0.203579,0.043840744,1700.0,-8.899967,0.05,3400.0,0.05
85,0.8449872,0.0934197,0.2035945,0.043758694,1720.0,-9.603178,0.05,3440.0,0.125
86,0.8449204,0.093433686,0.20358285,0.043713268,1740.0,-8.480634,0.0,3480.0,0.025
87,0.84505683,0.09349107,0.20361632,0.04364967,1760.0,-9.577164,0.0,3520.0,0.05
88,0.8451763,0.093525685,0.20364256,0.043567844,1780.0,-10.480234,0.0,3560.0,0.0
89,0.84524876,0.093497634,0.20367663,0.043531224,1800.0,-9.153734,0.05,3600.0,0.0
90,0.84529346,0.093493916,0.20369364,0.043469306,1820.0,-9.714891,0.0,3640.0,0.0
91,0.84536904,0.09345898,0.20371456,0.04336865,1840.0,-7.7488046,0.0,3680.0,0.15
92,0.84543854,0.0933905,0.20373692,0.043265074,1860.0,-9.461254,0.0,3720.0,0.075
93,0.84541315,0.093370736,0.20373364,0.043194674,1880.0,-9.840706,0.1,3760.0,0.05
94,0.8454132,0.09334931,0.2037339,0.043340173,1900.0,-9.220419,0.0,3800.0,0.05
95,0.84544545,0.09329057,0.20374823,0.043286607,1920.0,-9.117063,0.1,3840.0,0.025
96,0.84535307,0.09324506,0.20372616,0.043239247,1940.0,-9.235125,0.1,3880.0,0.05
97,0.84525067,0.09319053,0.20369747,0.043176137,1960.0,-8.020987,0.1,3920.0,0.05
98,0.8451724,0.093203016,0.20367697,0.043128606,1980.0,-8.065076,0.1,3960.0,0.05
99,0.8450921,0.09317026,0.20365745,0.04306035,2000.0,-9.194654,0.05,4000.0,0.025
