# {"t_start": 1586441904.5286853, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,2.712134
-50.0,50,3.714581
-50.0,50,4.630243
-44.0,50,5.546144
-38.0,50,6.438782
-38.0,50,7.320304
-38.0,50,8.208837
-38.0,50,9.088696
-13.0,50,9.9886
-50.0,50,10.925199
-50.0,50,11.821769
-50.0,50,12.734014
-44.0,50,13.647819
-38.0,50,14.62494
-50.0,50,15.54617
-44.0,50,16.477523
-38.0,50,17.406158
-44.0,50,18.332592
-38.0,50,19.272154
-44.0,50,20.198804
-38.0,50,21.152997
-44.0,50,21.323006
-44.0,50,21.486571
-44.0,50,21.653116
-38.0,50,21.827456
-38.0,50,21.991527
-44.0,50,22.166413
-38.0,50,22.344443
-44.0,50,22.519073
-38.0,50,22.689195
14.0,50,22.897959
-44.0,50,23.822635
-50.0,50,24.739653
-44.0,50,25.658968
-38.0,50,26.601247
-38.0,50,27.537791
-38.0,50,28.460046
-44.0,50,29.384195
-7.0,50,30.316445
-44.0,50,31.237204
-50.0,50,32.173839
-50.0,50,33.11216
-38.0,50,34.036696
-50.0,50,34.959695
-44.0,50,35.872179
-44.0,50,36.789867
-44.0,50,37.702935
-50.0,50,38.606731
-44.0,50,39.507168
-44.0,50,40.43132
-50.0,50,41.359272
-50.0,50,41.530963
-44.0,50,41.701057
-50.0,50,41.871
-44.0,50,42.033702
-50.0,50,42.197062
-44.0,50,42.355439
-44.0,50,42.514844
-44.0,50,42.682832
-44.0,50,42.857726
-44.0,50,43.020438
-44.0,50,43.931652
1.0,50,44.871213
-50.0,50,45.803846
-50.0,50,46.748696
-44.0,50,47.682565
-44.0,50,48.613813
-44.0,50,49.551421
-44.0,50,50.489443
-44.0,50,51.43404
-50.0,50,52.337509
-44.0,50,53.292892
-38.0,50,54.237596
-38.0,50,55.170915
-12.0,50,56.098176
-44.0,50,57.016043
1.0,50,57.942024
-44.0,50,58.871397
-38.0,50,59.784892
-38.0,50,60.655391
-50.0,50,61.534939
-50.0,50,61.689953
-50.0,50,61.84819
-44.0,50,61.993051
-50.0,50,62.161149
-44.0,50,62.323058
-44.0,50,62.47811
-50.0,50,62.626957
-50.0,50,62.774578
-50.0,50,62.935909
-44.0,50,63.093026
-50.0,50,64.03203
-44.0,50,64.984001
-50.0,50,65.908314
-50.0,50,66.832643
-44.0,50,67.766431
-50.0,50,68.681929
-44.0,50,69.599212
-44.0,50,70.528749
-38.0,50,71.489074
3.0,50,72.42004
-44.0,50,73.37094
-44.0,50,74.316907
-44.0,50,75.261887
-44.0,50,76.201156
-20.0,50,77.144164
-44.0,50,78.091488
-50.0,50,79.042799
-14.0,50,79.993074
-50.0,50,80.94021
-50.0,50,81.880577
-50.0,50,82.037152
-44.0,50,82.20932
-50.0,50,82.363638
-50.0,50,82.536281
-44.0,50,82.699016
-44.0,50,82.859146
-50.0,50,83.03131
-50.0,50,83.188558
-50.0,50,83.370059
-50.0,50,83.530354
-50.0,50,84.470677
-50.0,50,85.412533
-12.0,50,86.363863
-50.0,50,87.305994
-50.0,50,88.25182
-50.0,50,89.202936
-50.0,50,90.165936
-50.0,50,91.132198
-44.0,50,92.09764
-38.0,50,93.047092
-44.0,50,93.99293
-44.0,50,94.94045
-50.0,50,95.893776
-50.0,50,96.837812
-44.0,50,97.787911
-50.0,50,98.733865
-50.0,50,99.674312
-50.0,50,100.609942
-50.0,50,101.540119
-44.0,50,102.477085
-38.0,50,102.637043
-38.0,50,102.80323
-50.0,50,102.977772
-38.0,50,103.147634
-50.0,50,103.327926
-38.0,50,103.499672
-50.0,50,103.67264
14.0,50,103.853291
-44.0,50,104.023637
-50.0,50,104.191875
-50.0,50,105.126164
-50.0,50,106.07411
-50.0,50,107.011551
13.0,50,107.973999
-38.0,50,108.931086
-38.0,50,109.89119
-50.0,50,110.84787
4.0,50,111.812485
-50.0,50,112.756129
20.0,50,113.709409
-38.0,50,114.678067
-38.0,50,115.630783
-44.0,50,116.594021
-50.0,50,117.551266
-38.0,50,118.517556
-38.0,50,119.485633
-50.0,50,120.460896
-50.0,50,121.444736
-44.0,50,122.401969
-50.0,50,123.368572
-50.0,50,123.534441
-38.0,50,123.700393
-38.0,50,123.873669
4.0,50,124.044803
-3.0,50,124.218678
-50.0,50,124.386239
9.0,50,124.561495
-44.0,50,124.711512
20.0,50,124.887083
-44.0,50,125.059747
-44.0,50,126.022257
-44.0,50,126.986688
-44.0,50,127.947765
-50.0,50,128.910593
-44.0,50,129.857384
-44.0,50,130.810917
-38.0,50,131.763308
-50.0,50,132.70079
-38.0,50,133.650066
20.0,50,134.606554
-50.0,50,135.563169
-50.0,50,136.515353
-50.0,50,137.467715
-44.0,50,138.423008
-38.0,50,139.377197
-44.0,50,140.340631
-44.0,50,141.298725
10.0,50,142.26274
-44.0,50,143.23033
-50.0,50,144.206333
-50.0,50,144.375635
-44.0,50,144.54153
-50.0,50,144.708193
-44.0,50,144.879385
-50.0,50,145.043237
-44.0,50,145.216766
1.0,50,145.390448
-50.0,50,145.559886
-44.0,50,145.725589
-44.0,50,145.896699
-50.0,50,146.864537
-44.0,50,147.817006
-50.0,50,148.78206
-44.0,50,149.741038
-50.0,50,150.710874
-44.0,50,151.66714
-50.0,50,152.643634
-38.0,50,153.624578
-44.0,50,154.59855
