epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8639092,0.11254582,0.2498123,0.09632153,20.0,-1.6708081,0.05,40.0,0.025
1,0.85859686,0.11723015,0.24913427,0.10640992,40.0,-2.5833848,0.0,80.0,0.1
2,0.85622907,0.11419334,0.24899419,0.11056177,60.0,-2.6318505,0.25,120.0,0.15
3,0.8515513,0.1187072,0.24969748,0.121854655,80.0,-2.9764626,0.2,160.0,0.1
4,0.85042435,0.124681346,0.2507941,0.13105653,100.0,-2.603524,0.5,200.0,0.1
5,0.8476146,0.12689917,0.252371,0.13716356,120.0,-3.182683,0.3,240.0,0.05
6,0.8452499,0.1275323,0.25339592,0.13922748,140.0,-4.307884,0.0,280.0,0.025
7,0.8414385,0.13345051,0.25278753,0.14172551,160.0,-4.7744913,0.0,320.0,0.0
8,0.8424428,0.13418074,0.25373447,0.14454907,180.0,-5.131694,0.05,360.0,0.0
9,0.842055,0.13529716,0.2535548,0.14599156,200.0,-6.189555,0.05,400.0,0.0
10,0.8417702,0.13398422,0.2542377,0.14693493,220.0,-7.3585625,0.05,440.0,0.0
11,0.84076387,0.13257803,0.254504,0.14901334,240.0,-7.2785826,0.0,480.0,0.0
12,0.8408219,0.13281083,0.2554952,0.14986627,260.0,-7.6071243,0.05,520.0,0.0
13,0.8399952,0.13113897,0.25548664,0.15078415,280.0,-7.1826563,0.1,560.0,0.05
14,0.8403787,0.13236736,0.25673357,0.15392183,300.0,-4.8138866,0.5,600.0,0.1
15,0.84190875,0.13132356,0.25754213,0.1543869,320.0,-8.435778,0.0,640.0,0.025
16,0.841574,0.13067691,0.2582292,0.15612984,340.0,-9.091972,0.0,680.0,0.025
17,0.840533,0.12977563,0.25849223,0.15646717,360.0,-10.012973,0.05,720.0,0.05
18,0.8409669,0.12916721,0.2580486,0.15803973,380.0,-10.419203,0.05,760.0,0.1
19,0.8403974,0.12943093,0.25795895,0.15948957,400.0,-6.090974,0.4,800.0,0.075
20,0.8407061,0.12903792,0.25829008,0.16113307,420.0,-7.7133284,0.1,840.0,0.025
21,0.84101456,0.12791166,0.25851795,0.16229758,440.0,-10.40095,0.1,880.0,0.05
22,0.8414085,0.12740688,0.25899008,0.16344063,460.0,-12.442789,0.05,920.0,0.05
23,0.8417353,0.12827495,0.2590063,0.16430601,480.0,-11.48425,0.1,960.0,0.05
24,0.84137416,0.12807845,0.25909707,0.16472277,500.0,-12.9433775,0.0,1000.0,0.025
25,0.84096104,0.12745543,0.25933668,0.16462645,520.0,-12.643324,0.05,1040.0,0.05
26,0.8409197,0.12649976,0.2594361,0.16483508,540.0,-13.559135,0.0,1080.0,0.1
27,0.84065104,0.1274938,0.25912553,0.16554628,560.0,-14.396658,0.05,1120.0,0.025
28,0.84094,0.12763415,0.25943086,0.16584954,580.0,-7.276165,0.2,1160.0,0.075
29,0.8406554,0.12717877,0.25939423,0.16618903,600.0,-13.031183,0.2,1200.0,0.05
30,0.8405783,0.12696727,0.2597268,0.16626252,620.0,-15.756365,0.05,1240.0,0.05
31,0.84036994,0.12705104,0.26003078,0.16649649,640.0,-15.298101,0.0,1280.0,0.025
32,0.8406418,0.1264954,0.2601361,0.16625544,660.0,-14.293683,0.15,1320.0,0.1
33,0.84086037,0.12680155,0.2601223,0.16663995,680.0,-15.474014,0.1,1360.0,0.05
34,0.8409913,0.12625165,0.26034263,0.16671991,700.0,-13.232025,0.15,1400.0,0.125
35,0.84125406,0.12685125,0.26016852,0.1678825,720.0,-9.906513,0.25,1440.0,0.075
36,0.8413589,0.12730771,0.26074588,0.16871741,740.0,-14.470568,0.05,1480.0,0.025
37,0.84114784,0.12713909,0.26060814,0.16952862,760.0,-12.410907,0.25,1520.0,0.15
38,0.8410627,0.12772591,0.2606863,0.1697479,780.0,-14.961273,0.05,1560.0,0.225
39,0.8412755,0.12827271,0.26077458,0.1706979,800.0,-16.470001,0.05,1600.0,0.1
40,0.8406679,0.12921543,0.26062396,0.17114727,820.0,-14.950537,0.05,1640.0,0.175
41,0.8406816,0.12973826,0.26050466,0.171445,840.0,-10.19744,0.45,1680.0,0.075
42,0.84013003,0.13112383,0.2602664,0.17207721,860.0,-8.423792,0.4,1720.0,0.075
43,0.8404096,0.13111646,0.26015228,0.17216259,880.0,-11.84349,0.2,1760.0,0.175
44,0.8402843,0.13224943,0.2602144,0.17286168,900.0,-10.923409,0.1,1800.0,0.125
45,0.84005237,0.13393508,0.26031563,0.1733792,920.0,-7.341066,0.55,1840.0,0.2
46,0.84011865,0.13494833,0.26033074,0.17423445,940.0,-7.159246,0.55,1880.0,0.125
47,0.84032863,0.13631432,0.26024738,0.17429954,960.0,-7.893598,0.3,1920.0,0.175
48,0.8404589,0.13712198,0.26007274,0.17465803,980.0,-11.178221,0.35,1960.0,0.125
49,0.8405029,0.13737978,0.26010945,0.1746783,1000.0,-8.919024,0.35,2000.0,0.15
50,0.8403351,0.13734818,0.2602007,0.17449617,1020.0,-11.140468,0.4,2040.0,0.3
51,0.8403539,0.13836727,0.26025698,0.17462853,1040.0,-10.956409,0.4,2080.0,0.05
52,0.8405362,0.1383317,0.26037434,0.17446177,1060.0,-5.2048974,0.75,2120.0,0.15
53,0.84050566,0.13869326,0.26058924,0.17453814,1080.0,-11.808483,0.35,2160.0,0.15
54,0.8404333,0.13869186,0.26083195,0.17449668,1100.0,-4.950456,0.65,2200.0,0.2
55,0.8404865,0.13850224,0.2608616,0.1742139,1120.0,-6.1841726,0.55,2240.0,0.1
56,0.840667,0.13849618,0.26111454,0.17405759,1140.0,-3.7131417,0.8,2280.0,0.15
57,0.8406202,0.13901359,0.26122522,0.17423812,1160.0,-3.962099,0.65,2320.0,0.15
58,0.84065753,0.139259,0.26122043,0.1741298,1180.0,-9.91604,0.4,2360.0,0.125
59,0.8409702,0.1390396,0.26138547,0.17383927,1200.0,-6.9273863,0.65,2400.0,0.25
