epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84428614,0.08961743,0.20883933,0.11217494,20.0,-2.1361265,0.15,100.0,0.02
1,0.8462085,0.10737731,0.23088795,0.14040591,40.0,-3.15396,0.05,200.0,0.04
2,0.84615976,0.11424944,0.23958138,0.15204065,60.0,-3.5739052,0.15,300.0,0.03
3,0.84649324,0.115425296,0.24460056,0.1579086,80.0,-3.6803946,0.35,400.0,0.1
4,0.8455965,0.1184872,0.2474611,0.15737988,100.0,-5.2825837,0.1,500.0,0.08
5,0.844342,0.117946126,0.24860446,0.15718439,120.0,-6.0252113,0.3,600.0,0.2
6,0.8428554,0.1166845,0.2499766,0.15759358,140.0,-4.687364,0.5,700.0,0.16
7,0.8422944,0.11706871,0.2516218,0.156959,160.0,-5.171321,0.55,800.0,0.19
8,0.84276724,0.1166175,0.25124934,0.15812239,180.0,-6.425475,0.5,900.0,0.27
9,0.8423696,0.11801084,0.25258535,0.15735374,200.0,-4.585847,0.65,1000.0,0.28
10,0.84178907,0.11980656,0.25290197,0.15747802,220.0,-6.5082674,0.6,1100.0,0.24
11,0.8420579,0.120093025,0.25328574,0.15732528,240.0,-5.6844497,0.7,1200.0,0.27
12,0.8415181,0.12092092,0.2532633,0.15713738,260.0,-2.9357862,0.7,1300.0,0.29
13,0.84185696,0.12061792,0.25336888,0.15647088,280.0,-3.7029243,0.65,1400.0,0.26
14,0.8414302,0.12176237,0.2538695,0.15717103,300.0,-3.2339396,0.8,1500.0,0.32
15,0.841525,0.122352324,0.25405008,0.15738161,320.0,-2.282065,0.85,1600.0,0.3
16,0.84177965,0.12279088,0.2541858,0.15769376,340.0,-2.7487214,0.85,1700.0,0.28
17,0.84258723,0.12341959,0.254444,0.15832235,360.0,-1.134602,0.9,1800.0,0.25
18,0.8429537,0.1229816,0.25454664,0.15776327,380.0,-1.297846,0.9,1900.0,0.42
19,0.84304315,0.12299687,0.254657,0.15779549,400.0,-1.4715934,0.9,2000.0,0.32
20,0.84282273,0.12277923,0.25479227,0.1576887,420.0,-0.5765858,1.0,2100.0,0.49
21,0.84296966,0.12264339,0.25489342,0.15729508,440.0,-0.9546226,1.0,2200.0,0.39
22,0.8428085,0.123223215,0.25520894,0.1580022,460.0,-0.86209947,0.95,2300.0,0.32
23,0.8433151,0.12329692,0.25547668,0.15775889,480.0,-0.68390423,1.0,2400.0,0.34
24,0.84360695,0.12282139,0.25554496,0.15759227,500.0,-0.64430267,1.0,2500.0,0.42
25,0.84417915,0.122656085,0.25571084,0.15783545,520.0,-1.0555103,0.9,2600.0,0.4
26,0.8443511,0.12221348,0.2558216,0.15708528,540.0,-0.53208226,0.95,2700.0,0.48
27,0.8445024,0.12207493,0.2559578,0.15701829,560.0,-0.39582998,0.95,2800.0,0.44
28,0.84440523,0.122330695,0.2560112,0.1569837,580.0,-0.7803351,0.9,2900.0,0.41
29,0.8445566,0.12226305,0.25622007,0.15684572,600.0,-0.54986346,1.0,3000.0,0.52
30,0.84440374,0.12254865,0.25617784,0.15736215,620.0,-0.53476,1.0,3100.0,0.35
31,0.8445304,0.12287811,0.256049,0.15746158,640.0,-0.412569,1.0,3200.0,0.35
32,0.8447612,0.122583754,0.25617465,0.15709943,660.0,-0.75013703,0.95,3300.0,0.42
33,0.8450063,0.12267345,0.25631082,0.15679543,680.0,-0.6189866,1.0,3400.0,0.43
34,0.84499294,0.12250221,0.25639203,0.15690014,700.0,-0.42992434,1.0,3500.0,0.43
35,0.8450873,0.12245669,0.2564266,0.15726617,720.0,-0.36246464,1.0,3600.0,0.41
36,0.8452277,0.12274581,0.25644952,0.1571189,740.0,-0.4945844,0.95,3700.0,0.45
37,0.84544784,0.12243491,0.25647074,0.15717714,760.0,-0.5719843,1.0,3800.0,0.54
38,0.84533113,0.12268245,0.25644654,0.15710786,780.0,-0.6774126,0.95,3900.0,0.42
39,0.845489,0.122326255,0.2563637,0.15666008,800.0,-0.777237,0.95,4000.0,0.45
