epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85203856,0.09416485,0.20522948,0.04496562,20.0,-1.3582443,0.0,40.0,0.075
1,0.8456955,0.0925344,0.20509228,0.048085853,40.0,-2.5070574,0.0,80.0,0.025
2,0.8426886,0.101005115,0.20434953,0.053172395,60.0,-2.766388,0.0,120.0,0.05
3,0.8413188,0.098504536,0.20417078,0.055784807,80.0,-3.9419665,0.0,160.0,0.05
4,0.84125596,0.096060686,0.20424357,0.05812509,100.0,-4.5351944,0.0,200.0,0.05
5,0.84221745,0.094364606,0.20441513,0.057557553,120.0,-5.068656,0.05,240.0,0.025
6,0.84406996,0.09416785,0.20435867,0.05623306,140.0,-5.5212927,0.05,280.0,0.025
7,0.8439043,0.094922066,0.20382506,0.059552584,160.0,-6.9199014,0.0,320.0,0.05
8,0.8444157,0.094877504,0.20381612,0.058142234,180.0,-7.1801047,0.05,360.0,0.075
9,0.84420663,0.09567389,0.20371966,0.057586852,200.0,-7.425218,0.05,400.0,0.025
10,0.8447575,0.09513217,0.20390053,0.058331832,220.0,-8.281094,0.05,440.0,0.05
11,0.84506464,0.09470892,0.20391108,0.057679784,240.0,-9.002741,0.05,480.0,0.075
12,0.84486175,0.095273815,0.20371088,0.058300875,260.0,-10.064227,0.0,520.0,0.075
13,0.844559,0.09610951,0.20369156,0.058608145,280.0,-11.195301,0.0,560.0,0.025
14,0.8446748,0.09606702,0.20378616,0.058416344,300.0,-9.922865,0.0,600.0,0.05
15,0.8448281,0.09603224,0.20390528,0.059120644,320.0,-12.322969,0.05,640.0,0.0
16,0.8446196,0.096416466,0.20370787,0.060386576,340.0,-12.718752,0.0,680.0,0.025
17,0.84471947,0.09632769,0.20362826,0.061696462,360.0,-12.367506,0.05,720.0,0.05
18,0.8442697,0.09653417,0.20342895,0.062489673,380.0,-12.660734,0.05,760.0,0.025
19,0.84367466,0.09680245,0.20329852,0.06333814,400.0,-13.672035,0.05,800.0,0.025
20,0.84358215,0.09696293,0.20311974,0.063361175,420.0,-12.948291,0.15,840.0,0.025
21,0.84362197,0.09763048,0.20330247,0.06397191,440.0,-15.637067,0.0,880.0,0.05
22,0.84366244,0.09761131,0.20339817,0.06367785,460.0,-14.982275,0.05,920.0,0.05
23,0.84381527,0.097697616,0.20338306,0.06331063,480.0,-15.756926,0.0,960.0,0.05
24,0.84430784,0.09840587,0.20353483,0.06348691,500.0,-16.576336,0.0,1000.0,0.025
25,0.8443286,0.09847242,0.20357166,0.06381211,520.0,-18.049997,0.0,1040.0,0.0
26,0.84460145,0.09895838,0.2037339,0.06463726,540.0,-16.468863,0.05,1080.0,0.025
27,0.8445987,0.09871352,0.20368439,0.06436932,560.0,-18.866549,0.05,1120.0,0.05
28,0.8447632,0.0989405,0.20383948,0.06500594,580.0,-18.770243,0.0,1160.0,0.0
29,0.8451953,0.099316575,0.20379843,0.065776855,600.0,-17.44162,0.0,1200.0,0.025
30,0.8455097,0.09900554,0.20389509,0.06581769,620.0,-17.480711,0.1,1240.0,0.025
31,0.84597594,0.09901027,0.20396286,0.065680526,640.0,-20.529224,0.05,1280.0,0.075
32,0.8461302,0.09899972,0.20391613,0.065450035,660.0,-20.695995,0.0,1320.0,0.075
33,0.84618473,0.09889386,0.20394142,0.0653265,680.0,-18.783875,0.05,1360.0,0.05
34,0.8464525,0.09869647,0.20400931,0.06538037,700.0,-17.082037,0.1,1400.0,0.075
35,0.8464129,0.09902126,0.20405969,0.06643112,720.0,-18.836039,0.0,1440.0,0.1
36,0.8459933,0.09880125,0.20395908,0.06631101,740.0,-22.196697,0.0,1480.0,0.025
37,0.8459554,0.098487616,0.20392804,0.06750302,760.0,-21.249817,0.0,1520.0,0.05
38,0.845937,0.0985379,0.20392983,0.06726107,780.0,-19.33733,0.05,1560.0,0.0
39,0.84629613,0.09850514,0.20403397,0.0670542,800.0,-22.843636,0.0,1600.0,0.05
40,0.8463213,0.09837844,0.20401661,0.06702613,820.0,-20.275587,0.05,1640.0,0.0
41,0.8464859,0.09824412,0.20406798,0.067140885,840.0,-22.701748,0.0,1680.0,0.1
42,0.84648484,0.09814418,0.20406266,0.0669847,860.0,-24.146679,0.05,1720.0,0.075
43,0.8462947,0.09851277,0.20401545,0.06698638,880.0,-23.994236,0.0,1760.0,0.0
44,0.846427,0.09846711,0.2040207,0.06690445,900.0,-21.594091,0.1,1800.0,0.05
45,0.8465164,0.09833694,0.20405985,0.066896,920.0,-23.314306,0.05,1840.0,0.125
46,0.8463709,0.098379366,0.20395586,0.067019,940.0,-21.552094,0.05,1880.0,0.075
47,0.8465431,0.0982093,0.20398754,0.06689885,960.0,-25.077002,0.1,1920.0,0.075
48,0.8467708,0.09824392,0.20405094,0.06730483,980.0,-20.883255,0.1,1960.0,0.0
49,0.84663826,0.09805206,0.20403117,0.06763395,1000.0,-25.923609,0.0,2000.0,0.0
50,0.8467315,0.097997256,0.20406826,0.067782275,1020.0,-25.726665,0.05,2040.0,0.05
51,0.8468816,0.09787471,0.20405743,0.0682124,1040.0,-24.621073,0.05,2080.0,0.05
52,0.8470089,0.097836904,0.20411946,0.06824029,1060.0,-24.45156,0.05,2120.0,0.0
53,0.846982,0.09773868,0.20410308,0.068381615,1080.0,-26.203009,0.0,2160.0,0.025
