epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85281754,0.096069574,0.20499882,0.05178901,20.0,-1.4531401,0.05,40.0,0.075
1,0.8455804,0.09843833,0.2039008,0.052743208,40.0,-2.400828,0.0,80.0,0.0
2,0.8495016,0.09628934,0.20427868,0.051215168,60.0,-3.0530047,0.0,120.0,0.025
3,0.8457733,0.09397134,0.20348354,0.048858248,80.0,-4.0063415,0.05,160.0,0.025
4,0.84577703,0.09290882,0.20354103,0.048465647,100.0,-5.100949,0.0,200.0,0.075
5,0.8454903,0.09482176,0.20361811,0.04883146,120.0,-5.1233544,0.0,240.0,0.025
6,0.84640145,0.093776904,0.20382832,0.04803325,140.0,-5.17506,0.1,280.0,0.025
7,0.8471961,0.09379812,0.20394878,0.04833514,160.0,-6.718683,0.1,320.0,0.05
8,0.8471473,0.09324611,0.20405397,0.048370298,180.0,-7.1708426,0.0,360.0,0.05
9,0.8465274,0.09375586,0.20377567,0.04906738,200.0,-8.1700535,0.0,400.0,0.025
10,0.8460979,0.093630165,0.20360619,0.05016708,220.0,-8.422706,0.05,440.0,0.025
11,0.8461404,0.09409848,0.20365039,0.050153736,240.0,-9.954724,0.0,480.0,0.025
12,0.84628755,0.094132744,0.2037254,0.050045457,260.0,-9.531925,0.05,520.0,0.025
13,0.84693915,0.09415931,0.20377934,0.050973844,280.0,-10.5148535,0.0,560.0,0.075
14,0.84654886,0.094383694,0.20386048,0.05142264,300.0,-11.07586,0.0,600.0,0.05
15,0.8459285,0.094178535,0.20380189,0.053530935,320.0,-9.883463,0.15,640.0,0.05
16,0.8453226,0.09415115,0.20360881,0.053698692,340.0,-10.826297,0.05,680.0,0.025
17,0.8456814,0.0943039,0.20362398,0.054374248,360.0,-12.905241,0.0,720.0,0.025
18,0.8450865,0.094098486,0.20357162,0.05475797,380.0,-13.188263,0.05,760.0,0.025
19,0.84487385,0.094255894,0.20339511,0.05973436,400.0,-13.337469,0.0,800.0,0.05
20,0.84499997,0.09447495,0.203379,0.06174714,420.0,-14.096542,0.0,840.0,0.05
21,0.8446576,0.09471456,0.20336218,0.061903495,440.0,-15.077719,0.0,880.0,0.025
22,0.84487003,0.094718285,0.20340744,0.06305012,460.0,-15.293051,0.0,920.0,0.025
23,0.84480804,0.09449607,0.20337467,0.06332764,480.0,-12.900976,0.1,960.0,0.025
24,0.8443835,0.09492207,0.20329334,0.06347454,500.0,-15.214719,0.05,1000.0,0.0
25,0.8446954,0.09486169,0.2033749,0.06322149,520.0,-16.893147,0.05,1040.0,0.0
26,0.84485334,0.095264465,0.20346525,0.063544326,540.0,-14.775655,0.15,1080.0,0.05
27,0.84502417,0.09550622,0.20345758,0.06370254,560.0,-17.789776,0.0,1120.0,0.05
28,0.8450346,0.09526353,0.2034925,0.064072356,580.0,-19.030209,0.0,1160.0,0.025
29,0.8452466,0.09537503,0.20342922,0.064997,600.0,-17.8387,0.1,1200.0,0.075
30,0.84507054,0.09525553,0.20333411,0.06505971,620.0,-15.519838,0.1,1240.0,0.025
31,0.84536344,0.095146954,0.20335267,0.06569465,640.0,-16.333736,0.05,1280.0,0.025
32,0.8454997,0.096427806,0.20337267,0.067364484,660.0,-19.441496,0.05,1320.0,0.0
33,0.8451821,0.09653801,0.20348467,0.068801776,680.0,-18.165417,0.05,1360.0,0.0
34,0.8451252,0.09672735,0.20351484,0.069324285,700.0,-21.451565,0.0,1400.0,0.075
35,0.845272,0.09675833,0.20360924,0.06947998,720.0,-18.464466,0.1,1440.0,0.075
36,0.84483963,0.09707529,0.20359612,0.07032481,740.0,-17.962797,0.1,1480.0,0.0
37,0.84491634,0.09784782,0.203576,0.07073555,760.0,-21.13683,0.1,1520.0,0.025
38,0.8449831,0.09775003,0.2036418,0.07081742,780.0,-21.643978,0.0,1560.0,0.025
39,0.8454023,0.09773395,0.20376192,0.070548385,800.0,-18.32142,0.1,1600.0,0.025
40,0.8455043,0.09762654,0.20379855,0.071213864,820.0,-20.21527,0.0,1640.0,0.075
41,0.8453706,0.09794393,0.20375258,0.07086846,840.0,-23.192791,0.0,1680.0,0.075
42,0.8454633,0.09792801,0.20378909,0.07082671,860.0,-20.21093,0.0,1720.0,0.075
43,0.8455722,0.0977822,0.2038692,0.071060315,880.0,-23.804815,0.05,1760.0,0.025
44,0.84575135,0.09769275,0.20393476,0.07131925,900.0,-23.596134,0.0,1800.0,0.05
45,0.8457706,0.09809869,0.20390825,0.072703,920.0,-19.505198,0.05,1840.0,0.025
46,0.84570915,0.09799441,0.20389995,0.07291544,940.0,-21.624874,0.05,1880.0,0.05
47,0.8458826,0.09814403,0.20393442,0.07327101,960.0,-23.764694,0.0,1920.0,0.1
48,0.8459251,0.09818619,0.20387693,0.07323308,980.0,-24.796486,0.0,1960.0,0.075
49,0.8460104,0.09807068,0.20391369,0.07324369,1000.0,-24.676937,0.0,2000.0,0.05
50,0.84598184,0.09836968,0.20388278,0.07350407,1020.0,-26.978067,0.0,2040.0,0.025
51,0.8459368,0.09823021,0.20370787,0.07391966,1040.0,-22.908905,0.0,2080.0,0.025
52,0.8462189,0.098230876,0.20379414,0.07377084,1060.0,-26.379217,0.0,2120.0,0.025
53,0.8462069,0.09828647,0.20378694,0.07401457,1080.0,-22.160816,0.0,2160.0,0.0
54,0.84631443,0.09812558,0.20378712,0.07377869,1100.0,-25.218096,0.0,2200.0,0.0
55,0.8462334,0.09801382,0.20376356,0.07374935,1120.0,-27.881237,0.0,2240.0,0.1
56,0.84634835,0.09781497,0.20379865,0.07349721,1140.0,-26.327454,0.0,2280.0,0.05
57,0.84646934,0.09775696,0.2038148,0.073489256,1160.0,-26.238745,0.1,2320.0,0.025
58,0.84637827,0.09757521,0.20372576,0.07388962,1180.0,-24.05292,0.05,2360.0,0.05
59,0.84618616,0.09759093,0.2036837,0.07401009,1200.0,-22.234238,0.2,2400.0,0.025
60,0.84627897,0.09762273,0.2037212,0.07395395,1220.0,-26.272888,0.05,2440.0,0.025
61,0.84632975,0.097659506,0.20377268,0.07418171,1240.0,-27.952747,0.0,2480.0,0.0
62,0.8461666,0.09803703,0.2037237,0.07425265,1260.0,-28.065964,0.0,2520.0,0.075
63,0.84605354,0.098045416,0.20376314,0.07421609,1280.0,-27.818304,0.05,2560.0,0.0
64,0.84613353,0.09795024,0.20375326,0.0742204,1300.0,-24.223831,0.05,2600.0,0.05
65,0.846376,0.097925454,0.20376961,0.074477054,1320.0,-29.546448,0.0,2640.0,0.05
66,0.8461024,0.097958915,0.2036965,0.07452797,1340.0,-25.64358,0.1,2680.0,0.0
67,0.84610516,0.09803764,0.20374146,0.074994504,1360.0,-23.113087,0.05,2720.0,0.0
68,0.8461357,0.09804336,0.20375648,0.0748017,1380.0,-25.922363,0.1,2760.0,0.025
69,0.8462886,0.098014764,0.20374271,0.07519541,1400.0,-25.65636,0.05,2800.0,0.1
70,0.846303,0.098006345,0.20376596,0.07526102,1420.0,-27.54655,0.0,2840.0,0.0
71,0.8462143,0.09796781,0.20376335,0.075234294,1440.0,-26.40105,0.1,2880.0,0.025
72,0.84610796,0.097951055,0.20374086,0.07508298,1460.0,-30.948273,0.0,2920.0,0.025
73,0.84595054,0.098058365,0.20374025,0.07547315,1480.0,-25.687153,0.15,2960.0,0.025
74,0.8459614,0.09809116,0.20372514,0.07540735,1500.0,-26.642202,0.1,3000.0,0.025
75,0.8459937,0.0980146,0.20372961,0.075326875,1520.0,-27.028538,0.05,3040.0,0.025
76,0.84602976,0.09807847,0.20375007,0.07541435,1540.0,-31.047592,0.0,3080.0,0.025
77,0.8460605,0.09797064,0.20374493,0.075369135,1560.0,-30.781347,0.0,3120.0,0.05
78,0.84601694,0.09813682,0.20375068,0.07534905,1580.0,-29.008228,0.05,3160.0,0.025
79,0.84601194,0.098127134,0.20373166,0.075339176,1600.0,-25.940182,0.05,3200.0,0.025
80,0.84599894,0.09809691,0.20374517,0.075180635,1620.0,-28.688192,0.05,3240.0,0.05
81,0.84617186,0.098026544,0.203781,0.075009204,1640.0,-27.301945,0.1,3280.0,0.025
82,0.84614176,0.09800934,0.20376201,0.07494246,1660.0,-30.096655,0.05,3320.0,0.05
83,0.8462141,0.09794975,0.20378564,0.07483686,1680.0,-31.474249,0.0,3360.0,0.025
84,0.8462615,0.09788179,0.20377235,0.07466913,1700.0,-25.999155,0.15,3400.0,0.0
85,0.84624857,0.09791871,0.20373152,0.07463993,1720.0,-23.188658,0.1,3440.0,0.025
86,0.84621334,0.09788197,0.2037076,0.074492455,1740.0,-31.042414,0.0,3480.0,0.025
