epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8351372,0.11072222,0.22536747,0.15205258,20.0,-1.4188554,0.4,100.0,0.09
1,0.832726,0.105950214,0.23903598,0.15309252,40.0,-1.8033326,0.5,200.0,0.13
2,0.83433837,0.106736325,0.24575323,0.15648493,60.0,-3.8699498,0.05,300.0,0.11
3,0.83635235,0.10979172,0.24614896,0.156667,80.0,-2.4439542,0.5,400.0,0.07
4,0.83683115,0.1111147,0.24834694,0.15644191,100.0,-2.3507113,0.7,500.0,0.12
5,0.83620167,0.11244905,0.24857393,0.15727486,120.0,-4.385293,0.5,600.0,0.12
6,0.8357877,0.11520696,0.24903682,0.15972635,140.0,-2.228101,0.75,700.0,0.14
7,0.83745116,0.11600223,0.24877153,0.15954663,160.0,-3.4319203,0.7,800.0,0.2
8,0.8371667,0.11711498,0.24882814,0.16090353,180.0,-5.7537246,0.5,900.0,0.15
9,0.836689,0.11856458,0.2490655,0.16040938,200.0,-2.729458,0.75,1000.0,0.21
10,0.837051,0.12205718,0.24941131,0.16203381,220.0,-0.20992751,1.0,1100.0,0.27
11,0.8370974,0.1221568,0.24964167,0.16139966,240.0,-4.9047213,0.7,1200.0,0.33
12,0.8376078,0.12468282,0.2499079,0.16185936,260.0,-0.21436517,1.0,1300.0,0.25
13,0.8381546,0.12449648,0.24995826,0.16237323,280.0,-3.1735258,0.8,1400.0,0.28
14,0.8382244,0.12624282,0.25051475,0.16261496,300.0,-2.039653,0.75,1500.0,0.29
15,0.83769864,0.12695847,0.2506351,0.16250604,320.0,-0.11616738,1.0,1600.0,0.33
16,0.83780783,0.12769316,0.25083053,0.1625165,340.0,-0.12275425,1.0,1700.0,0.36
17,0.8382059,0.12833124,0.25090516,0.16272089,360.0,-0.091720484,1.0,1800.0,0.28
18,0.8380311,0.12831455,0.25116733,0.16263111,380.0,-0.6313102,0.95,1900.0,0.33
19,0.8385883,0.12755428,0.2512307,0.16204932,400.0,-0.16752763,1.0,2000.0,0.4
20,0.8386542,0.12711889,0.25119826,0.16185221,420.0,-0.026737357,1.0,2100.0,0.33
21,0.839011,0.12733863,0.25125957,0.1622606,440.0,-0.09973695,1.0,2200.0,0.3
22,0.8390967,0.12771393,0.25139734,0.16217202,460.0,-1.959347,0.9,2300.0,0.34
23,0.8392753,0.12809701,0.25172284,0.16225985,480.0,-1.939704,0.85,2400.0,0.31
24,0.83940405,0.12811626,0.25188366,0.16255699,500.0,-0.684064,0.8,2500.0,0.31
25,0.8396924,0.12765196,0.25171703,0.16270964,520.0,-0.02466442,1.0,2600.0,0.38
26,0.8400204,0.12752572,0.25172144,0.16269232,540.0,-0.083693594,1.0,2700.0,0.41
27,0.8404541,0.12745373,0.25170508,0.16272753,560.0,-0.022989493,1.0,2800.0,0.3
28,0.84059983,0.12715863,0.2515977,0.16213597,580.0,-0.2858613,1.0,2900.0,0.43
29,0.84052825,0.12718834,0.2516597,0.16175905,600.0,-0.21123996,1.0,3000.0,0.43
30,0.84060436,0.12680608,0.2515406,0.16148978,620.0,-0.1013662,1.0,3100.0,0.41
31,0.8408969,0.12631842,0.25139168,0.16105749,640.0,-0.11002389,1.0,3200.0,0.44
32,0.8408682,0.12622668,0.25151995,0.16087922,660.0,-0.044944886,1.0,3300.0,0.54
33,0.8408957,0.12588525,0.25148374,0.1606532,680.0,-0.75378716,0.95,3400.0,0.49
34,0.841075,0.12595685,0.25142065,0.16075614,700.0,0.06001694,1.0,3500.0,0.35
35,0.84111017,0.12556368,0.2512626,0.16070889,720.0,-0.765697,0.95,3600.0,0.48
36,0.84138316,0.12527889,0.25120384,0.16075736,740.0,-0.07704644,1.0,3700.0,0.4
37,0.8414553,0.12505515,0.25104576,0.16090313,760.0,-0.06715119,1.0,3800.0,0.45
38,0.8414224,0.124903314,0.25094822,0.16070198,780.0,0.00045471732,1.0,3900.0,0.43
39,0.8413388,0.12487259,0.25090814,0.16059881,800.0,-0.13198248,1.0,4000.0,0.39
