epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8531129,0.09322977,0.20596744,0.037475184,20.0,-2.835684,0.0,100.0,0.05
1,0.85076094,0.093650766,0.2052098,0.036808364,40.0,-4.7340007,0.05,200.0,0.04
2,0.8492639,0.09318421,0.20475699,0.038823314,60.0,-7.037699,0.0,300.0,0.06
3,0.8486654,0.09272584,0.2047792,0.04229409,80.0,-8.533839,0.0,400.0,0.04
4,0.84760576,0.09372606,0.20442426,0.044085838,100.0,-10.203755,0.0,500.0,0.03
5,0.8466793,0.09371295,0.20414034,0.044642944,120.0,-11.000953,0.05,600.0,0.08
6,0.8457,0.093390904,0.20386615,0.044370994,140.0,-13.662663,0.0,700.0,0.03
7,0.84556216,0.093236566,0.20384714,0.044430934,160.0,-13.328951,0.1,800.0,0.01
8,0.8460588,0.0938504,0.20428982,0.049667303,180.0,-15.707026,0.0,900.0,0.07
9,0.84580714,0.09451754,0.20425056,0.05032959,200.0,-16.486881,0.05,1000.0,0.06
10,0.8461878,0.09625822,0.20452015,0.05260862,220.0,-18.832739,0.05,1100.0,0.0
11,0.8461284,0.096629,0.20446798,0.05593503,240.0,-17.295383,0.1,1200.0,0.05
12,0.84612155,0.09703649,0.20467766,0.0597011,260.0,-19.966343,0.0,1300.0,0.03
13,0.8464105,0.096770436,0.2045948,0.0597119,280.0,-23.250534,0.0,1400.0,0.05
14,0.8458279,0.0975902,0.20458728,0.061865963,300.0,-20.64273,0.0,1500.0,0.06
15,0.84512705,0.098084174,0.20445873,0.062358357,320.0,-17.614288,0.25,1600.0,0.04
16,0.8450636,0.097999424,0.2045196,0.06324682,340.0,-23.574078,0.0,1700.0,0.04
17,0.8451287,0.09893317,0.20461959,0.06545546,360.0,-23.479742,0.05,1800.0,0.06
18,0.84527284,0.09910292,0.20458132,0.066523984,380.0,-25.650066,0.0,1900.0,0.02
19,0.8457625,0.09975148,0.20468843,0.06719243,400.0,-25.557547,0.05,2000.0,0.02
20,0.84550786,0.09994682,0.20464897,0.0681224,420.0,-26.4525,0.05,2100.0,0.04
21,0.8456628,0.10046659,0.20467344,0.06999407,440.0,-22.976038,0.1,2200.0,0.05
22,0.8458705,0.10064017,0.204507,0.07170744,460.0,-23.70351,0.05,2300.0,0.02
23,0.84591967,0.10032207,0.20446192,0.07196708,480.0,-25.66773,0.05,2400.0,0.04
24,0.8460021,0.10030526,0.20437747,0.07240189,500.0,-24.073145,0.05,2500.0,0.04
25,0.8459542,0.10010686,0.20429544,0.07242194,520.0,-23.273788,0.1,2600.0,0.05
26,0.8458598,0.09990171,0.20435496,0.07263889,540.0,-23.739605,0.05,2700.0,0.09
27,0.8460694,0.100176774,0.20425753,0.07313254,560.0,-26.249197,0.0,2800.0,0.04
28,0.8457339,0.09996428,0.20414864,0.07361377,580.0,-25.050823,0.0,2900.0,0.05
29,0.8456121,0.099985726,0.20405951,0.073795095,600.0,-27.709753,0.0,3000.0,0.04
30,0.8456449,0.099878825,0.20401043,0.07453437,620.0,-27.88493,0.0,3100.0,0.05
31,0.84550303,0.10001684,0.20397152,0.0754893,640.0,-29.05283,0.05,3200.0,0.08
32,0.8453472,0.099835314,0.20396326,0.07573784,660.0,-25.878994,0.05,3300.0,0.1
33,0.84525967,0.09959219,0.20383501,0.07617925,680.0,-26.60793,0.0,3400.0,0.03
34,0.8452739,0.099387765,0.20383221,0.07597629,700.0,-30.711231,0.05,3500.0,0.01
35,0.84529406,0.09929628,0.20384619,0.07604303,720.0,-25.296751,0.0,3600.0,0.07
36,0.8452952,0.099179156,0.20388515,0.07618417,740.0,-25.213013,0.0,3700.0,0.02
37,0.8454116,0.09923783,0.2040175,0.077061884,760.0,-23.978308,0.1,3800.0,0.06
38,0.8455351,0.0993975,0.20402141,0.07778302,780.0,-27.334164,0.0,3900.0,0.03
39,0.84538984,0.09955988,0.20387575,0.078555115,800.0,-28.625889,0.0,4000.0,0.05
