epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84137225,0.09644703,0.20589155,0.10802869,20.0,-2.1942623,0.0,100.0,0.0
1,0.8461757,0.11472231,0.22797988,0.14207378,40.0,-3.3992133,0.0,200.0,0.01
2,0.8459659,0.12350455,0.23971762,0.1587037,60.0,-4.3322864,0.1,300.0,0.02
3,0.8441029,0.12046773,0.24666739,0.16165535,80.0,-5.03152,0.25,400.0,0.03
4,0.84319544,0.11864955,0.2508768,0.16640463,100.0,-5.5916104,0.3,500.0,0.05
5,0.8429675,0.11874861,0.25475085,0.16732161,120.0,-4.841569,0.6,600.0,0.1
6,0.84212035,0.1165109,0.25737372,0.16627826,140.0,-3.6117682,0.85,700.0,0.08
7,0.84197396,0.11489188,0.26017836,0.16740698,160.0,-3.4775631,0.65,800.0,0.23
8,0.84192985,0.114854306,0.26195976,0.1663108,180.0,-3.5219204,0.7,900.0,0.22
9,0.84111446,0.11655136,0.26382592,0.16686593,200.0,-2.7886622,0.85,1000.0,0.2
10,0.84156734,0.115875125,0.26522493,0.16582753,220.0,-2.8767865,0.85,1100.0,0.35
11,0.842434,0.11634678,0.26678297,0.16624992,240.0,-2.5306063,0.9,1200.0,0.32
12,0.8426995,0.11720356,0.26737216,0.16681062,260.0,-1.8669256,0.9,1300.0,0.26
13,0.84272194,0.11805744,0.26843616,0.16734678,280.0,-2.2829564,0.75,1400.0,0.19
14,0.8431289,0.1177572,0.26935223,0.16702192,300.0,-2.4402163,0.75,1500.0,0.33
15,0.8434097,0.118444316,0.27003187,0.16683337,320.0,-0.76759803,0.85,1600.0,0.34
16,0.8437295,0.11825794,0.2705458,0.16643304,340.0,-1.5708352,0.85,1700.0,0.37
17,0.8435354,0.11851669,0.2707608,0.16595386,360.0,-0.96324396,0.85,1800.0,0.36
18,0.84372354,0.11839647,0.2710503,0.1658521,380.0,-1.5655972,0.8,1900.0,0.35
19,0.8437514,0.11802461,0.27118027,0.16548207,400.0,-0.84151256,0.95,2000.0,0.45
20,0.8441904,0.11806012,0.27179635,0.16525564,420.0,-1.5684236,0.9,2100.0,0.37
21,0.8443751,0.118191786,0.27214462,0.1649657,440.0,-1.0070319,0.9,2200.0,0.38
22,0.8446675,0.117757075,0.27264446,0.1643189,460.0,-0.72844243,1.0,2300.0,0.47
23,0.84480387,0.11791513,0.27310807,0.16382892,480.0,-0.8210524,0.95,2400.0,0.31
24,0.8445811,0.11758071,0.27321818,0.16375238,500.0,-0.8801573,0.75,2500.0,0.35
25,0.8444052,0.117643505,0.27337128,0.16321684,520.0,-0.74016255,0.95,2600.0,0.46
26,0.8445323,0.117520005,0.27369457,0.16319904,540.0,-0.6777314,0.8,2700.0,0.32
27,0.8449397,0.11711073,0.2739979,0.16266447,560.0,-0.553965,0.9,2800.0,0.41
28,0.8450423,0.1163009,0.27426484,0.1622565,580.0,-0.45529884,1.0,2900.0,0.38
29,0.8453503,0.11578187,0.27451035,0.16193448,600.0,-0.9110851,0.85,3000.0,0.39
30,0.8454271,0.11549518,0.2748157,0.16163549,620.0,-0.57094395,0.95,3100.0,0.41
31,0.8455046,0.1153261,0.27509654,0.16135989,640.0,-0.86898947,0.8,3200.0,0.42
32,0.84557885,0.114999235,0.27529097,0.16094767,660.0,-0.67312485,0.95,3300.0,0.45
33,0.8455046,0.114794455,0.2754996,0.16046332,680.0,-0.47235098,1.0,3400.0,0.51
34,0.8455294,0.11450861,0.27564698,0.16009103,700.0,-0.538077,0.95,3500.0,0.47
35,0.84553224,0.1144366,0.27585998,0.16009162,720.0,-0.52425474,0.95,3600.0,0.4
36,0.84563637,0.11409823,0.27611065,0.15961029,740.0,-0.69031984,0.95,3700.0,0.51
37,0.84576434,0.11403799,0.27617761,0.1593948,760.0,-0.91388017,0.8,3800.0,0.39
38,0.8458128,0.11385113,0.27628362,0.15910514,780.0,-0.8135856,0.75,3900.0,0.4
39,0.84588474,0.11321022,0.2763496,0.15858494,800.0,-0.54901177,1.0,4000.0,0.48
