epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86048627,0.1057492,0.20419876,0.06014203,20.0,-1.8490994,0.0,40.0,0.075
1,0.8570383,0.10396886,0.20474681,0.06419624,40.0,-2.5545769,0.1,80.0,0.075
2,0.8546812,0.102992825,0.20405829,0.06324556,60.0,-3.1972666,0.1,120.0,0.025
3,0.85382646,0.102688394,0.20488833,0.064942144,80.0,-3.7694561,0.1,160.0,0.075
4,0.8527655,0.10309288,0.2045299,0.06530079,100.0,-4.0718164,0.25,200.0,0.0
5,0.8510876,0.102528274,0.20447235,0.06769827,120.0,-3.9901543,0.35,240.0,0.075
6,0.85101336,0.10276876,0.20447168,0.07078938,140.0,-5.961013,0.1,280.0,0.0
7,0.85072607,0.10497361,0.2034071,0.07468346,160.0,-5.746378,0.2,320.0,0.025
8,0.85006094,0.105812706,0.20267795,0.07778056,180.0,-6.02747,0.25,360.0,0.125
9,0.8500163,0.106498025,0.20222594,0.08150737,200.0,-6.1725926,0.35,400.0,0.0
10,0.8494727,0.10773217,0.20203851,0.08429462,220.0,-7.534494,0.25,440.0,0.025
11,0.84941095,0.108762115,0.20216426,0.08561015,240.0,-8.383975,0.15,480.0,0.05
12,0.84865165,0.10821075,0.20227571,0.08664118,260.0,-7.7716064,0.3,520.0,0.0
13,0.84829503,0.10981334,0.20217833,0.08877137,280.0,-9.358145,0.2,560.0,0.05
14,0.8492947,0.10955855,0.20228243,0.08907635,300.0,-9.753207,0.2,600.0,0.0
15,0.84817845,0.111319505,0.20209293,0.091332465,320.0,-8.392286,0.35,640.0,0.025
16,0.8475023,0.11341176,0.20201072,0.09394657,340.0,-10.042232,0.25,680.0,0.075
17,0.84709173,0.11517333,0.20147185,0.09559972,360.0,-8.891924,0.4,720.0,0.0
18,0.8466664,0.117720865,0.20152536,0.09872827,380.0,-8.720972,0.25,760.0,0.075
19,0.8460595,0.11933347,0.20188646,0.10083042,400.0,-7.08947,0.4,800.0,0.025
20,0.84562945,0.120795585,0.20151743,0.103540145,420.0,-10.32955,0.2,840.0,0.05
21,0.8461173,0.12272789,0.20195448,0.10525941,440.0,-9.235746,0.25,880.0,0.0
22,0.84625465,0.12329945,0.20186354,0.10670318,460.0,-8.843192,0.4,920.0,0.075
23,0.8464992,0.12559938,0.2018692,0.1097869,480.0,-6.0901337,0.6,960.0,0.05
24,0.8463494,0.12580158,0.20217663,0.11156934,500.0,-5.477585,0.7,1000.0,0.175
25,0.8460758,0.1278433,0.20215338,0.11314797,520.0,-4.570095,0.75,1040.0,0.125
26,0.8457546,0.12870112,0.2026549,0.11487092,540.0,-4.9209013,0.75,1080.0,0.15
27,0.8452316,0.129618,0.20279552,0.11598059,560.0,-9.134803,0.6,1120.0,0.075
28,0.8450311,0.1297639,0.20278805,0.116383,580.0,-6.145112,0.55,1160.0,0.15
