epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8534853,0.09836928,0.23394711,0.10188781,20.0,-1.269483,0.1,40.0,0.0
1,0.8506498,0.09743661,0.22803985,0.11002735,40.0,-2.2485607,0.05,80.0,0.0
2,0.8490205,0.10064282,0.22326206,0.12361335,60.0,-2.2934432,0.2,120.0,0.0
3,0.84887004,0.10632079,0.22199306,0.13382655,80.0,-2.1378834,0.5,160.0,0.025
4,0.84412354,0.12255917,0.21786906,0.14638089,100.0,-2.4819963,0.45,200.0,0.0
5,0.8387405,0.13590783,0.2152507,0.15358125,120.0,-2.8160062,0.2,240.0,0.0
6,0.83490986,0.14646554,0.21355762,0.16300653,140.0,-4.828589,0.0,280.0,0.0
7,0.83181524,0.15023781,0.21149246,0.16926505,160.0,-5.6167345,0.1,320.0,0.0
8,0.827354,0.15770479,0.20979688,0.1723338,180.0,-5.703426,0.0,360.0,0.05
9,0.8252051,0.1604053,0.20921034,0.17688952,200.0,-4.866171,0.15,400.0,0.0
10,0.8233989,0.16398598,0.20907046,0.18028633,220.0,-1.8488667,0.7,440.0,0.05
11,0.8235617,0.16412967,0.2098495,0.18208446,240.0,-2.415279,0.55,480.0,0.125
12,0.8227262,0.16530897,0.20921172,0.18471013,260.0,-4.4169836,0.25,520.0,0.125
13,0.8214145,0.16583212,0.20952034,0.1861997,280.0,-3.7861774,0.3,560.0,0.075
14,0.8209067,0.16677661,0.20938604,0.18755318,300.0,-5.902993,0.25,600.0,0.1
15,0.8212926,0.16864485,0.20940243,0.18938161,320.0,-6.463201,0.15,640.0,0.025
16,0.82042056,0.17045832,0.20962098,0.19016,340.0,-5.6194353,0.3,680.0,0.075
17,0.81991106,0.17178689,0.21006465,0.1919581,360.0,-4.9117117,0.25,720.0,0.075
18,0.820406,0.17335118,0.20998065,0.19316581,380.0,-6.003302,0.15,760.0,0.025
19,0.8220132,0.1733496,0.21083087,0.19432968,400.0,-7.635503,0.15,800.0,0.075
20,0.82269096,0.17398405,0.21078327,0.19541661,420.0,-7.061348,0.35,840.0,0.0
21,0.8237326,0.17515367,0.2115744,0.19597286,440.0,-5.266758,0.3,880.0,0.025
22,0.8251629,0.17614377,0.21195157,0.19691302,460.0,-8.13777,0.25,920.0,0.075
23,0.8256607,0.17710714,0.2119537,0.19745333,480.0,-4.4036384,0.4,960.0,0.0
24,0.82565504,0.17789143,0.21194123,0.19837724,500.0,-2.776449,0.5,1000.0,0.05
25,0.8247399,0.17869021,0.21168557,0.1989252,520.0,-5.8896856,0.2,1040.0,0.1
26,0.8249195,0.1788827,0.21141186,0.19954202,540.0,-6.655454,0.25,1080.0,0.075
27,0.82580453,0.17898469,0.21127921,0.20027922,560.0,-6.953456,0.35,1120.0,0.075
28,0.82672113,0.17875011,0.21141288,0.20047103,580.0,-6.7102737,0.4,1160.0,0.075
29,0.8276944,0.17883576,0.21173912,0.20034489,600.0,-8.267506,0.45,1200.0,0.05
30,0.8282282,0.17813684,0.21180102,0.20026007,620.0,-7.4313955,0.55,1240.0,0.125
31,0.8289261,0.1786433,0.2117553,0.20098752,640.0,-7.089372,0.5,1280.0,0.1
32,0.8299008,0.17823571,0.21202467,0.2005349,660.0,-2.8701348,0.5,1320.0,0.025
33,0.83064103,0.17790909,0.21220031,0.20073979,680.0,-2.8691096,0.6,1360.0,0.25
34,0.83139235,0.17701489,0.21217853,0.20068794,700.0,-5.802932,0.6,1400.0,0.1
35,0.8319452,0.17649454,0.2124363,0.20064165,720.0,-10.939199,0.35,1440.0,0.05
36,0.8323354,0.17656149,0.21267861,0.20067829,740.0,-5.97705,0.5,1480.0,0.075
37,0.8331289,0.17705542,0.21273449,0.2006623,760.0,-10.733947,0.25,1520.0,0.05
38,0.833494,0.17662562,0.21289617,0.2009044,780.0,-3.3798294,0.7,1560.0,0.125
39,0.833869,0.17627282,0.2128279,0.20100912,800.0,-10.729801,0.3,1600.0,0.125
40,0.83477205,0.1759088,0.21268779,0.20105752,820.0,-10.341593,0.4,1640.0,0.1
41,0.835985,0.17626226,0.21288742,0.20118411,840.0,-9.601641,0.2,1680.0,0.125
42,0.83597875,0.17583545,0.21280275,0.20135261,860.0,-10.247839,0.35,1720.0,0.05
43,0.83640414,0.17533447,0.2127411,0.20129396,880.0,-9.826719,0.2,1760.0,0.125
44,0.83664507,0.17503272,0.21284875,0.20149697,900.0,-8.64463,0.45,1800.0,0.225
45,0.83707064,0.17498733,0.21279986,0.20163958,920.0,-8.157771,0.65,1840.0,0.125
46,0.83773035,0.17475803,0.21275252,0.20198856,940.0,-5.804857,0.55,1880.0,0.1
47,0.83833486,0.17466788,0.21301089,0.20224006,960.0,-15.772847,0.15,1920.0,0.075
48,0.83874637,0.17425986,0.2133304,0.20259687,980.0,-8.75527,0.5,1960.0,0.075
49,0.8389716,0.17440285,0.2131865,0.20281602,1000.0,-1.4389781,0.75,2000.0,0.1
50,0.839562,0.1742285,0.21316999,0.20283118,1020.0,-7.5014753,0.4,2040.0,0.15
51,0.84057283,0.17413735,0.21350598,0.20309773,1040.0,-8.531047,0.25,2080.0,0.025
52,0.84129906,0.17368238,0.21350966,0.20323826,1060.0,-10.741152,0.5,2120.0,0.025
53,0.8419774,0.17346513,0.21354026,0.20354381,1080.0,-11.599882,0.45,2160.0,0.025
54,0.8419439,0.17334878,0.21364711,0.20361312,1100.0,-6.477926,0.6,2200.0,0.05
55,0.8418825,0.173036,0.21371086,0.20386125,1120.0,-15.899061,0.35,2240.0,0.05
56,0.8421785,0.17304458,0.21383268,0.2041347,1140.0,-12.164277,0.3,2280.0,0.0
57,0.8424855,0.17278798,0.21417548,0.20442683,1160.0,-6.1592903,0.55,2320.0,0.025
58,0.84273654,0.17219418,0.21418394,0.20422299,1180.0,-11.548857,0.4,2360.0,0.05
59,0.8429031,0.17189151,0.21432,0.20427926,1200.0,-9.946962,0.45,2400.0,0.075
60,0.84311056,0.17165802,0.21423218,0.20448257,1220.0,-11.241154,0.3,2440.0,0.15
61,0.84337443,0.17122251,0.21430096,0.20479153,1240.0,-7.537837,0.7,2480.0,0.1
62,0.8434844,0.17061438,0.21444187,0.2045185,1260.0,-7.439649,0.6,2520.0,0.15
63,0.84380096,0.17003292,0.214576,0.20424177,1280.0,-6.6947203,0.75,2560.0,0.025
