epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
30,0.8540154,0.078597985,0.19561209,0.08135513,0.8428511,0.081955165,0.21891412,0.14330529,0.8464141,0.14281483,0.27307338,0.15749444,620.0,-4.594947952225804,0.5,1240.0,0.325
31,0.8540116,0.07826919,0.19562434,0.080776766,0.8432335,0.08180792,0.21881515,0.1430964,0.84636194,0.14226045,0.27314818,0.15715371,640.0,-2.6815154763311146,0.8,1280.0,0.225
32,0.854177,0.07795063,0.19568945,0.0802729,0.8437116,0.08172323,0.21947357,0.14528945,0.84674925,0.14249179,0.27324054,0.15712532,660.0,-3.5707579651325942,0.7,1320.0,0.25
33,0.85397464,0.07765647,0.19561401,0.07982978,0.84293693,0.081460804,0.21823412,0.14726016,0.8459616,0.14503747,0.2725817,0.15773477,680.0,-4.050875325858593,0.75,1360.0,0.225
34,0.8538861,0.07733109,0.19559528,0.07930439,0.84273195,0.08128431,0.21787885,0.148023,0.8460646,0.14640586,0.27260894,0.15798475,700.0,-5.431661222189664,0.6,1400.0,0.375
35,0.8539981,0.07709282,0.19563618,0.07886184,0.84272814,0.08123723,0.21767905,0.14758924,0.84550864,0.14614819,0.2725631,0.15798272,720.0,-2.510527192890644,0.7,1440.0,0.425
36,0.85396224,0.076839335,0.19563395,0.07837998,0.84275705,0.08116082,0.21751338,0.14718297,0.84578705,0.14557016,0.27266043,0.15783928,740.0,-3.266634205952287,0.7,1480.0,0.3
37,0.8540664,0.07655778,0.19567312,0.077908866,0.8428133,0.08106046,0.21738742,0.14675735,0.8456556,0.1464071,0.27279562,0.15811692,760.0,-2.618728471919894,0.85,1520.0,0.3
38,0.85407066,0.07629636,0.19567224,0.07751252,0.8427035,0.08097241,0.21713017,0.14641815,0.8453732,0.14651255,0.2728197,0.15809414,780.0,-1.5262673109918832,0.9,1560.0,0.35
39,0.8541081,0.075980015,0.19569206,0.07701444,0.84279734,0.08085757,0.21694383,0.14608371,0.84496564,0.14680316,0.27283296,0.15846671,800.0,-5.039536981865764,0.65,1600.0,0.275
40,0.8540616,0.07580114,0.19567028,0.07659058,0.84246755,0.08095581,0.21693175,0.14633901,0.8437565,0.14857474,0.27237818,0.15864982,820.0,-3.9164664714485404,0.7,1640.0,0.3
41,0.8540848,0.07554896,0.1957112,0.07622483,0.84267837,0.08085748,0.2167885,0.14596881,0.84340143,0.14871684,0.27200127,0.15870023,840.0,-5.631869009569288,0.4,1680.0,0.35
42,0.8540905,0.07531603,0.19572265,0.07583122,0.8427711,0.080759875,0.21657647,0.1456057,0.8437641,0.14871626,0.27199683,0.15840976,860.0,-3.690800848424435,0.5,1720.0,0.375
43,0.8540495,0.075112045,0.19571178,0.07540226,0.84275,0.08067131,0.21644281,0.14516395,0.8435506,0.14857107,0.27215487,0.15764983,880.0,-2.379255832761526,0.7,1760.0,0.35
44,0.85405535,0.07486461,0.19570395,0.07501428,0.8427116,0.08056915,0.21627314,0.14479986,0.8438403,0.1479788,0.27259928,0.15693285,900.0,-1.7082890990674495,0.85,1800.0,0.425
45,0.8540072,0.074658774,0.19568542,0.07465575,0.842726,0.08047491,0.21612859,0.14434718,0.8444229,0.14764136,0.27258033,0.1562911,920.0,-2.1356117114126683,0.8,1840.0,0.4
46,0.8539669,0.07446275,0.19569677,0.07430718,0.8426969,0.08040375,0.21605426,0.14394215,0.8448228,0.14789498,0.2728619,0.15599824,940.0,-3.943806346610189,0.7,1880.0,0.475
47,0.8542195,0.074285395,0.1956915,0.074072525,0.8430386,0.08033361,0.21581507,0.14385496,0.8455322,0.14765742,0.27283302,0.15577348,960.0,-1.62517866627872,0.8,1920.0,0.375
48,0.8542581,0.07406605,0.195726,0.07371307,0.843117,0.08022342,0.215712,0.14338091,0.84602827,0.14689466,0.27297762,0.15519367,980.0,-3.6282739595472813,0.75,1960.0,0.6
49,0.8542974,0.07388634,0.19574489,0.07339452,0.843226,0.08014869,0.21553169,0.14303246,0.8462456,0.14637828,0.27305844,0.154634,1000.0,-3.2689310524910686,0.85,2000.0,0.5
50,0.8543057,0.07370923,0.19576462,0.07306817,0.84328645,0.08007549,0.21548675,0.14259866,0.846111,0.14618053,0.27315328,0.15405393,1020.0,-1.6826410873979332,0.8,2040.0,0.425
51,0.8542321,0.07355139,0.19574544,0.0727103,0.8431649,0.08001054,0.21537113,0.14212888,0.84626025,0.14572386,0.2731559,0.15360516,1040.0,-1.6768987876474857,0.95,2080.0,0.325
52,0.85421556,0.073421516,0.19573855,0.07235677,0.84320927,0.0799635,0.21524468,0.14180145,0.8464701,0.14543325,0.27322853,0.15293762,1060.0,-2.2075954700112344,0.8,2120.0,0.475
53,0.8541863,0.07324012,0.19569309,0.07208982,0.8432493,0.079863876,0.2151091,0.14136945,0.84687287,0.14493646,0.2732077,0.15239178,1080.0,-0.9498123986721041,1.0,2160.0,0.5
54,0.85434395,0.073059544,0.1957472,0.07175136,0.84338474,0.07980903,0.21503186,0.14098828,0.8472197,0.14456259,0.27329037,0.15174113,1100.0,-1.5071336566507818,0.9,2200.0,0.575
55,0.85425615,0.07288863,0.1957247,0.07145892,0.8433717,0.079705454,0.2149212,0.14068347,0.84756136,0.14415105,0.27348292,0.15136191,1120.0,-1.0741755383610725,0.8,2240.0,0.65
56,0.854146,0.07279695,0.19570963,0.07115521,0.8433979,0.0796712,0.21484767,0.14036065,0.8477954,0.14384109,0.27349436,0.15102284,1140.0,-0.8678153633475304,1.0,2280.0,0.4
57,0.8541336,0.0726404,0.19571553,0.07086596,0.8434369,0.07961551,0.21474007,0.13998418,0.8481335,0.14332026,0.27364534,0.15064451,1160.0,-1.1029800013899802,1.0,2320.0,0.6
58,0.8541591,0.072447926,0.1957218,0.07057951,0.84345657,0.07951817,0.21463662,0.13963188,0.84844375,0.14294358,0.27388728,0.15033202,1180.0,-1.4067831485271456,0.8,2360.0,0.425
