epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8576813,0.10906737,0.2519551,0.09774555,20.0,-1.7129929,0.1,40.0,0.0
1,0.85388446,0.11502264,0.2523292,0.10906406,40.0,-2.3635986,0.05,80.0,0.025
2,0.85074687,0.11495566,0.25077653,0.12001692,60.0,-1.7458847,0.65,120.0,0.125
3,0.849624,0.11805115,0.25215632,0.12508544,80.0,-1.7967236,0.65,160.0,0.075
4,0.85201645,0.12337484,0.25439575,0.12755758,100.0,-2.3031435,0.4,200.0,0.05
5,0.85067326,0.1254377,0.25424343,0.13135962,120.0,-3.0025868,0.25,240.0,0.1
6,0.8498642,0.12777317,0.25361964,0.13209233,140.0,-2.8723586,0.6,280.0,0.05
7,0.8497632,0.12878479,0.2549474,0.13208014,160.0,-4.3676205,0.3,320.0,0.05
8,0.848469,0.12824602,0.25515988,0.13595462,180.0,-4.005243,0.4,360.0,0.05
9,0.84791565,0.12901117,0.25553468,0.13888839,200.0,-3.8964543,0.45,400.0,0.05
10,0.8465931,0.12893088,0.2543775,0.14142832,220.0,-7.8222175,0.05,440.0,0.025
11,0.84685373,0.1275816,0.25490865,0.1420057,240.0,-6.49853,0.1,480.0,0.0
12,0.84721184,0.1264627,0.2557725,0.14288022,260.0,-7.598574,0.1,520.0,0.025
13,0.8465964,0.12927453,0.25620574,0.14842306,280.0,-8.381876,0.1,560.0,0.05
14,0.8459907,0.12925948,0.25688267,0.149923,300.0,-9.005728,0.05,600.0,0.05
15,0.8461339,0.12836544,0.25824177,0.15199335,320.0,-7.3609047,0.25,640.0,0.075
16,0.84615535,0.12809382,0.2588703,0.15457028,340.0,-9.916692,0.1,680.0,0.075
17,0.8469844,0.12773578,0.25910437,0.15514463,360.0,-9.604667,0.1,720.0,0.025
18,0.8473881,0.12652665,0.2591082,0.15648785,380.0,-10.022446,0.1,760.0,0.025
19,0.84680074,0.12581055,0.25940922,0.15850328,400.0,-9.171235,0.15,800.0,0.0
20,0.84684676,0.12582771,0.2585821,0.16003507,420.0,-10.980298,0.05,840.0,0.025
21,0.8469913,0.12587689,0.25870937,0.16155416,440.0,-12.043142,0.1,880.0,0.0
22,0.8471102,0.12526418,0.2593721,0.16298158,460.0,-11.039556,0.15,920.0,0.05
23,0.8462687,0.12526697,0.25922936,0.16360763,480.0,-12.332205,0.05,960.0,0.1
24,0.845628,0.12572472,0.25940192,0.1644066,500.0,-12.904413,0.05,1000.0,0.075
25,0.8451658,0.12554215,0.2595573,0.16520794,520.0,-9.46019,0.25,1040.0,0.05
26,0.8449483,0.12563287,0.25974423,0.16547784,540.0,-12.170455,0.1,1080.0,0.1
27,0.8443739,0.12653527,0.259753,0.16760628,560.0,-8.830536,0.4,1120.0,0.075
28,0.8446122,0.12786298,0.26005346,0.16861735,580.0,-11.078606,0.2,1160.0,0.075
29,0.8443498,0.1284265,0.2602201,0.1698773,600.0,-10.013271,0.2,1200.0,0.075
30,0.84436303,0.1285126,0.2604148,0.17074715,620.0,-9.373396,0.45,1240.0,0.15
31,0.84382296,0.13041382,0.260567,0.17182572,640.0,-11.025841,0.35,1280.0,0.125
32,0.842526,0.13189004,0.26055336,0.17277168,660.0,-13.290808,0.15,1320.0,0.075
33,0.8428237,0.13454504,0.260891,0.17441124,680.0,-13.635735,0.15,1360.0,0.175
34,0.8428263,0.13511343,0.2611435,0.17533049,700.0,-7.286611,0.35,1400.0,0.075
35,0.8426726,0.1354426,0.2610923,0.17510268,720.0,-7.89001,0.35,1440.0,0.1
36,0.84264034,0.13568789,0.2612366,0.17519355,740.0,-11.023017,0.25,1480.0,0.15
37,0.84246176,0.13732225,0.2615949,0.17573033,760.0,-7.1425924,0.25,1520.0,0.3
38,0.8424792,0.13705285,0.26151413,0.17568572,780.0,-11.003881,0.4,1560.0,0.175
39,0.84284633,0.13891229,0.26137668,0.17652592,800.0,-7.7993164,0.4,1600.0,0.1
40,0.84359884,0.14055306,0.26176456,0.1769885,820.0,-5.8502526,0.6,1640.0,0.075
41,0.8440024,0.14202754,0.2618158,0.1780625,840.0,-5.0732684,0.6,1680.0,0.125
42,0.8437965,0.14290382,0.26162043,0.17801382,860.0,-8.802055,0.35,1720.0,0.2
