epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8507921,0.105378985,0.20638086,0.04421689,20.0,-1.3330805,0.1,40.0,0.125
1,0.8539326,0.098413765,0.20715463,0.04069994,40.0,-2.1419423,0.0,80.0,0.025
2,0.84921736,0.09625881,0.20474534,0.04852658,60.0,-2.603932,0.05,120.0,0.1
3,0.84899193,0.09601226,0.20480764,0.04724379,80.0,-3.881672,0.05,160.0,0.0
4,0.84565705,0.10073177,0.20415117,0.053196043,100.0,-4.206601,0.0,200.0,0.05
5,0.84820676,0.099980704,0.20506664,0.05650502,120.0,-5.4106803,0.0,240.0,0.0
6,0.84867984,0.0997028,0.20524155,0.056517437,140.0,-5.894055,0.0,280.0,0.0
7,0.84897405,0.09848303,0.20491424,0.056453574,160.0,-6.483803,0.05,320.0,0.0
8,0.8495307,0.09879855,0.20483369,0.05530162,180.0,-7.782125,0.0,360.0,0.025
9,0.85002047,0.09838032,0.20511383,0.056144923,200.0,-8.773159,0.0,400.0,0.05
10,0.85045177,0.09825417,0.20522174,0.056922283,220.0,-8.622294,0.05,440.0,0.05
11,0.84976655,0.09843618,0.20492804,0.057071067,240.0,-8.792822,0.05,480.0,0.0
12,0.8481009,0.09760296,0.20446363,0.056091107,260.0,-10.310505,0.0,520.0,0.05
13,0.8472721,0.09754148,0.20422044,0.055729352,280.0,-10.697184,0.05,560.0,0.0
14,0.8465491,0.09725687,0.20393309,0.05569799,300.0,-11.541587,0.0,600.0,0.025
15,0.84593064,0.096867025,0.20372675,0.0550101,320.0,-11.935832,0.0,640.0,0.05
16,0.8461779,0.09673623,0.20398584,0.055807043,340.0,-12.908757,0.0,680.0,0.075
17,0.8466248,0.099632554,0.20397022,0.0576935,360.0,-11.180837,0.15,720.0,0.075
18,0.8466274,0.09917245,0.20382254,0.059289765,380.0,-13.351626,0.05,760.0,0.025
19,0.84652376,0.09886539,0.20366845,0.060418297,400.0,-14.866351,0.0,800.0,0.05
20,0.84617203,0.09962804,0.20347045,0.06321268,420.0,-15.291493,0.0,840.0,0.05
21,0.84592146,0.10018859,0.20348905,0.06602958,440.0,-15.03116,0.0,880.0,0.075
22,0.84584093,0.09993353,0.20359968,0.066312276,460.0,-15.753073,0.05,920.0,0.075
23,0.8456852,0.10037309,0.2037062,0.06852984,480.0,-17.064234,0.0,960.0,0.075
24,0.8458908,0.10021914,0.20375873,0.06826012,500.0,-14.795839,0.1,1000.0,0.05
25,0.8457866,0.099961646,0.20376301,0.0678822,520.0,-16.76533,0.1,1040.0,0.05
26,0.8455159,0.09973731,0.20375735,0.06857915,540.0,-16.785881,0.0,1080.0,0.05
27,0.8451417,0.09952417,0.20354784,0.069041125,560.0,-17.63805,0.0,1120.0,0.025
28,0.84511757,0.09938561,0.20346881,0.06888927,580.0,-20.287968,0.0,1160.0,0.05
29,0.84486693,0.099386804,0.20342234,0.068908244,600.0,-15.276285,0.2,1200.0,0.0
30,0.84509283,0.09950668,0.2034974,0.07024762,620.0,-18.030289,0.0,1240.0,0.075
31,0.8452208,0.09982091,0.20356058,0.07115527,640.0,-17.280674,0.05,1280.0,0.0
32,0.8450915,0.100014,0.20345883,0.07172112,660.0,-18.444891,0.05,1320.0,0.025
33,0.8451035,0.09985723,0.20353262,0.071787454,680.0,-18.293598,0.05,1360.0,0.025
34,0.8453529,0.09974147,0.20360143,0.072542414,700.0,-14.911502,0.05,1400.0,0.0
35,0.84549975,0.09990903,0.20365612,0.07251175,720.0,-18.250977,0.0,1440.0,0.05
36,0.845681,0.1001479,0.20372008,0.072571814,740.0,-18.253374,0.05,1480.0,0.075
37,0.84530836,0.100686125,0.20373501,0.07362597,760.0,-19.58047,0.1,1520.0,0.025
38,0.8455737,0.10096705,0.20379964,0.07396111,780.0,-19.83641,0.0,1560.0,0.075
39,0.8455682,0.10097536,0.20376368,0.07392737,800.0,-21.044313,0.0,1600.0,0.025
40,0.845601,0.10133625,0.2037929,0.07420857,820.0,-17.849258,0.05,1640.0,0.05
41,0.8458283,0.10156986,0.20383781,0.07457662,840.0,-20.074703,0.1,1680.0,0.0
42,0.8459278,0.10143001,0.20385769,0.07520303,860.0,-21.78358,0.0,1720.0,0.1
43,0.8457661,0.10154609,0.20379013,0.07551144,880.0,-16.541306,0.15,1760.0,0.0
44,0.84576017,0.10134432,0.20380628,0.07628152,900.0,-20.854279,0.05,1800.0,0.025
45,0.8458235,0.1011391,0.20379685,0.07654416,920.0,-21.904041,0.05,1840.0,0.075
46,0.8458166,0.10100937,0.20381142,0.07672785,940.0,-17.947535,0.05,1880.0,0.025
47,0.84570616,0.1007821,0.20381096,0.076976374,960.0,-21.673733,0.0,1920.0,0.025
48,0.8456025,0.10083389,0.20380747,0.07712514,980.0,-20.77146,0.05,1960.0,0.05
49,0.84566575,0.10086834,0.20377786,0.07792715,1000.0,-20.10035,0.05,2000.0,0.025
50,0.8456735,0.100665,0.20380265,0.07812908,1020.0,-20.135387,0.05,2040.0,0.025
51,0.84573627,0.10045738,0.2038377,0.078029074,1040.0,-18.915415,0.0,2080.0,0.05
52,0.8459723,0.10037201,0.20384966,0.07811431,1060.0,-19.87298,0.1,2120.0,0.025
53,0.84589624,0.10037426,0.20384282,0.07859756,1080.0,-21.394485,0.0,2160.0,0.025
54,0.8459646,0.100297846,0.20388125,0.07866044,1100.0,-22.768011,0.0,2200.0,0.0
55,0.84572154,0.10011218,0.20384672,0.07882463,1120.0,-25.199846,0.0,2240.0,0.1
56,0.84577745,0.09998599,0.20386851,0.078931324,1140.0,-18.271961,0.0,2280.0,0.025
57,0.84583753,0.099830516,0.2039461,0.07927434,1160.0,-22.623945,0.05,2320.0,0.0
58,0.8460185,0.09972329,0.2040069,0.07924287,1180.0,-24.661097,0.0,2360.0,0.025
59,0.84601206,0.099603556,0.203993,0.07922332,1200.0,-22.20969,0.0,2400.0,0.025
60,0.8462593,0.099567674,0.20402603,0.079359554,1220.0,-24.04759,0.0,2440.0,0.025
61,0.8463392,0.09945464,0.20402178,0.07929637,1240.0,-22.340717,0.15,2480.0,0.05
62,0.84646827,0.09935629,0.20406139,0.07954096,1260.0,-26.216553,0.0,2520.0,0.125
63,0.84629506,0.09928132,0.20406227,0.07957129,1280.0,-28.088715,0.0,2560.0,0.05
64,0.8462545,0.09917071,0.20406112,0.07950834,1300.0,-24.300053,0.0,2600.0,0.0
65,0.8461017,0.09924549,0.20400865,0.07934139,1320.0,-26.592072,0.0,2640.0,0.025
66,0.84610254,0.09911875,0.20399188,0.07918883,1340.0,-22.448608,0.1,2680.0,0.025
67,0.84614295,0.099139296,0.20400423,0.07902854,1360.0,-24.53083,0.1,2720.0,0.0
68,0.8463382,0.09922787,0.2040553,0.078930706,1380.0,-25.737217,0.0,2760.0,0.05
69,0.8463208,0.09913821,0.2039931,0.07902717,1400.0,-27.293987,0.0,2800.0,0.05
