epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
31,0.85837126,0.07016125,0.20454888,0.0472543,0.851618,0.087785445,0.20460972,0.08237194,0.8419749,0.13311261,0.20493555,0.1232851,320.0,-8.641521,0.3,640.0,0.0
32,0.8582683,0.06994284,0.20450372,0.0470015,0.85154086,0.087254465,0.20456421,0.08159296,0.8414019,0.13316081,0.20415284,0.12489679,330.0,-7.8451767,0.6,660.0,0.05
33,0.858355,0.06958687,0.20450884,0.04669734,0.8518286,0.08684162,0.20469993,0.08193181,0.8409628,0.13397221,0.20444998,0.12731217,340.0,-8.382396,0.6,680.0,0.0
34,0.85864085,0.06926001,0.20456943,0.04641039,0.85210776,0.08640594,0.20476073,0.08122979,0.84089106,0.13358077,0.20390767,0.12784308,350.0,-10.926826,0.3,700.0,0.05
35,0.85870415,0.06900923,0.20456487,0.0461339,0.8520202,0.08597896,0.20476857,0.080999754,0.8410711,0.13359807,0.20371003,0.12930211,360.0,-6.821565,0.6,720.0,0.05
36,0.8586715,0.06872133,0.20450372,0.045874134,0.85188437,0.08554241,0.20467013,0.0802972,0.8406926,0.1333518,0.20406899,0.12947619,370.0,-7.6846933,0.4,740.0,0.3
37,0.8586075,0.068410315,0.2044524,0.045611225,0.8517987,0.08510464,0.20454241,0.08007017,0.84060115,0.13456385,0.20355462,0.13118303,380.0,-9.120553,0.3,760.0,0.1
38,0.85853773,0.06816273,0.20440403,0.045356903,0.85171014,0.08470377,0.20450982,0.07944158,0.8406877,0.13388687,0.20373991,0.13080402,390.0,-5.470071,0.8,780.0,0.2
39,0.85860896,0.06798383,0.20440865,0.04513721,0.8518172,0.084420204,0.20448871,0.07886216,0.8410155,0.13534011,0.20380501,0.13243932,400.0,-7.8988137,0.5,800.0,0.2
40,0.85830826,0.067754366,0.20423798,0.04490875,0.8513453,0.08418989,0.20431,0.07829891,0.8406842,0.13507177,0.20359804,0.13280617,410.0,-7.6257277,0.4,820.0,0.15
41,0.85838884,0.06758436,0.20424427,0.044717226,0.8514397,0.08402493,0.20422043,0.07838918,0.8401034,0.13640648,0.20321943,0.13366792,420.0,-5.6700735,0.8,840.0,0.1
42,0.8583563,0.067316964,0.20422097,0.04449318,0.8513055,0.08380426,0.20430808,0.078244925,0.84025764,0.13653322,0.20341583,0.13348657,430.0,-5.4126043,0.9,860.0,0.3
43,0.8585947,0.067088164,0.2042669,0.044280767,0.85146326,0.083628856,0.20417833,0.07821847,0.84063816,0.13586067,0.20354375,0.13408962,440.0,-5.6246243,0.7,880.0,0.15
44,0.85869217,0.066914,0.20427188,0.044092122,0.8515255,0.083669364,0.20411786,0.079310715,0.840899,0.13680522,0.20335774,0.13396123,450.0,-6.9738746,0.6,900.0,0.25
45,0.8587327,0.066727765,0.20425348,0.04389519,0.851566,0.08342764,0.20413357,0.07907155,0.840904,0.13631658,0.20365961,0.13448772,460.0,-7.56981,0.5,920.0,0.3
46,0.8587003,0.066511415,0.20423159,0.043705333,0.85147166,0.083224036,0.20401818,0.07982215,0.84092015,0.13621476,0.20388632,0.13480309,470.0,-14.078557,0.1,940.0,0.05
47,0.85872513,0.06636598,0.20422794,0.04352966,0.8515039,0.082990795,0.2039983,0.0793169,0.8409596,0.13637549,0.20393874,0.1351449,480.0,-6.851236,0.8,960.0,0.1
48,0.85853475,0.06621968,0.20413397,0.04335502,0.8511939,0.08277641,0.20389123,0.078876644,0.8409985,0.13603084,0.2037148,0.1355607,490.0,-6.574703,0.6,980.0,0.2
49,0.85852766,0.06606883,0.2040946,0.043223325,0.85111713,0.082533486,0.20377152,0.079144746,0.84076446,0.13693692,0.2036757,0.13642244,500.0,-10.65532,0.4,1000.0,0.35
50,0.85859674,0.065958574,0.20408262,0.04306871,0.85113,0.082404464,0.20384842,0.07904781,0.84066725,0.13679913,0.20355,0.13686182,510.0,-8.869754,0.4,1020.0,0.1
