epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8437374,0.06592483,0.19510499,0.064895764,0.8444682,0.08561662,0.21572964,0.15767892,0.8193307,0.1957367,0.2694021,0.14002493,20.0,-0.45269662306550884,0.0,100.0,0.05
1,0.8465316,0.06720384,0.19560258,0.0703019,0.8407422,0.0763799,0.22604099,0.15218805,0.82658046,0.15698995,0.2661935,0.14978081,40.0,-0.5630510081233224,0.05,200.0,0.02
2,0.8481831,0.06809197,0.19629532,0.071041614,0.84124726,0.075746685,0.23008479,0.14922297,0.83468515,0.1542957,0.26696062,0.1531087,60.0,-0.9422992650144734,0.05,300.0,0.04
3,0.84936666,0.06802492,0.19656438,0.072794884,0.8404133,0.074964486,0.23062731,0.14772372,0.8362825,0.14706156,0.2673597,0.15313368,80.0,-1.2265569713707083,0.05,400.0,0.01
