epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
18,0.8448629,0.0888476,0.19444554,0.080660254,0.83284855,0.078415506,0.2204604,0.12561548,0.8409269,0.13009995,0.27186444,0.14323086,380.0,-1.7932889154851437,0.9,760.0,0.225
19,0.84524256,0.08827702,0.19455515,0.08003108,0.8330596,0.07829318,0.2201806,0.12533094,0.8411594,0.12836517,0.27214506,0.1427615,400.0,-2.397305319309235,0.8,800.0,0.2
20,0.8455219,0.087744646,0.19461574,0.07942952,0.83369285,0.078274496,0.2196598,0.12599191,0.8417,0.12698989,0.2724154,0.14103995,420.0,-2.718501230850816,0.85,840.0,0.2
21,0.8458013,0.087193795,0.1946951,0.079113655,0.8339906,0.07830929,0.21973933,0.12679133,0.84160686,0.12596641,0.27228835,0.14012584,440.0,-2.9858357796370982,0.65,880.0,0.125
22,0.8460684,0.08664323,0.1947202,0.07852934,0.83424634,0.07820926,0.21950188,0.12656607,0.8419048,0.12456597,0.27266768,0.1398466,460.0,-2.4887504560351372,0.8,920.0,0.225
23,0.8462069,0.08616278,0.19472997,0.07793951,0.8342526,0.07805404,0.2193097,0.12610744,0.8421364,0.12431127,0.27222627,0.14047854,480.0,-2.3959181591570378,0.75,960.0,0.225
24,0.84634995,0.085700564,0.19474891,0.077383004,0.83431226,0.07796854,0.2190555,0.12589458,0.8421452,0.124218844,0.27153385,0.14175257,500.0,-5.074350855618715,0.65,1000.0,0.2
25,0.8464823,0.0851686,0.1947622,0.07680641,0.8344061,0.077848546,0.21872075,0.12567443,0.84215194,0.12380833,0.27124414,0.14232469,520.0,-6.667662986680865,0.5,1040.0,0.175
26,0.84645826,0.0847731,0.19471589,0.076331705,0.8344529,0.07771862,0.21872476,0.1260644,0.8417041,0.12400331,0.27158073,0.14332564,540.0,-3.5703185775429005,0.8,1080.0,0.225
27,0.8465438,0.08438397,0.19469926,0.07580653,0.8343312,0.07761765,0.2184004,0.12601961,0.84143287,0.12471061,0.27198297,0.1437754,560.0,-5.413389939114451,0.6,1120.0,0.225
28,0.84663486,0.08398231,0.19468658,0.07531379,0.8345826,0.077461466,0.21825416,0.12669975,0.8411016,0.12447578,0.27218527,0.14408782,580.0,-3.903861471176147,0.75,1160.0,0.225
29,0.84695596,0.0836417,0.19477855,0.07483319,0.8347532,0.077407576,0.21815793,0.12645034,0.8411191,0.12405192,0.27261215,0.14343606,600.0,-7.048185825228691,0.4,1200.0,0.325
30,0.8472557,0.08327274,0.19480698,0.07440252,0.83502674,0.07741628,0.21785448,0.12641266,0.84125954,0.124339916,0.27190417,0.14427814,620.0,-11.756248845249413,0.3,1240.0,0.25
31,0.8473477,0.08295773,0.19479527,0.073953375,0.8351709,0.07744199,0.21749686,0.12803449,0.8411519,0.12540466,0.27188414,0.14489096,640.0,-4.427826966702939,0.6,1280.0,0.35
32,0.84741884,0.08258989,0.19481066,0.0734922,0.8352022,0.07733841,0.21722709,0.12766954,0.8410302,0.124453306,0.2717647,0.14462067,660.0,-7.3921596686244015,0.45,1320.0,0.35
33,0.8472399,0.08221743,0.19444896,0.07369071,0.83497506,0.077266574,0.2166724,0.12788348,0.84106666,0.12518923,0.27179408,0.14438231,680.0,-6.855902302056551,0.55,1360.0,0.2
34,0.8475191,0.081793666,0.19466874,0.07406921,0.83523124,0.07721657,0.2164713,0.12772436,0.84152406,0.1253673,0.27139157,0.14410938,700.0,-4.582011325970292,0.75,1400.0,0.2
35,0.8474965,0.08148668,0.1946826,0.07373338,0.8352793,0.07718297,0.21626292,0.12749252,0.8418603,0.12522644,0.271715,0.14362699,720.0,-3.97904525232315,0.75,1440.0,0.275
36,0.84771913,0.08117937,0.19474436,0.073317155,0.8353874,0.07715259,0.21604083,0.12728883,0.84203714,0.12591766,0.2714663,0.14412487,740.0,-2.458687288507819,0.7,1480.0,0.475
37,0.8477474,0.08088416,0.19474724,0.07293199,0.8353905,0.07704898,0.21593139,0.12685686,0.8425029,0.12613444,0.27152616,0.1440683,760.0,-7.865287381902339,0.5,1520.0,0.225
38,0.84782475,0.08057404,0.19477417,0.072691515,0.8354991,0.07690025,0.21590908,0.12695447,0.8423659,0.12731521,0.27191892,0.14458862,780.0,-8.600636440500617,0.45,1560.0,0.45
39,0.8479305,0.08026139,0.19481213,0.07229179,0.83565617,0.07681999,0.2158378,0.12665866,0.84249836,0.12796645,0.2721335,0.14472893,800.0,-3.0386227654516693,0.8,1600.0,0.275
40,0.84795237,0.08000254,0.19481023,0.07194561,0.8357156,0.076767676,0.21569069,0.12634674,0.8420038,0.1291012,0.27217847,0.14503765,820.0,-4.757247195556761,0.75,1640.0,0.3
41,0.84811974,0.07975236,0.19485119,0.07159036,0.8358099,0.07675103,0.21562162,0.12601914,0.8419051,0.12866998,0.2721994,0.14482039,840.0,-3.2753900140225887,0.8,1680.0,0.325
42,0.8480971,0.07947166,0.19483565,0.07121811,0.8358304,0.07669001,0.21546863,0.1257984,0.8418549,0.12908503,0.2720966,0.14494741,860.0,-4.141790362879634,0.75,1720.0,0.35
43,0.84827137,0.07920638,0.19487803,0.07086976,0.8359286,0.07663539,0.21525691,0.12547912,0.8420541,0.13019478,0.27198222,0.14509548,880.0,-3.918011029943824,0.7,1760.0,0.35
44,0.84843045,0.078969084,0.1949191,0.07052093,0.83617705,0.07656566,0.21469992,0.12609853,0.84187603,0.1312743,0.27184275,0.14594936,900.0,-2.8078687971532346,0.75,1800.0,0.3
45,0.84842247,0.07871035,0.19489917,0.07023906,0.83603626,0.07687078,0.21423279,0.12651291,0.8418038,0.13197078,0.27179682,0.14634681,920.0,-5.269468545943498,0.8,1840.0,0.375
46,0.84872895,0.07852348,0.19497472,0.06993771,0.83608294,0.076827995,0.21413031,0.12625553,0.84189206,0.13285477,0.2716903,0.14667293,940.0,-2.949270115315914,0.8,1880.0,0.35
47,0.8489196,0.07839542,0.19539472,0.07144454,0.8363331,0.07682354,0.21462856,0.12774536,0.8424415,0.13327871,0.27178624,0.14656702,960.0,-2.149977053433657,0.95,1920.0,0.4
48,0.84901,0.07815235,0.19541062,0.07110728,0.83644325,0.076757886,0.21452886,0.12740277,0.84284884,0.13372572,0.27196056,0.14636885,980.0,-6.412857103973627,0.7,1960.0,0.5
49,0.8490894,0.07796127,0.19542816,0.07080709,0.8369558,0.07700649,0.2143728,0.130014,0.84324473,0.13390085,0.27199033,0.1462215,1000.0,-1.6344141384065154,0.9,2000.0,0.4
50,0.8491462,0.07776228,0.19544151,0.07051092,0.8369713,0.07697461,0.21430285,0.12984616,0.8434636,0.13381986,0.27203363,0.14615294,1020.0,-1.2334249537289144,0.95,2040.0,0.5
51,0.8492901,0.077539645,0.19546762,0.07019379,0.8370033,0.07694591,0.21415235,0.12960346,0.8436098,0.1337656,0.2720401,0.14592454,1040.0,-0.5821364523768424,0.95,2080.0,0.5
52,0.8494201,0.07733256,0.19550338,0.06990558,0.8374931,0.07700164,0.21399777,0.13062756,0.8437638,0.13338158,0.2720055,0.14536637,1060.0,-1.195184472054243,0.95,2120.0,0.55
53,0.84955674,0.077133015,0.19553661,0.069636494,0.8376584,0.07696005,0.21390158,0.13028072,0.8441518,0.13329937,0.27213314,0.14472835,1080.0,-7.4599213544428356,0.55,2160.0,0.475
54,0.8496272,0.07696663,0.19556133,0.069337614,0.83795786,0.07697152,0.21406719,0.13085696,0.84426546,0.13346435,0.27214667,0.14465064,1100.0,-1.0413500630557535,0.95,2200.0,0.4
55,0.84977317,0.07675392,0.19559598,0.06905039,0.83804274,0.076962285,0.21389927,0.13072638,0.8448668,0.13383691,0.2721421,0.1447449,1120.0,-5.28025419396162,0.8,2240.0,0.35
56,0.8498082,0.07660509,0.1956157,0.068804555,0.83821934,0.07696566,0.21381642,0.13066679,0.84499806,0.13440937,0.27210495,0.14486192,1140.0,-3.899022997707129,0.85,2280.0,0.55
57,0.8498628,0.07640481,0.19563869,0.068563856,0.8382763,0.07690019,0.2138442,0.13050152,0.8451454,0.13510047,0.27227047,0.14499539,1160.0,-7.624408511042594,0.6,2320.0,0.425
58,0.8498208,0.076195516,0.19560787,0.068280414,0.8382633,0.07688751,0.21365756,0.1307523,0.8452265,0.13587238,0.27240577,0.14534913,1180.0,-3.3286354403197764,0.85,2360.0,0.225
59,0.8499229,0.07602222,0.1956289,0.068043366,0.83836824,0.07683461,0.21362649,0.13054785,0.84573966,0.13648726,0.2722806,0.14522125,1200.0,-3.263515374213457,0.9,2400.0,0.5
60,0.85003704,0.07584489,0.19565688,0.0677993,0.8385935,0.076749496,0.2135395,0.13074796,0.8458958,0.13692372,0.2723276,0.14489554,1220.0,-4.8618225317895405,0.75,2440.0,0.5
61,0.850054,0.075689934,0.1956597,0.06757121,0.8386004,0.07674554,0.2134258,0.13048527,0.8457599,0.13774244,0.27250832,0.14540361,1240.0,-5.032138215661049,0.7,2480.0,0.5
62,0.84998083,0.07553216,0.19562109,0.06732916,0.83852524,0.07671017,0.21329178,0.13034794,0.8459263,0.13788009,0.2724118,0.14551711,1260.0,-1.9541117254495624,0.9,2520.0,0.45
63,0.8500523,0.07536917,0.1956424,0.06716747,0.8386576,0.07667553,0.21323588,0.13005686,0.8462568,0.1378881,0.27257645,0.14544488,1280.0,-0.6945440324842931,1.0,2560.0,0.55
64,0.85020113,0.07523414,0.19559748,0.06781346,0.8387162,0.076646276,0.21311805,0.12981941,0.84650135,0.1376461,0.27271587,0.14514579,1300.0,-2.44730208659172,0.85,2600.0,0.525
65,0.85021114,0.07507296,0.19562306,0.06760598,0.83867073,0.07657119,0.21301754,0.12963888,0.84654695,0.1376523,0.27266783,0.14500695,1320.0,-3.0653307029008863,0.9,2640.0,0.425
66,0.85018545,0.07493054,0.19561337,0.06740708,0.83861214,0.0765413,0.21291956,0.12938774,0.8466937,0.13763493,0.27252707,0.14515013,1340.0,-5.957855234891175,0.8,2680.0,0.425
67,0.8500977,0.07477018,0.19559002,0.06716843,0.8385725,0.07649598,0.21291253,0.12919326,0.847064,0.13773808,0.27246764,0.14530645,1360.0,-2.0717772579789164,0.9,2720.0,0.55
68,0.8501522,0.07464533,0.19559596,0.06697322,0.838594,0.076467596,0.21282673,0.12888208,0.84704477,0.13777323,0.2722017,0.14519033,1380.0,-1.9877954601049423,0.85,2760.0,0.5
69,0.85018843,0.0745073,0.19559516,0.06677837,0.8385768,0.076436274,0.21270758,0.12866625,0.84702724,0.13789998,0.2722611,0.14501278,1400.0,-0.7143099269866944,0.95,2800.0,0.5
70,0.8502197,0.074375875,0.19559279,0.06655736,0.83855027,0.0764584,0.21255247,0.12861091,0.84728813,0.13760187,0.27230418,0.14482923,1420.0,-2.7624590235650532,0.9,2840.0,0.625
71,0.850204,0.07422406,0.19559035,0.06635571,0.8386936,0.07643729,0.21267761,0.12913276,0.84740305,0.1382931,0.27223542,0.14483787,1440.0,-2.780306193828583,0.9,2880.0,0.6
72,0.8503294,0.07412085,0.19541962,0.06716634,0.83866197,0.07639534,0.21254136,0.12896007,0.8476673,0.1381409,0.2721354,0.14459728,1460.0,-4.578502004265785,0.8,2920.0,0.6
73,0.850281,0.07398418,0.19540828,0.06694841,0.83864594,0.07635307,0.21247865,0.12868549,0.8478653,0.13813242,0.27219924,0.14445697,1480.0,-2.875733921855688,0.9,2960.0,0.475
74,0.8502545,0.07384019,0.19543801,0.06715186,0.83865094,0.07629598,0.21248542,0.12871139,0.8481329,0.13798955,0.2722854,0.1442565,1500.0,-4.325768892467022,0.85,3000.0,0.6
75,0.85033685,0.073704116,0.1954673,0.06695672,0.8387404,0.07625793,0.21237613,0.12845472,0.8482654,0.13796815,0.27230686,0.14399897,1520.0,-2.0098659309446814,0.9,3040.0,0.575
76,0.85017794,0.07360119,0.19542821,0.06674885,0.8386509,0.07623041,0.21231052,0.12820731,0.84832376,0.13780196,0.27243036,0.1436905,1540.0,-2.199722268819809,0.9,3080.0,0.6
77,0.8502705,0.073489346,0.19544911,0.0665571,0.8387621,0.076192625,0.21223806,0.12801085,0.848444,0.13753098,0.27243534,0.14323422,1560.0,-1.109463907659054,0.9,3120.0,0.6
78,0.85027105,0.073374204,0.19543432,0.06638809,0.8387399,0.07617288,0.21211317,0.12772752,0.8485969,0.13739176,0.27245224,0.14293368,1580.0,-0.695086317628622,1.0,3160.0,0.575
79,0.85042477,0.073263764,0.19548188,0.06619822,0.8388421,0.07613165,0.21204267,0.12744056,0.84881514,0.1371079,0.2723062,0.14262293,1600.0,-1.0191202188134194,0.95,3200.0,0.625
80,0.85050297,0.07313361,0.19549863,0.06599312,0.8388961,0.076081835,0.21194829,0.12717761,0.84877163,0.1368143,0.27225167,0.14226677,1620.0,-0.8617815304100513,1.0,3240.0,0.675
81,0.850475,0.073007666,0.19549052,0.065807514,0.8388818,0.07603683,0.21186486,0.12688187,0.8486478,0.13638026,0.27223995,0.14188835,1640.0,-0.8097888383865358,0.95,3280.0,0.65
82,0.8505781,0.07291832,0.19551921,0.065627225,0.83895063,0.076036796,0.21177533,0.12659651,0.84866524,0.13610332,0.2721129,0.1414027,1660.0,-1.2784058865606784,0.9,3320.0,0.6
83,0.8506414,0.07281088,0.19553205,0.065444164,0.83904976,0.07599781,0.21170467,0.12631775,0.848635,0.13593432,0.271938,0.14107177,1680.0,-0.9512401996552944,0.95,3360.0,0.6
84,0.85067964,0.072725244,0.19553956,0.0652728,0.839042,0.0760032,0.2115888,0.12609342,0.8486437,0.13575518,0.27185953,0.14081936,1700.0,-2.967109523385763,0.75,3400.0,0.7
85,0.85073805,0.07259792,0.19555657,0.06509289,0.839065,0.07595802,0.21149758,0.12584141,0.84882313,0.13542768,0.27193442,0.14042716,1720.0,-1.4678911828696728,0.95,3440.0,0.6
86,0.85077006,0.07247576,0.1955765,0.06490342,0.83909583,0.075917214,0.21137469,0.12559068,0.849143,0.13518609,0.27191278,0.14006989,1740.0,-0.7836893821656704,1.0,3480.0,0.55
87,0.8508966,0.07237335,0.19561794,0.06474696,0.8392281,0.075886406,0.21131723,0.12538944,0.84928393,0.13500582,0.27198967,0.13981164,1760.0,-2.1155513962209227,0.95,3520.0,0.65
88,0.85086703,0.07226642,0.19558294,0.06467346,0.83928394,0.07585814,0.21127215,0.12514931,0.8492616,0.1349739,0.2718405,0.13960947,1780.0,-1.0434346984326839,0.9,3560.0,0.6
89,0.8509503,0.07217727,0.19560899,0.06451353,0.8394199,0.075830586,0.21118267,0.1249197,0.84959656,0.13492034,0.27178174,0.13934076,1800.0,-0.9421700679659842,1.0,3600.0,0.575
90,0.85098547,0.07208412,0.19561434,0.06433558,0.83944577,0.0757858,0.21110854,0.12468349,0.8496878,0.13475905,0.27173784,0.13898362,1820.0,-1.3088810800313948,0.85,3640.0,0.575
91,0.8509948,0.07198796,0.19561876,0.06417482,0.8395255,0.07576295,0.21106061,0.12476341,0.8499147,0.13458757,0.2718256,0.13870403,1840.0,-1.3270763067603113,0.95,3680.0,0.65
92,0.85095865,0.07188037,0.19561097,0.064006515,0.8394392,0.075731896,0.21102268,0.124511,0.84993416,0.13466108,0.27181217,0.138567,1860.0,-2.0925686494112017,0.95,3720.0,0.425
93,0.8509424,0.07177618,0.19560501,0.06384823,0.8394542,0.07570796,0.21092646,0.124300875,0.85009176,0.1346256,0.27180383,0.13824362,1880.0,-1.8576053545773028,0.9,3760.0,0.65
94,0.8510051,0.07166678,0.19561504,0.0637005,0.8394863,0.07566265,0.210857,0.1240758,0.8502298,0.13459267,0.27179858,0.1379688,1900.0,-1.4680737499594687,0.85,3800.0,0.55
95,0.85107344,0.07157175,0.19563875,0.06353541,0.8395598,0.075626306,0.21076752,0.12390203,0.85025764,0.1346402,0.27178258,0.13791224,1920.0,-1.0346791380941869,0.95,3840.0,0.6
96,0.8510241,0.071470596,0.19563998,0.06344526,0.8394973,0.07559845,0.21065861,0.12385163,0.85040146,0.13444756,0.27179992,0.13779214,1940.0,-0.8142213265895843,1.0,3880.0,0.525
97,0.8510359,0.07142282,0.19565135,0.06328257,0.8394695,0.07556108,0.2106057,0.12365004,0.8503708,0.13434978,0.27183762,0.13759278,1960.0,-1.1438179747462274,0.95,3920.0,0.625
98,0.85103935,0.07133634,0.19564961,0.0631343,0.83932525,0.07556116,0.21018505,0.124251895,0.8503757,0.13426399,0.271729,0.13736233,1980.0,-1.0604358753859997,0.95,3960.0,0.525
99,0.8510278,0.07124491,0.19562848,0.06316748,0.8392651,0.0755287,0.21006104,0.124145865,0.8504668,0.1341184,0.27169538,0.13739778,2000.0,-1.4220423879921438,0.95,4000.0,0.5
