epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85766345,0.09017038,0.20617014,0.101214975,20.0,-1.7637202,0.0,100.0,0.02
1,0.8463741,0.09999672,0.23470831,0.14049679,40.0,-2.411578,0.25,200.0,0.0
2,0.8410085,0.10675791,0.24484017,0.15495981,60.0,-2.6991432,0.8,300.0,0.05
3,0.840147,0.10987857,0.2507503,0.16000591,80.0,-2.781834,0.75,400.0,0.1
4,0.839986,0.111649744,0.254285,0.16199265,100.0,-2.42273,0.8,500.0,0.09
5,0.8393731,0.11384567,0.25822762,0.16386417,120.0,-2.0388527,0.75,600.0,0.22
6,0.8403968,0.11541634,0.26056603,0.16501525,140.0,-1.1641463,0.95,700.0,0.19
7,0.8391106,0.1159853,0.26073456,0.16667321,160.0,-0.6798898,0.95,800.0,0.24
8,0.8396521,0.118081875,0.263262,0.16620985,180.0,-0.66496164,0.8,900.0,0.31
9,0.84095067,0.11870686,0.2648633,0.1658948,200.0,-0.5201989,0.95,1000.0,0.29
10,0.8413965,0.11878451,0.26627922,0.16549674,220.0,-0.52599555,0.9,1100.0,0.34
11,0.8426624,0.11875143,0.26749662,0.16474581,240.0,-0.56920767,1.0,1200.0,0.38
12,0.8437252,0.11893186,0.26814607,0.16358607,260.0,-0.85138273,0.95,1300.0,0.41
13,0.8443845,0.118023224,0.26889172,0.16327554,280.0,-0.58994377,1.0,1400.0,0.4
14,0.84463817,0.11803457,0.26985088,0.16299152,300.0,-0.43650645,1.0,1500.0,0.35
15,0.8449233,0.11749449,0.27097687,0.16235302,320.0,-0.5940622,1.0,1600.0,0.51
16,0.84550375,0.11780112,0.27179867,0.16217214,340.0,-0.44878262,0.95,1700.0,0.4
17,0.8462179,0.11781332,0.27233705,0.16206011,360.0,-0.49731845,0.95,1800.0,0.39
18,0.84641117,0.117669396,0.2729497,0.16144158,380.0,-0.63277614,0.9,1900.0,0.37
19,0.84652716,0.11742705,0.27351716,0.16117366,400.0,-0.5574195,1.0,2000.0,0.45
20,0.8463127,0.1168981,0.27384666,0.16045901,420.0,-0.61424625,0.95,2100.0,0.44
21,0.846457,0.11634203,0.2742056,0.15948853,440.0,-0.47419223,0.95,2200.0,0.39
22,0.84660405,0.116275154,0.27461848,0.15913245,460.0,-0.36419165,0.95,2300.0,0.44
23,0.84719133,0.11634233,0.2749985,0.15917107,480.0,-0.56801045,0.95,2400.0,0.4
24,0.84730697,0.1159867,0.27531275,0.15857948,500.0,-0.42216045,1.0,2500.0,0.4
25,0.8474025,0.115317486,0.27529642,0.1583836,520.0,-0.5585673,0.95,2600.0,0.42
26,0.8476413,0.11534816,0.275466,0.15819444,540.0,-0.4986945,1.0,2700.0,0.37
27,0.84757036,0.1148541,0.27562106,0.15784638,560.0,-0.52226317,0.95,2800.0,0.49
28,0.8476608,0.11455962,0.27599424,0.15791395,580.0,-0.6137497,0.95,2900.0,0.34
29,0.84784746,0.114181675,0.27614358,0.15768877,600.0,-0.7335037,0.9,3000.0,0.37
30,0.84776384,0.11384434,0.27629277,0.15726553,620.0,-0.5372219,1.0,3100.0,0.48
31,0.8479249,0.113963984,0.2765377,0.1571736,640.0,-0.5300216,1.0,3200.0,0.47
32,0.8480044,0.113896154,0.27665776,0.15710354,660.0,-0.55676305,0.85,3300.0,0.41
33,0.84809023,0.113404594,0.27688318,0.15690255,680.0,-0.5710894,0.95,3400.0,0.44
34,0.8480497,0.11298376,0.2768612,0.15679418,700.0,-0.6286856,0.9,3500.0,0.49
35,0.84798574,0.11272352,0.27690217,0.15657903,720.0,-0.729927,0.8,3600.0,0.4
36,0.8480671,0.11290487,0.2769399,0.15699075,740.0,-0.56099993,1.0,3700.0,0.45
37,0.84795636,0.112659216,0.2769943,0.15703505,760.0,-0.7106048,0.8,3800.0,0.39
38,0.8480614,0.11250603,0.27719876,0.15674846,780.0,-0.36810768,1.0,3900.0,0.44
39,0.8482488,0.11221198,0.27742136,0.15651847,800.0,-0.539234,1.0,4000.0,0.43
