epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.862273,0.08014733,0.20155047,0.07624365,20.0,-2.7727294,0.0,100.0,0.03
1,0.8531444,0.093649864,0.22272998,0.13696402,40.0,-3.0008798,0.2,200.0,0.02
2,0.8494385,0.10265749,0.23524214,0.14532062,60.0,-3.4181411,0.15,300.0,0.02
3,0.84772176,0.10298618,0.24104632,0.15113655,80.0,-4.5389366,0.15,400.0,0.07
4,0.8456002,0.10190361,0.24291804,0.152448,100.0,-5.4385185,0.15,500.0,0.05
5,0.8460169,0.101630546,0.2452507,0.1516588,120.0,-5.8873343,0.25,600.0,0.09
6,0.8465411,0.10200768,0.24599221,0.15121491,140.0,-5.9018703,0.4,700.0,0.1
7,0.8463569,0.10188073,0.24698949,0.15079056,160.0,-5.2617364,0.4,800.0,0.05
8,0.84620875,0.104591854,0.24822785,0.15151016,180.0,-6.0022736,0.55,900.0,0.17
9,0.84659714,0.105859734,0.24957982,0.15235242,200.0,-5.8469133,0.45,1000.0,0.19
10,0.84620243,0.10623916,0.24935511,0.15323144,220.0,-5.820261,0.65,1100.0,0.16
11,0.8467522,0.107905805,0.25009367,0.1536156,240.0,-3.5161068,0.7,1200.0,0.14
12,0.84650785,0.108064525,0.25074503,0.1537099,260.0,-3.7165303,0.6,1300.0,0.24
13,0.8465236,0.108825095,0.25115064,0.15373974,280.0,-5.555499,0.7,1400.0,0.21
14,0.8465709,0.1091753,0.25182527,0.15379299,300.0,-4.524486,0.65,1500.0,0.3
15,0.8466563,0.10881881,0.25199574,0.15396318,320.0,-2.6918426,0.75,1600.0,0.33
16,0.84679824,0.11012372,0.25253102,0.15436564,340.0,-1.5446668,0.8,1700.0,0.27
17,0.84674937,0.111925185,0.25295538,0.15485753,360.0,-1.5808742,0.85,1800.0,0.22
18,0.84646434,0.11244363,0.25352967,0.15479122,380.0,-1.8639485,0.75,1900.0,0.33
19,0.84680176,0.112751566,0.25417668,0.1548241,400.0,-2.781555,0.75,2000.0,0.31
20,0.8463421,0.11314509,0.25415295,0.15497842,420.0,-1.663114,0.6,2100.0,0.33
21,0.84661764,0.11369872,0.25418013,0.15515229,440.0,-1.1309984,0.95,2200.0,0.32
22,0.84664136,0.11476307,0.25431463,0.15538679,460.0,-1.1085082,0.95,2300.0,0.29
23,0.84663457,0.11505517,0.2545715,0.15560326,480.0,-0.8561103,0.9,2400.0,0.41
24,0.84692574,0.11503241,0.25472215,0.15526105,500.0,-0.9633297,1.0,2500.0,0.36
25,0.84710294,0.114981115,0.25476143,0.15515664,520.0,-1.515314,0.95,2600.0,0.31
26,0.8471436,0.11500126,0.2549315,0.154926,540.0,-0.69717944,0.9,2700.0,0.4
27,0.84729886,0.114658765,0.25510743,0.15486217,560.0,-0.5769623,0.95,2800.0,0.45
28,0.84726685,0.11488304,0.25515217,0.15498,580.0,-0.77184856,0.95,2900.0,0.38
29,0.84758973,0.1148779,0.25541675,0.15504661,600.0,-0.9134205,1.0,3000.0,0.33
30,0.8475521,0.11444517,0.25533736,0.1546542,620.0,-0.9248762,0.95,3100.0,0.4
31,0.84790343,0.11455091,0.25549954,0.15427774,640.0,-0.57668453,0.9,3200.0,0.34
32,0.848151,0.114119224,0.25569832,0.15380332,660.0,-0.785308,1.0,3300.0,0.44
33,0.8483247,0.11383007,0.2557696,0.15354055,680.0,-0.42337114,0.95,3400.0,0.44
34,0.84828925,0.11369792,0.25573957,0.1537331,700.0,-1.1181703,0.95,3500.0,0.36
35,0.84855866,0.11356186,0.25581348,0.15333451,720.0,-0.5115825,1.0,3600.0,0.36
36,0.848634,0.11360094,0.25588548,0.153413,740.0,-0.75844634,0.9,3700.0,0.36
37,0.848723,0.11353711,0.25601232,0.15331823,760.0,-0.7196887,1.0,3800.0,0.54
38,0.8486782,0.11369576,0.25604343,0.15342918,780.0,-0.68942654,0.95,3900.0,0.41
39,0.8489742,0.113638036,0.25590214,0.15315494,800.0,-0.6265497,0.95,4000.0,0.39
