epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
11,0.8567441,0.055796668,0.20450927,0.036123212,0.8510136,0.069794886,0.20542255,0.06171753,0.84983236,0.102314495,0.20524402,0.07710659,120.0,-4.3675246,0.5,240.0,0.15
12,0.856901,0.05567081,0.20458937,0.035903033,0.8509612,0.06986634,0.20574243,0.061755806,0.8501632,0.10296285,0.20506632,0.08022304,130.0,-3.0831096,0.7,260.0,0.1
13,0.85624963,0.055391118,0.20433672,0.035603534,0.8501101,0.06944141,0.20546769,0.06076487,0.85015315,0.10284626,0.20563091,0.083361074,140.0,-2.4889283,0.8,280.0,0.2
14,0.8558676,0.055219337,0.20419735,0.03533359,0.8495457,0.0691067,0.20526354,0.05983486,0.8498483,0.103862666,0.20576479,0.0853617,150.0,-5.205451,0.4,300.0,0.15
15,0.8565889,0.055037607,0.20443447,0.03510375,0.8504073,0.06874825,0.20546171,0.059057113,0.84910125,0.10615227,0.2055575,0.08852404,160.0,-4.330854,0.4,320.0,0.35
16,0.8568656,0.055072516,0.2045575,0.03491157,0.8507913,0.06881964,0.20525947,0.060106672,0.848717,0.10616318,0.20598546,0.08944132,170.0,-2.7430558,0.7,340.0,0.3
17,0.85690325,0.055063967,0.20453948,0.034740172,0.8506221,0.06883923,0.20520777,0.060467094,0.8491315,0.10779629,0.20581743,0.09142626,180.0,-2.6016786,0.8,360.0,0.05
18,0.8569898,0.054897647,0.20455188,0.034549784,0.8506629,0.06864741,0.2052248,0.059758596,0.84909755,0.107587256,0.20595795,0.09147003,190.0,-6.437651,0.2,380.0,0.15
19,0.8570726,0.05481799,0.20457765,0.034379426,0.8508086,0.06843325,0.20517886,0.059250724,0.84938806,0.10715883,0.2059606,0.091397054,200.0,-4.41665,0.7,400.0,0.25
20,0.8571026,0.054771025,0.20452921,0.03423834,0.85071945,0.068318725,0.20516947,0.05871955,0.84899646,0.10701571,0.20616363,0.0930843,210.0,-4.035981,0.6,420.0,0.05
21,0.8575475,0.054714903,0.20467554,0.03416571,0.85131234,0.06823837,0.20529637,0.05827825,0.8487057,0.10744607,0.2060921,0.09369168,220.0,-3.273145,0.7,440.0,0.25
22,0.8578205,0.054580722,0.20477344,0.034008685,0.85164976,0.068024404,0.20535195,0.05773762,0.8488048,0.10779092,0.20587252,0.09390794,230.0,-2.933184,0.8,460.0,0.3
23,0.85772705,0.05455639,0.20473711,0.03389537,0.8515015,0.06797478,0.20532875,0.057366613,0.84910107,0.108707435,0.20587796,0.094093606,240.0,-1.881923,0.9,480.0,0.4
24,0.85772437,0.0545195,0.20472926,0.033807896,0.8514223,0.06796049,0.20539306,0.057136856,0.84939975,0.109963186,0.20569848,0.09489122,250.0,-2.7813058,0.6,500.0,0.1
25,0.85793144,0.054349687,0.20479722,0.033674873,0.85169655,0.06776886,0.20545979,0.05663221,0.84963936,0.109255016,0.20578352,0.09470385,260.0,-3.853735,0.7,520.0,0.2
26,0.8577153,0.05438975,0.20473216,0.033609644,0.8514435,0.06774959,0.20538495,0.056207642,0.8491288,0.10862363,0.20553139,0.09452492,270.0,-4.2913237,0.8,540.0,0.3
27,0.8576471,0.054279912,0.20469905,0.033492886,0.85141116,0.06760227,0.20536117,0.055752955,0.8488253,0.107999004,0.20547356,0.09429141,280.0,-5.273686,0.5,560.0,0.2
28,0.8575409,0.054150555,0.20462766,0.033362698,0.85119313,0.06741069,0.20528884,0.055371933,0.8485575,0.10753427,0.20511146,0.09447661,290.0,-1.5382783,0.9,580.0,0.1
29,0.8578302,0.05411483,0.2047222,0.033265058,0.85152763,0.06736127,0.20536585,0.055053562,0.84901,0.10714031,0.20513816,0.09403692,300.0,-6.4877777,0.5,600.0,0.25
30,0.85743016,0.054073334,0.20456755,0.03317371,0.8510041,0.06731343,0.20521687,0.054700017,0.84899694,0.10727475,0.20546597,0.09474525,310.0,-3.7913723,0.5,620.0,0.3
31,0.85723877,0.054054927,0.20449515,0.033107203,0.8507665,0.06732461,0.20511627,0.054385733,0.8486392,0.10702988,0.20515467,0.09538951,320.0,-5.9181275,0.6,640.0,0.25
32,0.8575258,0.053992584,0.20456743,0.033074554,0.8511148,0.06722617,0.20519875,0.054061923,0.8489013,0.10709802,0.20515141,0.09511481,330.0,-6.060332,0.6,660.0,0.4
33,0.857415,0.05409416,0.20454298,0.033084966,0.85101897,0.06728325,0.20518713,0.054580625,0.8493331,0.10788771,0.20525034,0.09534782,340.0,-4.8848295,0.7,680.0,0.3
34,0.85752696,0.054076005,0.20455413,0.03299067,0.8511544,0.06721824,0.20518896,0.05425735,0.84917265,0.10753239,0.2053389,0.095625505,350.0,-3.0613968,0.8,700.0,0.35
35,0.8574769,0.054119334,0.20454983,0.032929365,0.85112506,0.06725037,0.20516756,0.053954657,0.84937745,0.10811462,0.20520426,0.09615598,360.0,-2.6104915,0.8,720.0,0.3
36,0.8575135,0.054202612,0.20455831,0.032873258,0.8512071,0.067287534,0.20515573,0.053771943,0.8501115,0.107945,0.20532879,0.0959467,370.0,-2.2557476,0.7,740.0,0.2
37,0.85751706,0.05424237,0.20457608,0.032861445,0.85127115,0.067244604,0.2051717,0.05349287,0.84978247,0.109119676,0.20511824,0.09610305,380.0,-3.5692153,0.9,760.0,0.25
38,0.8575557,0.054238245,0.20458148,0.0327982,0.85133535,0.0671968,0.20517987,0.053201295,0.8494997,0.10938113,0.2048996,0.09630919,390.0,-4.907738,0.6,780.0,0.25
39,0.8577028,0.05429962,0.20464247,0.032753218,0.851515,0.06724381,0.20523356,0.052964177,0.84965444,0.10960687,0.20494713,0.096217014,400.0,-2.1937613,0.9,800.0,0.2
40,0.8575894,0.05432065,0.20461027,0.032690626,0.8514107,0.06720478,0.20520157,0.052745614,0.8497427,0.10952883,0.20508754,0.09614177,410.0,-2.084294,1.0,820.0,0.45
41,0.85774827,0.054346334,0.20465338,0.032633923,0.8515853,0.06720921,0.2052577,0.05250992,0.849873,0.10929016,0.20537964,0.096094325,420.0,-2.5799458,0.7,840.0,0.2
42,0.85761005,0.054368984,0.20461498,0.0325967,0.85147387,0.067275375,0.20516033,0.052546207,0.8500013,0.10933045,0.20545879,0.09588562,430.0,-3.3107884,0.8,860.0,0.3
43,0.85747343,0.05438879,0.20459981,0.032551244,0.8513136,0.06736574,0.20507213,0.052528,0.8497422,0.1096409,0.20552868,0.09569595,440.0,-4.0960555,0.6,880.0,0.15
44,0.8575484,0.054386485,0.20462587,0.032499954,0.8513997,0.06730429,0.20512754,0.05269003,0.84971476,0.110492766,0.20566785,0.09626303,450.0,-1.5636305,0.8,900.0,0.45
45,0.85776997,0.05435051,0.20471199,0.03243668,0.85167557,0.067224145,0.20520647,0.05241929,0.84976655,0.111011736,0.20573024,0.096020006,460.0,-3.4584744,0.7,920.0,0.45
46,0.8578059,0.054333746,0.20472011,0.032389168,0.8516994,0.06722904,0.20521934,0.052190714,0.8497434,0.11139806,0.2057509,0.09625785,470.0,-4.604708,0.7,940.0,0.25
47,0.85776407,0.054389622,0.20470363,0.032362435,0.8515833,0.06731752,0.20517592,0.05203543,0.849669,0.111117445,0.2057386,0.09595286,480.0,-4.3094034,0.9,960.0,0.45
48,0.8575616,0.054295167,0.20464082,0.032297,0.85131484,0.0671758,0.20510973,0.051790353,0.84993905,0.1113244,0.20568512,0.095914096,490.0,-3.0623717,0.9,980.0,0.4
49,0.85744333,0.054278504,0.20460457,0.032253865,0.85111326,0.06721832,0.20513563,0.05196866,0.8497258,0.11164018,0.20585737,0.09636404,500.0,-1.795255,1.0,1000.0,0.25
50,0.8575527,0.054221857,0.20465279,0.03220536,0.8512786,0.06714484,0.2051846,0.051770538,0.8500611,0.11235368,0.20595467,0.09661291,510.0,-1.6011546,0.9,1020.0,0.4
51,0.8576408,0.05418272,0.20469783,0.032161776,0.85141397,0.06704549,0.20521788,0.051595293,0.84993976,0.11215059,0.20606175,0.096521765,520.0,-1.8619301,0.9,1040.0,0.4
52,0.85786515,0.054166332,0.20477344,0.032124456,0.851705,0.06707959,0.20530252,0.05193571,0.8499398,0.1121969,0.20620698,0.09651102,530.0,-2.0622551,0.8,1060.0,0.4
53,0.8580149,0.054162744,0.20484726,0.032079022,0.8519225,0.067129694,0.20531464,0.053547006,0.850121,0.11238416,0.20613874,0.09666779,540.0,-1.7234596,0.9,1080.0,0.4
54,0.8580182,0.054151878,0.20485215,0.032045703,0.85192156,0.0670877,0.20529863,0.053412303,0.8500397,0.11204552,0.20599979,0.096783705,550.0,-2.6658528,0.9,1100.0,0.35
55,0.8578475,0.05411108,0.20478682,0.03200282,0.8517267,0.06703684,0.20523795,0.053196356,0.8497844,0.1124248,0.2059167,0.096753456,560.0,-3.716507,0.7,1120.0,0.35
56,0.8581264,0.054052282,0.2048842,0.03194804,0.8520667,0.06705062,0.20525597,0.053354383,0.84996295,0.11294638,0.20602252,0.09676048,570.0,-1.5169643,1.0,1140.0,0.2
57,0.858128,0.054071322,0.20488065,0.031923927,0.8520696,0.06699676,0.2052437,0.053190082,0.8497316,0.11284161,0.20600319,0.096568204,580.0,-1.7934282,0.9,1160.0,0.5
58,0.85801506,0.05408972,0.20484297,0.03189765,0.8519492,0.06695954,0.20521832,0.053000506,0.8500175,0.112785004,0.20612021,0.09632558,590.0,-1.6902092,1.0,1180.0,0.6
59,0.8579914,0.05402937,0.20482412,0.031843666,0.85190415,0.06693075,0.20523523,0.05290382,0.85030466,0.112739414,0.20610532,0.09590663,600.0,-1.9932331,0.9,1200.0,0.35
60,0.8580673,0.05402769,0.2048497,0.0318088,0.8519954,0.066883095,0.20526165,0.05271872,0.850661,0.11303871,0.20616972,0.095886014,610.0,-1.5954221,0.9,1220.0,0.3
61,0.8579739,0.05402975,0.20481442,0.031779982,0.85185504,0.06689113,0.20522122,0.05254403,0.85060364,0.112900354,0.20600973,0.09569462,620.0,-1.9368258,0.8,1240.0,0.5
62,0.8580336,0.053988982,0.20484048,0.0317347,0.8519869,0.06685277,0.20518805,0.05281983,0.85086054,0.11285559,0.206023,0.095565565,630.0,-2.383331,0.5,1260.0,0.3
63,0.8579262,0.05398908,0.20481254,0.031707346,0.8518615,0.06685287,0.20515524,0.052660223,0.8509688,0.113035195,0.20598486,0.09551761,640.0,-2.3376536,0.8,1280.0,0.45
64,0.8579615,0.053905275,0.20482811,0.031653635,0.8519468,0.06681765,0.20514911,0.052597977,0.851064,0.1130581,0.20594746,0.095262975,650.0,-1.5838463,1.0,1300.0,0.25
65,0.8578679,0.053911924,0.20479493,0.03162744,0.8518303,0.06686148,0.20502037,0.05311594,0.8511711,0.11317643,0.20590203,0.095227376,660.0,-5.6891127,0.8,1320.0,0.25
66,0.8578728,0.053902924,0.20479466,0.031598922,0.85181767,0.066862464,0.20502245,0.052942775,0.8514355,0.11295643,0.20585698,0.09490039,670.0,-4.6172132,0.8,1340.0,0.65
67,0.8578386,0.053885113,0.20478235,0.031567987,0.85175323,0.06690583,0.20501752,0.052858897,0.8514199,0.11294188,0.20582987,0.094684266,680.0,-3.9222507,0.9,1360.0,0.6
68,0.8578926,0.053862553,0.20479892,0.031527232,0.8518192,0.066888876,0.20503525,0.052692648,0.8515346,0.11296884,0.20573787,0.09467462,690.0,-4.3403826,0.6,1380.0,0.55
69,0.85801107,0.05389607,0.20485967,0.03153002,0.85204005,0.06697922,0.20513478,0.05282905,0.851533,0.1127823,0.20578377,0.094432466,700.0,-2.1048052,0.7,1400.0,0.65
70,0.8578854,0.05398469,0.20481639,0.031544376,0.8518881,0.067069426,0.20507433,0.052748714,0.851662,0.11264487,0.20573461,0.09415549,710.0,-1.7513329,1.0,1420.0,0.4
71,0.8577611,0.054035813,0.20477416,0.03153323,0.8517306,0.06711223,0.20504645,0.05269637,0.8517663,0.112811476,0.20583801,0.09433195,720.0,-1.77482,0.9,1440.0,0.35
72,0.8577719,0.054027125,0.20478979,0.031498984,0.8517559,0.06709234,0.2050793,0.05260026,0.8518328,0.112847745,0.20583539,0.094026215,730.0,-3.0407228,0.7,1460.0,0.5
73,0.85769415,0.054037705,0.20476592,0.031473786,0.8516574,0.0670884,0.20505565,0.052471418,0.8516446,0.11252537,0.20579787,0.0937004,740.0,-1.9437973,0.8,1480.0,0.6
74,0.85761553,0.05405402,0.204709,0.032029063,0.8516002,0.06707712,0.2050389,0.052345876,0.8515523,0.11231334,0.20581597,0.093354866,750.0,-1.3585042,0.9,1500.0,0.6
75,0.85753566,0.054040473,0.20468308,0.03199237,0.8514984,0.06706316,0.20500211,0.05223972,0.8516138,0.1121825,0.20572697,0.0930934,760.0,-2.0005848,0.9,1520.0,0.4
76,0.8574962,0.054063518,0.20467691,0.031965975,0.8514698,0.06704389,0.20499517,0.052079733,0.85146195,0.11211997,0.20565522,0.09284686,770.0,-1.4210415,1.0,1540.0,0.35
77,0.8575725,0.0540807,0.20470025,0.031942986,0.851497,0.0670906,0.20499879,0.052834544,0.8515344,0.112449646,0.20569292,0.092601344,780.0,-1.1081457,1.0,1560.0,0.45
78,0.85750556,0.05408081,0.2046771,0.0319133,0.85138804,0.06705866,0.20497546,0.052674484,0.8515587,0.11221304,0.20576161,0.092321895,790.0,-2.3729668,0.9,1580.0,0.6
79,0.8574094,0.054070145,0.20465693,0.03188723,0.85129184,0.06704446,0.20493788,0.05257094,0.8516534,0.11217847,0.20573759,0.09215794,800.0,-1.981797,0.8,1600.0,0.6
80,0.85750383,0.05402985,0.20469457,0.031844594,0.85139495,0.066993214,0.20497607,0.05240958,0.8518533,0.11216077,0.20584142,0.09205903,810.0,-2.537532,0.8,1620.0,0.7
81,0.8573268,0.054029163,0.20464236,0.03182309,0.8511881,0.066967554,0.20492531,0.05226619,0.85191107,0.11223913,0.20594047,0.09244834,820.0,-5.4878116,0.7,1640.0,0.5
82,0.8572437,0.054032054,0.20462269,0.031802244,0.85110325,0.06693998,0.20489684,0.05215088,0.85190326,0.11222708,0.20590599,0.09227684,830.0,-1.8569412,0.9,1660.0,0.4
83,0.85710436,0.05411661,0.20458575,0.03179721,0.8509731,0.06694574,0.20485657,0.0520176,0.85196114,0.112292536,0.20588383,0.09205126,840.0,-1.371552,0.8,1680.0,0.45
84,0.857101,0.054090083,0.20459317,0.031759676,0.8509944,0.06689976,0.20486136,0.051861357,0.8520701,0.11216549,0.20590945,0.09183188,850.0,-2.5770059,0.9,1700.0,0.3
85,0.8570797,0.05405877,0.20459837,0.031732425,0.85099274,0.06685238,0.20486785,0.051720954,0.8520201,0.11219525,0.20594476,0.091541834,860.0,-1.6751417,0.9,1720.0,0.65
86,0.85709286,0.054052755,0.20460983,0.03170277,0.8510373,0.0668448,0.20486939,0.05159899,0.8521924,0.112067334,0.20599766,0.09124654,870.0,-1.8544579,0.8,1740.0,0.4
87,0.85712725,0.05407616,0.20462206,0.031683527,0.8511031,0.06684426,0.20488101,0.051462963,0.8523286,0.11228543,0.20596795,0.091114655,880.0,-1.1058537,1.0,1760.0,0.5
88,0.8572011,0.054081514,0.20465177,0.031663705,0.8511749,0.06682412,0.20490667,0.05135657,0.85252494,0.112293385,0.20598863,0.091022514,890.0,-3.5663478,0.8,1780.0,0.45
89,0.85711426,0.05412061,0.2046284,0.031652573,0.85108685,0.066855244,0.2048633,0.051303644,0.8525968,0.11258652,0.20599283,0.09108018,900.0,-1.4261128,0.9,1800.0,0.4
90,0.8571287,0.0541036,0.20463686,0.031614196,0.8511253,0.06681412,0.2048705,0.051154833,0.85259104,0.112334006,0.20597185,0.09074119,910.0,-1.725454,0.9,1820.0,0.55
91,0.8571318,0.054120596,0.2046445,0.031591922,0.85112804,0.066824935,0.20489143,0.051067285,0.85265607,0.11235521,0.20600176,0.090567075,920.0,-2.1548586,0.8,1840.0,0.55
92,0.85715455,0.054114062,0.20465574,0.031565335,0.85117036,0.06681111,0.20489773,0.05093793,0.85262203,0.11222323,0.2060307,0.090290755,930.0,-1.3179824,1.0,1860.0,0.6
93,0.8571725,0.05410112,0.20467153,0.031539768,0.85120034,0.06677949,0.20491274,0.050806433,0.85268635,0.112080775,0.2060615,0.08999744,940.0,-2.5251284,0.7,1880.0,0.55
94,0.85726005,0.05409761,0.20470376,0.031513125,0.8513053,0.0667418,0.20494527,0.050676443,0.8527036,0.1122036,0.20615073,0.09021173,950.0,-3.4865932,0.8,1900.0,0.4
95,0.85732645,0.054111317,0.20473166,0.031493552,0.85139126,0.06671976,0.20496945,0.050558444,0.8527959,0.11215272,0.2061698,0.09012305,960.0,-6.2603707,0.4,1920.0,0.5
96,0.85725504,0.054068193,0.20471197,0.03146135,0.8513093,0.066776164,0.20497517,0.050534282,0.85283977,0.11203583,0.2061171,0.08994464,970.0,-0.9281846,1.0,1940.0,0.45
97,0.85723287,0.054068223,0.20470147,0.031645883,0.8513089,0.06674403,0.20496027,0.050669838,0.8529508,0.111880176,0.20592108,0.090149924,980.0,-3.2167945,0.9,1960.0,0.5
98,0.8571108,0.054083005,0.20466371,0.0316238,0.8511699,0.06675988,0.20492095,0.050567884,0.85286194,0.11162988,0.20588301,0.0899606,990.0,-2.0720954,1.0,1980.0,0.55
99,0.85715204,0.054083716,0.20468564,0.031603705,0.8512338,0.06674234,0.20494251,0.050457392,0.85309905,0.11154593,0.205886,0.08982912,1000.0,-5.3315926,0.5,2000.0,0.35
100,0.85704327,0.054050643,0.20465484,0.0315771,0.85110575,0.06670616,0.20490645,0.050342854,0.85314864,0.111626305,0.20585905,0.089735076,1010.0,-1.2788718,1.0,2020.0,0.5
101,0.8570693,0.054075215,0.20466988,0.03156274,0.8511562,0.06672928,0.20491643,0.050249305,0.85327834,0.11154383,0.20590197,0.089640684,1020.0,-1.0726169,1.0,2040.0,0.65
102,0.85713345,0.05417664,0.20467792,0.03173502,0.85125256,0.06673608,0.2049399,0.05020032,0.85335827,0.11159185,0.2059575,0.08973881,1030.0,-1.02708,0.9,2060.0,0.55
103,0.8572003,0.054159228,0.20470865,0.03170858,0.8513438,0.06672544,0.20498237,0.05016105,0.8533594,0.11166033,0.2059726,0.08973312,1040.0,-1.3603649,1.0,2080.0,0.45
104,0.85721713,0.05416594,0.20471935,0.031700063,0.8513829,0.06674539,0.20497946,0.050107755,0.85358137,0.111618996,0.20600641,0.089515276,1050.0,-1.1284921,1.0,2100.0,0.5
105,0.85730934,0.054158088,0.20475747,0.0316763,0.85150284,0.06672453,0.20501459,0.04999191,0.8536453,0.11141045,0.20604374,0.08921704,1060.0,-3.1301608,0.7,2120.0,0.65
106,0.85737497,0.054118395,0.2047884,0.03164251,0.85158515,0.066672765,0.20504452,0.04987849,0.8536589,0.11122186,0.20605566,0.089004114,1070.0,-1.5148163,0.9,2140.0,0.75
107,0.8572872,0.054125056,0.20475942,0.031628042,0.8514864,0.06668576,0.20503522,0.04991802,0.85375947,0.11139352,0.20612022,0.089034624,1080.0,-2.8183293,0.9,2160.0,0.55
108,0.8572047,0.054131508,0.20473936,0.031603936,0.8514083,0.06667455,0.20501548,0.049808726,0.8538042,0.111377805,0.2061401,0.088859774,1090.0,-1.4138168,1.0,2180.0,0.6
109,0.85724014,0.054144934,0.20476025,0.031588968,0.851471,0.066664666,0.20503446,0.049714055,0.8538628,0.11131692,0.20618303,0.08875824,1100.0,-1.1007507,1.0,2200.0,0.6
110,0.85724705,0.054131895,0.2047653,0.031567004,0.851459,0.06666646,0.2050521,0.050079346,0.8539588,0.11122771,0.20618847,0.08855647,1110.0,-1.4076722,1.0,2220.0,0.6
111,0.85718185,0.05413695,0.20475215,0.031547755,0.8513885,0.06665004,0.20503677,0.049986392,0.8541034,0.111455835,0.20623815,0.08853158,1120.0,-2.7072325,0.9,2240.0,0.25
112,0.8571629,0.054100543,0.20474951,0.03151728,0.8513653,0.066612154,0.20503417,0.049872216,0.8542517,0.11167904,0.20632486,0.08865371,1130.0,-1.6142839,0.8,2260.0,0.55
113,0.8571654,0.054060023,0.2047579,0.03148665,0.8513734,0.066568024,0.20506361,0.04988664,0.8542202,0.11179444,0.20631218,0.08853969,1140.0,-2.9174454,0.8,2280.0,0.45
114,0.85714585,0.05406717,0.20475782,0.031469665,0.8513542,0.066626765,0.20509529,0.049914666,0.85424894,0.11188527,0.20633368,0.088418625,1150.0,-1.6815653,0.9,2300.0,0.6
115,0.8571858,0.054043625,0.20477617,0.03144019,0.8514337,0.06659538,0.20511141,0.04980798,0.85442406,0.11184136,0.2063649,0.088258356,1160.0,-2.2326922,0.8,2320.0,0.5
116,0.85721797,0.054074313,0.20477867,0.03163271,0.85146385,0.06663598,0.20510453,0.049878936,0.8545422,0.11177123,0.20641273,0.088134915,1170.0,-2.3159454,0.7,2340.0,0.35
117,0.8572114,0.054054078,0.20478386,0.03160631,0.8514641,0.06660413,0.2051073,0.049779523,0.85468596,0.11172836,0.2064392,0.08791862,1180.0,-1.7913288,0.9,2360.0,0.55
118,0.8572373,0.054018844,0.20480217,0.031581875,0.8515044,0.06657431,0.20512198,0.04970227,0.854783,0.11160383,0.20647068,0.08776179,1190.0,-2.4963403,0.8,2380.0,0.5
119,0.85720867,0.05402534,0.20479813,0.031568523,0.8514736,0.06661397,0.20515138,0.04992378,0.8548649,0.11171398,0.20649737,0.087899536,1200.0,-2.7361028,0.7,2400.0,0.35
120,0.8571655,0.054025095,0.20478934,0.031550977,0.85143304,0.06661307,0.20514072,0.049833745,0.8550134,0.11179229,0.20655312,0.08781164,1210.0,-5.1306634,0.8,2420.0,0.4
121,0.8571343,0.054018985,0.20478432,0.031592906,0.8513965,0.06660273,0.20513369,0.049749766,0.8549865,0.11171178,0.20656274,0.08781531,1220.0,-1.8471874,0.9,2440.0,0.65
122,0.8571506,0.0539843,0.2047991,0.031566493,0.8514245,0.06656311,0.20514119,0.049662776,0.8550411,0.1115754,0.20656168,0.087575786,1230.0,-1.7868103,0.9,2460.0,0.65
123,0.8571058,0.05396563,0.2047827,0.03154366,0.8513603,0.06653724,0.2051447,0.049693033,0.8550113,0.11155275,0.20656079,0.087463215,1240.0,-3.052347,0.8,2480.0,0.65
124,0.85699624,0.053959385,0.2047439,0.031555332,0.8512182,0.06651775,0.2051073,0.049617816,0.85505414,0.111710936,0.20657735,0.0874158,1250.0,-2.3406117,0.8,2500.0,0.65
125,0.85698014,0.05396162,0.20473829,0.031536575,0.851196,0.06650426,0.20510066,0.049524352,0.85513145,0.11168929,0.20661613,0.08729542,1260.0,-1.4711595,1.0,2520.0,0.6
126,0.85694796,0.05395033,0.20473233,0.03151424,0.8511536,0.06648619,0.20509334,0.04943175,0.85528404,0.111598395,0.20665821,0.087143295,1270.0,-2.2330515,0.9,2540.0,0.6
127,0.8571026,0.053943496,0.20478977,0.031508956,0.85135245,0.06645084,0.20514388,0.049385343,0.8556342,0.11187146,0.20670524,0.0870381,1280.0,-2.1134286,0.9,2560.0,0.6
128,0.85704637,0.053940356,0.20476837,0.031547744,0.85127753,0.06648389,0.20512146,0.049319442,0.8556874,0.11176615,0.2066903,0.08685309,1290.0,-1.8294852,1.0,2580.0,0.65
129,0.8570328,0.053946417,0.20476909,0.031532343,0.85125655,0.06651055,0.20514338,0.049518194,0.8557393,0.11168339,0.20672487,0.0868741,1300.0,-2.599032,0.7,2600.0,0.7
130,0.8570773,0.053920567,0.2047904,0.031509474,0.8513214,0.0664719,0.20516428,0.049434453,0.8557938,0.11166445,0.206741,0.086755335,1310.0,-2.2926004,0.7,2620.0,0.6
131,0.8570714,0.053933606,0.2047963,0.031504497,0.8513315,0.066480204,0.20516539,0.04936917,0.8558689,0.11160943,0.20672889,0.08660011,1320.0,-1.4054897,1.0,2640.0,0.7
132,0.8569591,0.053936195,0.20475876,0.031491414,0.8511677,0.06647606,0.20512521,0.049287487,0.85580987,0.111648835,0.20670788,0.08644917,1330.0,-1.2493248,1.0,2660.0,0.75
133,0.8569307,0.05393849,0.20475645,0.031475697,0.85114473,0.06646534,0.20512119,0.049205236,0.8558991,0.11165834,0.20671988,0.08630575,1340.0,-2.7729583,0.7,2680.0,0.5
134,0.8569158,0.053928405,0.2047546,0.031464484,0.85112476,0.06644159,0.2051198,0.049130406,0.85598594,0.11149698,0.20674154,0.08614455,1350.0,-1.7150514,0.9,2700.0,0.55
135,0.8569246,0.053914566,0.20475975,0.031450324,0.85113174,0.06642707,0.2051252,0.049060944,0.8560581,0.11135513,0.20674998,0.085930236,1360.0,-2.2059884,0.9,2720.0,0.6
136,0.8567815,0.053930357,0.20473588,0.032530934,0.8510148,0.066513725,0.20511189,0.049284164,0.8560911,0.11120084,0.20672278,0.085776396,1370.0,-1.4176341,1.0,2740.0,0.5
137,0.8568165,0.053900618,0.2047416,0.03250394,0.8510185,0.06651627,0.20512754,0.04943837,0.85615736,0.111305796,0.20671862,0.08577119,1380.0,-1.3029376,1.0,2760.0,0.35
138,0.8568499,0.053882834,0.20475456,0.03247891,0.851042,0.06653096,0.20514864,0.049430598,0.8562553,0.11120733,0.20675564,0.08561988,1390.0,-1.2464375,1.0,2780.0,0.6
139,0.85681075,0.053902313,0.2047474,0.032465745,0.85095716,0.066617675,0.20513569,0.049671322,0.85626215,0.111192584,0.20674418,0.08557792,1400.0,-2.2525582,0.8,2800.0,0.55
