epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
30,0.85227567,0.07336764,0.19546779,0.0627316,0.8403187,0.07420822,0.22933413,0.10763387,0.84996206,0.10109084,0.2738748,0.12062126,620.0,-0.24950634420523418,0.85,1240.0,0.25
31,0.85250705,0.07306076,0.19549777,0.0623227,0.8404224,0.07411272,0.22911917,0.10782718,0.849757,0.10111433,0.27356708,0.1208532,640.0,-0.30394566297112036,0.8,1280.0,0.175
32,0.85251665,0.07281456,0.19551334,0.061935313,0.84040403,0.074076004,0.22894531,0.10747242,0.8496504,0.101505935,0.2732396,0.12086606,660.0,-1.166180921252351,0.6,1320.0,0.15
33,0.8526821,0.072589956,0.19559655,0.06160756,0.8406016,0.07401351,0.2290147,0.10744297,0.84974694,0.101381116,0.27315837,0.12064467,680.0,-0.857488511214964,0.75,1360.0,0.175
34,0.8526247,0.0723962,0.19559819,0.061239842,0.84056664,0.073937185,0.22896232,0.107199796,0.8492262,0.10160032,0.27298254,0.12026914,700.0,-0.5969856123537757,0.8,1400.0,0.15
35,0.8525297,0.072173506,0.19558613,0.060831353,0.8406622,0.07384204,0.22880977,0.10739252,0.8493917,0.10163817,0.27317515,0.12008577,720.0,-1.123964984867722,0.55,1440.0,0.225
36,0.85258156,0.07197093,0.19563295,0.06051135,0.84063154,0.073831856,0.22881398,0.10714911,0.848924,0.102790594,0.2735191,0.12063122,740.0,-0.3493926862254739,0.95,1480.0,0.225
37,0.8523435,0.07182626,0.1955236,0.060344502,0.84057695,0.07376881,0.22870986,0.10746853,0.84868115,0.10274679,0.27339095,0.12046332,760.0,-0.4620902739916928,0.95,1520.0,0.15
38,0.85239047,0.071617685,0.19555609,0.060020123,0.84064794,0.07369587,0.22865595,0.10726599,0.8487362,0.103121616,0.2730305,0.12050044,780.0,-0.3641754040103406,0.9,1560.0,0.1
39,0.8524954,0.071426906,0.19557819,0.05967705,0.84077954,0.07363834,0.22870845,0.10708918,0.84853524,0.10282049,0.2730344,0.12062102,800.0,-1.289373823357746,0.65,1600.0,0.2
