epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8502466,0.09331575,0.20540011,0.04843267,20.0,-2.0666974,0.05,100.0,0.03
1,0.84752196,0.094661914,0.2044341,0.044748448,40.0,-4.362039,0.0,200.0,0.05
2,0.84840226,0.09285911,0.20477906,0.043135624,60.0,-5.707175,0.15,300.0,0.07
3,0.84950495,0.09319087,0.2047997,0.04606453,80.0,-8.025602,0.0,400.0,0.03
4,0.8497911,0.09271928,0.20488513,0.046369877,100.0,-7.778698,0.05,500.0,0.01
5,0.8501559,0.09405026,0.2046844,0.050900698,120.0,-9.388444,0.1,600.0,0.04
6,0.8504481,0.09418017,0.20471768,0.053426437,140.0,-12.61745,0.0,700.0,0.02
7,0.84985566,0.0944789,0.20467007,0.054819845,160.0,-13.843862,0.05,800.0,0.02
8,0.84912854,0.09520093,0.20448384,0.05472752,180.0,-14.988256,0.05,900.0,0.07
9,0.84840417,0.096633494,0.20431301,0.05819063,200.0,-15.839831,0.05,1000.0,0.04
10,0.8476672,0.09680993,0.20418066,0.059879467,220.0,-17.051828,0.05,1100.0,0.04
11,0.84763175,0.09664909,0.20406425,0.05961106,240.0,-20.452295,0.0,1200.0,0.03
12,0.8471771,0.09729937,0.2040387,0.06093625,260.0,-21.272118,0.05,1300.0,0.05
13,0.8473442,0.09814462,0.20417562,0.06180304,280.0,-19.526316,0.0,1400.0,0.0
14,0.8469965,0.09851175,0.20410259,0.06381077,300.0,-21.729513,0.0,1500.0,0.04
15,0.8475523,0.09849266,0.20415491,0.06485654,320.0,-25.257704,0.0,1600.0,0.01
16,0.84732604,0.098105885,0.20408213,0.06592092,340.0,-20.295029,0.15,1700.0,0.06
17,0.84743804,0.09812979,0.20406851,0.06762312,360.0,-22.837955,0.05,1800.0,0.09
18,0.847565,0.09828677,0.20414573,0.0680735,380.0,-23.552074,0.0,1900.0,0.01
19,0.8475639,0.09831763,0.20424421,0.06882081,400.0,-23.788523,0.05,2000.0,0.08
20,0.8474348,0.09824545,0.20419016,0.06997007,420.0,-26.256933,0.05,2100.0,0.02
21,0.8476033,0.09831444,0.20426816,0.070146434,440.0,-25.867321,0.1,2200.0,0.07
22,0.8476014,0.098220624,0.20422433,0.07044599,460.0,-25.121723,0.0,2300.0,0.02
23,0.847522,0.098273546,0.20428544,0.07085204,480.0,-24.627737,0.1,2400.0,0.03
24,0.84739846,0.09821836,0.20432018,0.070991494,500.0,-24.767773,0.0,2500.0,0.03
25,0.84688234,0.09796602,0.20427886,0.07150419,520.0,-28.371328,0.0,2600.0,0.02
26,0.8469043,0.09766766,0.20429142,0.07173472,540.0,-27.133615,0.05,2700.0,0.04
27,0.84706324,0.09757232,0.2044075,0.071676485,560.0,-25.950531,0.05,2800.0,0.07
28,0.8472783,0.0975889,0.20439194,0.07219133,580.0,-29.840698,0.0,2900.0,0.08
29,0.8472829,0.097787924,0.20434058,0.0730762,600.0,-28.37128,0.0,3000.0,0.06
30,0.8474409,0.097678065,0.20445698,0.07349397,620.0,-35.43519,0.0,3100.0,0.04
31,0.84731895,0.097579576,0.20444532,0.07373445,640.0,-30.065735,0.0,3200.0,0.09
32,0.8473633,0.09769479,0.20443115,0.07385077,660.0,-25.900845,0.1,3300.0,0.06
33,0.8474105,0.09756633,0.20454215,0.07409592,680.0,-29.311478,0.0,3400.0,0.05
34,0.84748054,0.09739453,0.20471029,0.07461527,700.0,-25.541767,0.1,3500.0,0.08
35,0.84734386,0.09800992,0.20469493,0.07498172,720.0,-25.707743,0.05,3600.0,0.05
36,0.84727335,0.098160945,0.20470147,0.07537323,740.0,-26.99516,0.05,3700.0,0.04
37,0.8470113,0.09828308,0.20460266,0.07569437,760.0,-26.579144,0.05,3800.0,0.03
38,0.84704804,0.09865728,0.20462166,0.076689266,780.0,-29.343212,0.0,3900.0,0.06
39,0.84696406,0.09936594,0.20461464,0.07712116,800.0,-30.187534,0.05,4000.0,0.06
