epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.845598,0.11008649,0.22388808,0.14394368,20.0,-1.6871216,0.15,100.0,0.03
1,0.8435069,0.12548997,0.2378006,0.1682375,40.0,-2.2959275,0.3,200.0,0.05
2,0.84676427,0.11957887,0.24348518,0.16480166,60.0,-3.3582428,0.35,300.0,0.05
3,0.84584045,0.11685086,0.24762553,0.1671951,80.0,-3.862825,0.35,400.0,0.04
4,0.8452942,0.11678419,0.2500579,0.16725214,100.0,-4.388312,0.35,500.0,0.13
5,0.84589225,0.117224835,0.2510559,0.1665011,120.0,-2.9715567,0.6,600.0,0.14
6,0.84631616,0.11857763,0.25189322,0.16559078,140.0,-6.568219,0.3,700.0,0.14
7,0.84638524,0.12161765,0.25212303,0.1668992,160.0,-5.947937,0.4,800.0,0.15
8,0.8465591,0.123932965,0.2531261,0.16825914,180.0,-6.051778,0.35,900.0,0.17
9,0.8457608,0.12312273,0.2533688,0.16778184,200.0,-4.890923,0.65,1000.0,0.25
10,0.84552747,0.12590611,0.25415567,0.16809204,220.0,-4.3722796,0.7,1100.0,0.26
11,0.8453884,0.12677683,0.25448292,0.16815045,240.0,-4.812548,0.65,1200.0,0.31
12,0.84512544,0.12784936,0.25447944,0.16863933,260.0,-5.4502425,0.7,1300.0,0.34
13,0.8442026,0.12938847,0.25513673,0.16962941,280.0,-3.5398717,0.75,1400.0,0.2
14,0.84332323,0.12963925,0.25540474,0.17027988,300.0,-2.4210038,0.85,1500.0,0.33
15,0.84380096,0.13073929,0.2554446,0.17106254,320.0,-2.606786,0.8,1600.0,0.21
16,0.8437526,0.131186,0.25570336,0.17111184,340.0,-4.02562,0.8,1700.0,0.36
17,0.84376353,0.13211773,0.25597444,0.17152844,360.0,-4.1199155,0.8,1800.0,0.3
18,0.8438022,0.13234079,0.25620234,0.17113234,380.0,-2.0028815,0.95,1900.0,0.36
19,0.8438942,0.13227053,0.2561404,0.17114995,400.0,-1.9458654,0.9,2000.0,0.36
20,0.84394366,0.13108604,0.2556423,0.17058967,420.0,-1.9301188,1.0,2100.0,0.5
21,0.84396654,0.13113587,0.25550798,0.16983607,440.0,-1.9857056,0.9,2200.0,0.45
22,0.84388757,0.13131155,0.2557421,0.1705246,460.0,-1.9454625,1.0,2300.0,0.37
23,0.84449124,0.13102235,0.2557678,0.17013535,480.0,-1.1483505,0.95,2400.0,0.3
24,0.8446322,0.13069785,0.25551727,0.17069474,500.0,-1.8952783,0.95,2500.0,0.42
25,0.84463793,0.13081169,0.2554611,0.17078187,520.0,-5.4907227,0.8,2600.0,0.38
26,0.8447965,0.13150586,0.25542185,0.17136447,540.0,-0.76455367,0.9,2700.0,0.29
27,0.8452825,0.13165618,0.2557393,0.1713543,560.0,-1.5411371,0.9,2800.0,0.37
28,0.84506494,0.1321782,0.25574887,0.17197731,580.0,-0.7995442,0.95,2900.0,0.3
29,0.845197,0.13296779,0.25588,0.17244884,600.0,-0.9752067,0.9,3000.0,0.42
30,0.84511065,0.13276322,0.25592378,0.17238119,620.0,-1.2728465,0.95,3100.0,0.4
31,0.84524965,0.13248165,0.25615346,0.1724806,640.0,-0.56163895,0.95,3200.0,0.37
32,0.84539145,0.13254543,0.2560299,0.17243402,660.0,-0.65715134,0.9,3300.0,0.47
33,0.8456139,0.13286632,0.25626472,0.17264041,680.0,-0.82633364,1.0,3400.0,0.34
34,0.8457201,0.13237761,0.25648767,0.17243531,700.0,-0.579712,0.9,3500.0,0.48
35,0.84581494,0.13204955,0.25662783,0.17208585,720.0,-0.8240619,1.0,3600.0,0.45
36,0.84601766,0.13155659,0.25668743,0.17187549,740.0,-0.5705451,1.0,3700.0,0.47
37,0.84635663,0.1310863,0.2567291,0.1715627,760.0,-1.2087305,1.0,3800.0,0.46
38,0.8463213,0.13063173,0.25687328,0.1711671,780.0,-0.8123002,0.9,3900.0,0.47
39,0.846278,0.13040362,0.25697672,0.17092174,800.0,-0.57744086,1.0,4000.0,0.46
