epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8652993,0.09457725,0.2276388,0.114123866,20.0,-0.8045867,0.3,40.0,0.05
1,0.85741,0.09827442,0.23143218,0.13040543,40.0,-0.91676235,0.7,80.0,0.15
2,0.8508637,0.09873084,0.23448943,0.12697306,60.0,-0.9495969,0.65,120.0,0.125
3,0.8486033,0.09998592,0.23899126,0.12718786,80.0,-1.875358,0.35,160.0,0.125
4,0.8483955,0.10544708,0.2421659,0.13541646,100.0,-1.9422996,0.5,200.0,0.075
5,0.8460593,0.108331226,0.24388775,0.13915183,120.0,-3.1795154,0.15,240.0,0.125
6,0.8467171,0.10719063,0.24613228,0.1378102,140.0,-2.988098,0.3,280.0,0.1
7,0.8463559,0.108457066,0.24906857,0.1451892,160.0,-3.4716954,0.2,320.0,0.1
8,0.84523565,0.10883433,0.24883431,0.14449835,180.0,-2.8758836,0.5,360.0,0.025
9,0.8441419,0.1100943,0.25048894,0.14613466,200.0,-4.0855093,0.35,400.0,0.1
10,0.84501535,0.113299124,0.25201517,0.1468071,220.0,-4.619115,0.3,440.0,0.075
11,0.8446862,0.11588373,0.25258029,0.14880751,240.0,-5.2271166,0.3,480.0,0.1
12,0.8426493,0.117954195,0.2518537,0.14993642,260.0,-5.2567053,0.05,520.0,0.125
13,0.84331703,0.11790797,0.25259906,0.15035415,280.0,-5.578121,0.15,560.0,0.075
14,0.84232116,0.12170834,0.25188679,0.15162116,300.0,-4.5888543,0.25,600.0,0.1
15,0.8419631,0.12254513,0.25210008,0.15370367,320.0,-6.4667892,0.3,640.0,0.125
16,0.84164816,0.122320175,0.25221208,0.15355602,340.0,-2.451179,0.6,680.0,0.175
17,0.8420214,0.12130866,0.25244537,0.15240559,360.0,-2.3202536,0.45,720.0,0.175
18,0.8417146,0.121243425,0.25284865,0.15289253,380.0,-5.1830215,0.4,760.0,0.25
19,0.84123254,0.12112067,0.25283688,0.15454632,400.0,-5.1484733,0.2,800.0,0.175
20,0.8408168,0.12092537,0.25279424,0.155766,420.0,-4.588174,0.4,840.0,0.275
21,0.84071547,0.12158469,0.25283,0.1562135,440.0,-8.452234,0.1,880.0,0.075
22,0.840674,0.121627726,0.25270388,0.1558891,460.0,-5.962196,0.35,920.0,0.175
23,0.8396856,0.12136204,0.25289547,0.15621917,480.0,-6.207157,0.35,960.0,0.3
24,0.83935565,0.12276107,0.2531651,0.15648569,500.0,-6.9613495,0.25,1000.0,0.1
25,0.83887196,0.123020746,0.2529693,0.15573,520.0,-7.47939,0.35,1040.0,0.3
26,0.838559,0.12224833,0.25245982,0.15671752,540.0,-5.9267893,0.5,1080.0,0.425
27,0.8386318,0.12160548,0.25184047,0.15701795,560.0,-8.275137,0.35,1120.0,0.375
