epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8623183,0.103233755,0.20872128,0.060446277,20.0,-1.5238912,0.0,40.0,0.125
1,0.85745233,0.10685561,0.20715524,0.07892439,40.0,-2.0303462,0.1,80.0,0.025
2,0.8543605,0.10714253,0.20643455,0.08962085,60.0,-2.7879634,0.1,120.0,0.125
3,0.8509114,0.11092273,0.20632656,0.09480554,80.0,-3.1271644,0.05,160.0,0.05
4,0.84951633,0.1103363,0.2061459,0.096850984,100.0,-3.5135658,0.2,200.0,0.05
5,0.8471171,0.11103732,0.20402928,0.10014716,120.0,-3.4821594,0.35,240.0,0.1
6,0.8454508,0.114533864,0.202919,0.104384944,140.0,-3.263134,0.45,280.0,0.075
7,0.8433535,0.11868909,0.20241846,0.1093316,160.0,-3.559401,0.35,320.0,0.15
8,0.8414936,0.12450984,0.20192663,0.11268334,180.0,-4.013276,0.35,360.0,0.0
9,0.8417993,0.1252007,0.2021082,0.11606829,200.0,-4.026884,0.3,400.0,0.025
10,0.8421697,0.12583284,0.20174354,0.11865169,220.0,-3.3573303,0.4,440.0,0.05
11,0.8426209,0.12458026,0.20123252,0.118576154,240.0,-4.650296,0.35,480.0,0.125
12,0.84240407,0.12659247,0.20132548,0.12151715,260.0,-6.0665636,0.2,520.0,0.025
13,0.84281546,0.12774543,0.20122597,0.12369398,280.0,-2.9914174,0.4,560.0,0.075
14,0.84335977,0.12925188,0.2013325,0.12594432,300.0,-6.0994806,0.2,600.0,0.05
15,0.84343404,0.12815028,0.20200735,0.12664002,320.0,-3.4929013,0.65,640.0,0.075
16,0.84369254,0.12904344,0.20297314,0.1291142,340.0,-3.3593578,0.4,680.0,0.125
17,0.843479,0.12764812,0.20245036,0.13021705,360.0,-5.2207375,0.35,720.0,0.1
18,0.8438289,0.12771326,0.20234941,0.13142703,380.0,-3.9550292,0.35,760.0,0.025
19,0.8438646,0.12720211,0.20259485,0.13211054,400.0,-4.890533,0.25,800.0,0.05
20,0.8435254,0.12634017,0.20245758,0.13238497,420.0,-4.1953335,0.4,840.0,0.075
21,0.84363574,0.12618719,0.2025613,0.13354085,440.0,-4.026074,0.5,880.0,0.125
22,0.84338695,0.1264613,0.2023842,0.1353211,460.0,-7.034827,0.2,920.0,0.05
23,0.8434618,0.12607941,0.20265795,0.13594703,480.0,-8.163534,0.05,960.0,0.075
24,0.84312755,0.1259614,0.20269877,0.13593052,500.0,-5.7489986,0.4,1000.0,0.15
25,0.8434934,0.12546343,0.20292452,0.1357799,520.0,-4.001247,0.55,1040.0,0.275
26,0.8436944,0.124808826,0.20296603,0.13561973,540.0,-5.7648506,0.35,1080.0,0.15
27,0.8438259,0.12393558,0.20286971,0.13586763,560.0,-5.090036,0.4,1120.0,0.175
28,0.8438814,0.12345617,0.20284373,0.13675646,580.0,-7.02545,0.3,1160.0,0.175
29,0.84396535,0.12285898,0.20295823,0.13676621,600.0,-5.233142,0.45,1200.0,0.225
30,0.84415436,0.12235356,0.2031054,0.13760489,620.0,-3.078331,0.7,1240.0,0.175
31,0.8438339,0.12179605,0.20322682,0.13756321,640.0,-4.056338,0.6,1280.0,0.25
32,0.8437071,0.121281505,0.2035021,0.13783367,660.0,-4.8568344,0.45,1320.0,0.225
33,0.8437669,0.1208773,0.20382175,0.13768217,680.0,-4.25924,0.55,1360.0,0.2
34,0.8437261,0.12081138,0.2035513,0.1375958,700.0,-2.858324,0.85,1400.0,0.325
35,0.8435839,0.12050656,0.2036474,0.13778535,720.0,-4.768865,0.6,1440.0,0.175
36,0.843492,0.11980339,0.20364878,0.1376505,740.0,-5.4905725,0.5,1480.0,0.325
37,0.8434697,0.119337834,0.2039731,0.1374397,760.0,-5.930312,0.4,1520.0,0.35
38,0.8437112,0.11891451,0.20415947,0.13700545,780.0,-4.8527517,0.5,1560.0,0.425
39,0.84335536,0.11982697,0.20428793,0.13741755,800.0,-4.9387455,0.55,1600.0,0.225
40,0.84344083,0.11952048,0.20422216,0.13691372,820.0,-3.222116,0.75,1640.0,0.325
41,0.84336215,0.11965636,0.20411853,0.13701484,840.0,-2.8433347,0.7,1680.0,0.3
42,0.8434679,0.11942982,0.20391153,0.13715038,860.0,-3.8885589,0.75,1720.0,0.4
43,0.84374833,0.11918261,0.20399457,0.13710171,880.0,-4.7065353,0.6,1760.0,0.4
44,0.8436785,0.1190418,0.20394348,0.13720497,900.0,-1.510012,0.95,1800.0,0.25
45,0.8436006,0.11894756,0.20388801,0.1371778,920.0,-3.1799107,0.8,1840.0,0.35
46,0.84360343,0.11894402,0.20373279,0.13717489,940.0,-2.7472367,0.7,1880.0,0.35
47,0.8433735,0.118529655,0.20341831,0.13706376,960.0,-4.011387,0.75,1920.0,0.4
48,0.84339494,0.11868634,0.20338453,0.13715269,980.0,-4.8438344,0.7,1960.0,0.375
49,0.8430676,0.11940723,0.2034523,0.13719575,1000.0,-4.025941,0.7,2000.0,0.425
50,0.84321356,0.119314134,0.20354892,0.13693559,1020.0,-4.431178,0.7,2040.0,0.35
51,0.843525,0.11948369,0.20372158,0.13699257,1040.0,-6.329052,0.5,2080.0,0.45
52,0.8436659,0.119487226,0.20371142,0.13705611,1060.0,-2.7105417,0.7,2120.0,0.375
53,0.8438615,0.119206764,0.20363726,0.13656223,1080.0,-7.4047446,0.55,2160.0,0.525
54,0.8438378,0.1194875,0.20366758,0.13640101,1100.0,-3.6128917,0.8,2200.0,0.25
55,0.8436308,0.11954459,0.20383854,0.13633753,1120.0,-3.14398,0.9,2240.0,0.625
56,0.84363025,0.11932083,0.20395708,0.13596812,1140.0,-3.468739,0.7,2280.0,0.5
57,0.8437504,0.11903205,0.20396885,0.13577455,1160.0,-4.6002274,0.65,2320.0,0.325
58,0.8439277,0.11938387,0.20389886,0.13574669,1180.0,-6.3315496,0.5,2360.0,0.375
59,0.8439395,0.11969165,0.20383176,0.13619234,1200.0,-2.7133205,0.8,2400.0,0.4
60,0.8438564,0.11947304,0.20372675,0.1360267,1220.0,-4.2048707,0.75,2440.0,0.45
61,0.8439556,0.11960211,0.20368953,0.1359455,1240.0,-1.9172179,0.9,2480.0,0.475
62,0.84383136,0.11940972,0.20383449,0.13565508,1260.0,-2.0401764,0.7,2520.0,0.575
63,0.8438404,0.119083054,0.20387295,0.13508202,1280.0,-3.1356845,0.8,2560.0,0.6
64,0.8440542,0.119397156,0.20385322,0.13491812,1300.0,-1.3951719,0.85,2600.0,0.45
65,0.8441241,0.11926032,0.2039024,0.13477138,1320.0,-2.3122072,0.85,2640.0,0.55
66,0.8444182,0.11990923,0.20387773,0.13497917,1340.0,-3.5675082,0.7,2680.0,0.275
67,0.8445681,0.11999196,0.20392275,0.13489364,1360.0,-2.3797002,0.85,2720.0,0.45
68,0.8445708,0.11996013,0.20382702,0.13464306,1380.0,-2.356583,0.95,2760.0,0.55
69,0.84457237,0.11961355,0.2036974,0.13424776,1400.0,-2.1905808,0.8,2800.0,0.425
70,0.84459966,0.119345605,0.20365542,0.13383478,1420.0,-2.1683774,0.85,2840.0,0.525
71,0.84459275,0.11930964,0.20373024,0.13376006,1440.0,-1.1091406,0.85,2880.0,0.525
72,0.8445823,0.11950096,0.20379582,0.13344273,1460.0,-2.1146462,0.9,2920.0,0.575
73,0.8447349,0.11964009,0.20383275,0.13359979,1480.0,-3.2531343,0.75,2960.0,0.425
74,0.84481686,0.12050756,0.20402007,0.13390158,1500.0,-4.155641,0.7,3000.0,0.4
75,0.84494185,0.120328985,0.20415753,0.13382998,1520.0,-2.5502515,0.8,3040.0,0.5
76,0.84472364,0.120241225,0.2040797,0.13365328,1540.0,-1.9898674,0.9,3080.0,0.675
77,0.84475946,0.12046969,0.20409462,0.13339761,1560.0,-2.0035272,0.95,3120.0,0.675
