epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.87898093,0.0876713,0.1957265,0.05087429,0.82200783,0.08168339,0.22683743,0.11412647,0.83349687,0.11024016,0.27534044,0.11454218,20.0,-1.6003214589990677,0.0,100.0,0.01
1,0.87520486,0.085126154,0.19579284,0.051755026,0.830043,0.080595516,0.22393066,0.1403625,0.84599334,0.114890635,0.2751992,0.13477364,40.0,-2.3396627156063916,0.2,200.0,0.02
2,0.87281364,0.08300423,0.19613998,0.051719226,0.83299255,0.07992081,0.2230427,0.13936442,0.8482134,0.1258371,0.27228445,0.14473686,60.0,-3.6159773292466992,0.25,300.0,0.03
3,0.8700681,0.081079945,0.1959467,0.050492223,0.8334761,0.078845836,0.22202873,0.13850358,0.8435115,0.12499964,0.26931706,0.14548531,80.0,-4.002122592248023,0.4,400.0,0.11
4,0.8686153,0.079431444,0.1955367,0.0546278,0.8347647,0.078404464,0.22061375,0.13589376,0.84379774,0.123470254,0.27025995,0.147582,100.0,-4.398688756145537,0.5,500.0,0.1
5,0.8676171,0.07814679,0.1956827,0.053302884,0.83654004,0.07803081,0.21997713,0.13320023,0.84339243,0.12802921,0.270138,0.1476532,120.0,-5.934891416288912,0.3,600.0,0.15
6,0.8666146,0.07707611,0.19572131,0.052059215,0.8369057,0.07758844,0.21931282,0.13066699,0.8434437,0.1268463,0.27083695,0.14614914,140.0,-4.9766612426936625,0.35,700.0,0.15
7,0.8657029,0.07608652,0.19573718,0.05161772,0.8373695,0.07719458,0.21877939,0.12952662,0.8426929,0.12888546,0.2714712,0.14672549,160.0,-6.138332838535309,0.4,800.0,0.11
