epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8409464,0.098679386,0.2058927,0.09326439,20.0,-1.7265892,0.05,100.0,0.02
1,0.83918524,0.1136296,0.22495086,0.13412179,40.0,-2.8414245,0.2,200.0,0.05
2,0.8394983,0.11173465,0.23590323,0.14310114,60.0,-3.3301759,0.3,300.0,0.03
3,0.8382723,0.11237513,0.23983121,0.14908192,80.0,-4.961589,0.15,400.0,0.08
4,0.8382016,0.11201564,0.24217758,0.14985287,100.0,-4.0247455,0.35,500.0,0.09
5,0.83942527,0.11278727,0.24482347,0.15231958,120.0,-6.8440237,0.15,600.0,0.16
6,0.83901614,0.11181706,0.24644634,0.15296537,140.0,-5.9776773,0.35,700.0,0.2
7,0.8382616,0.11289495,0.24707817,0.15317526,160.0,-4.9418325,0.45,800.0,0.14
8,0.8380284,0.11583346,0.2478906,0.15455292,180.0,-4.2205553,0.5,900.0,0.18
9,0.8379578,0.11665531,0.24851649,0.15510403,200.0,-6.4999933,0.4,1000.0,0.17
10,0.837866,0.117918305,0.24984899,0.15621659,220.0,-5.528402,0.6,1100.0,0.16
11,0.8379198,0.11750206,0.2507399,0.15696192,240.0,-5.8799934,0.75,1200.0,0.31
12,0.83772993,0.11820423,0.25122693,0.15678063,260.0,-5.8653293,0.75,1300.0,0.25
13,0.8381059,0.1204015,0.25168887,0.15816157,280.0,-6.584265,0.6,1400.0,0.16
14,0.8386852,0.12053436,0.25202158,0.15825294,300.0,-3.7344317,0.8,1500.0,0.31
15,0.83895284,0.11981252,0.25240594,0.15771447,320.0,-7.1604576,0.55,1600.0,0.38
16,0.83931637,0.11938893,0.25272897,0.15759857,340.0,-7.3539033,0.6,1700.0,0.29
17,0.83985263,0.11926639,0.25311974,0.15771109,360.0,-7.300649,0.8,1800.0,0.29
18,0.84010535,0.11956113,0.2533226,0.15804964,380.0,-5.5386457,0.7,1900.0,0.31
19,0.84075063,0.11938856,0.25391304,0.15761492,400.0,-6.7438536,0.7,2000.0,0.33
20,0.8411613,0.119265,0.25409773,0.15768409,420.0,-4.906432,0.7,2100.0,0.32
21,0.84175473,0.12008891,0.2543134,0.15803415,440.0,-3.416011,0.8,2200.0,0.29
22,0.8419788,0.121083595,0.2545827,0.15842015,460.0,-2.7702572,0.8,2300.0,0.31
23,0.842606,0.1211493,0.25475237,0.15845871,480.0,-3.2176023,0.85,2400.0,0.34
24,0.8432358,0.12095607,0.25472233,0.15818538,500.0,-1.8247099,0.85,2500.0,0.47
25,0.8436368,0.12126986,0.25495836,0.15851283,520.0,-2.2461824,0.8,2600.0,0.37
26,0.843844,0.1207112,0.2551819,0.15818702,540.0,-2.2355294,0.8,2700.0,0.42
27,0.84412026,0.12164965,0.2551723,0.15833272,560.0,-2.0878062,0.85,2800.0,0.28
28,0.8443201,0.12167427,0.25538808,0.15811035,580.0,-0.8033787,1.0,2900.0,0.36
29,0.844835,0.1214433,0.25565132,0.15775532,600.0,-1.0835876,1.0,3000.0,0.38
30,0.8447728,0.12139883,0.2556904,0.15783642,620.0,-1.1304798,1.0,3100.0,0.36
31,0.8448983,0.121128924,0.25590137,0.15742357,640.0,-0.9824246,0.85,3200.0,0.5
32,0.8452752,0.12135892,0.25604185,0.1572741,660.0,-0.8416635,1.0,3300.0,0.31
33,0.84547096,0.1211353,0.25606728,0.1570444,680.0,-0.5436348,0.95,3400.0,0.39
34,0.8457777,0.12110541,0.25629157,0.15687609,700.0,-0.64917505,0.95,3500.0,0.53
35,0.845866,0.12082687,0.25636166,0.15663253,720.0,-0.56073993,0.95,3600.0,0.47
36,0.84597224,0.120419286,0.25662422,0.15611444,740.0,-0.39706418,0.95,3700.0,0.47
37,0.8460639,0.120066844,0.25667864,0.15568615,760.0,-0.6954234,0.8,3800.0,0.52
38,0.8461735,0.11994892,0.25666338,0.1555087,780.0,-0.5378329,0.7,3900.0,0.52
39,0.8462116,0.119880825,0.25674155,0.15533005,800.0,-0.46945983,0.9,4000.0,0.42
