epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.84807426,0.09579456,0.20130661,0.061918106,20.0,-1.1161472,0.1,40.0,0.025
1,0.8458791,0.09608096,0.20286167,0.06758961,40.0,-2.2793279,0.0,80.0,0.0
2,0.846899,0.10423321,0.20373817,0.07865806,60.0,-2.4436908,0.15,120.0,0.0
3,0.84542733,0.101323925,0.20386423,0.075738005,80.0,-3.2284405,0.15,160.0,0.05
4,0.8434517,0.10140907,0.2027085,0.07488685,100.0,-4.330452,0.0,200.0,0.05
5,0.84216195,0.09955037,0.20280872,0.07238258,120.0,-4.9653525,0.05,240.0,0.025
6,0.8444088,0.09936372,0.20337328,0.069769986,140.0,-5.141858,0.2,280.0,0.025
7,0.8454113,0.0986891,0.20357904,0.06912307,160.0,-6.447467,0.0,320.0,0.1
8,0.8460396,0.0983362,0.20374331,0.07003731,180.0,-6.289907,0.05,360.0,0.075
9,0.8450229,0.09758052,0.20327024,0.07001735,200.0,-7.1482706,0.05,400.0,0.0
10,0.8450277,0.098792695,0.20336534,0.07012953,220.0,-9.330346,0.1,440.0,0.025
11,0.8447037,0.100720294,0.20323345,0.07326444,240.0,-9.16131,0.15,480.0,0.05
12,0.84484076,0.10182112,0.20301147,0.07388306,260.0,-9.842348,0.0,520.0,0.0
13,0.8449691,0.10156685,0.20267938,0.07486871,280.0,-10.150801,0.1,560.0,0.025
14,0.8448382,0.101104416,0.20225683,0.07612563,300.0,-11.269302,0.05,600.0,0.0
15,0.84557086,0.10072259,0.20216028,0.076547705,320.0,-11.9374695,0.05,640.0,0.0
16,0.8455741,0.10052955,0.2018264,0.07739829,340.0,-12.566486,0.05,680.0,0.0
17,0.8459981,0.1008554,0.20186253,0.07940702,360.0,-12.816374,0.05,720.0,0.05
18,0.84554607,0.10160312,0.20224386,0.08027098,380.0,-12.385908,0.1,760.0,0.05
19,0.8453283,0.10167148,0.20245448,0.08168684,400.0,-12.180857,0.05,800.0,0.025
