epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
46,0.8567243,0.06962343,0.20331267,0.045618534,0.85071677,0.08135403,0.20286205,0.070477106,0.8364968,0.14829813,0.20376956,0.14308424,470.0,-7.9405165,0.7,940.0,0.15
47,0.85679406,0.06944684,0.20333816,0.04542128,0.85084796,0.08114313,0.20290856,0.07017486,0.8362418,0.14817923,0.2041389,0.14323555,480.0,-8.742068,0.4,960.0,0.05
48,0.8567404,0.0691896,0.20331647,0.045229755,0.8506759,0.08090712,0.20296778,0.07055351,0.83563024,0.1481156,0.20405026,0.14343905,490.0,-8.8632145,0.5,980.0,0.2
49,0.856474,0.06903055,0.20327066,0.04595508,0.85062903,0.08084685,0.20288222,0.070278205,0.8353915,0.1491219,0.20399708,0.14448796,500.0,-6.6585464,0.6,1000.0,0.2
50,0.85639143,0.06886735,0.20322761,0.045754157,0.8504994,0.080745466,0.20283093,0.07160202,0.8353768,0.14876,0.20427096,0.14498217,510.0,-9.56325,0.3,1020.0,0.15
51,0.8566263,0.068671584,0.2033121,0.045567278,0.8507695,0.08062822,0.20297895,0.071705826,0.83572316,0.14825231,0.20402014,0.14487968,520.0,-7.5625315,0.1,1040.0,0.0
52,0.8566386,0.068508774,0.20330971,0.045421273,0.8507355,0.08043818,0.20300792,0.07206005,0.8356239,0.1483667,0.2038817,0.1458766,530.0,-13.017227,0.3,1060.0,0.15
53,0.85668,0.06827686,0.20332935,0.04524751,0.85078686,0.08018688,0.20307036,0.072095886,0.8354222,0.14858983,0.20379491,0.1465442,540.0,-8.114157,0.4,1080.0,0.15
54,0.8566708,0.06810429,0.20331988,0.04507318,0.850682,0.080214985,0.20303299,0.0731536,0.8357368,0.14795835,0.20399149,0.14632012,550.0,-7.6950173,0.3,1100.0,0.25
55,0.8566366,0.06790682,0.20329839,0.044882517,0.850568,0.080006756,0.20302984,0.07281548,0.8354125,0.14854243,0.20404685,0.14715996,560.0,-13.378675,0.2,1120.0,0.05
56,0.8567147,0.06777754,0.20331429,0.04472262,0.8506481,0.08043341,0.20297605,0.07302884,0.83587426,0.14894144,0.20418754,0.14792402,570.0,-7.817973,0.5,1140.0,0.0
57,0.85669667,0.06754297,0.20330103,0.044530414,0.85059404,0.08020633,0.20294686,0.072703324,0.8362585,0.14854532,0.20413698,0.14775397,580.0,-9.499667,0.3,1160.0,0.1
58,0.85675,0.06741306,0.20330982,0.044369403,0.8505101,0.0804474,0.20302062,0.07290075,0.8363884,0.1483283,0.20405178,0.14788061,590.0,-12.667871,0.2,1180.0,0.15
59,0.85685784,0.0672138,0.20334046,0.04421348,0.8505037,0.08033765,0.20317818,0.07330469,0.8365671,0.14822541,0.203716,0.14800686,600.0,-8.70959,0.4,1200.0,0.25
